__mclCluster,EnrichmentMap::-log10(pvalue) (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::-log10(pvalue)*sign(NES) (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::-log10(pvalue)_max,EnrichmentMap::Colouring (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::ES (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::fdr_qvalue (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::fwer_qvalue (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::Genes,EnrichmentMap::GS_DESCR,EnrichmentMap::gs_size,EnrichmentMap::GS_Type,EnrichmentMap::Name,EnrichmentMap::NES (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::pvalue (human_r_protein_coding_classic.GseaPreranked),name,selected,shared name
3,2.3872161432802601,2.3872161432802601,2.3872161432802601,0.99590000000000001,8.3699999999999997E-2,4.9500000000000002E-2,0.998,WNT11|WNT3A|MKS1|NKX2-1|BHLHE40|WNT8A|ALX4|C2CD3|HELT|MSGN1|LAMA5|PAX6|OSR2|SPRY1|EN1|PBX3|OTX1|OTX2|BARX1|TCAP|HEY1|HOXB5|RNF207|HEYL|MESP1|PLXNA2|RNF2|EOMES|OFD1|SMAD5|NEK8|PKD2|MDFI|RNF111|TBX20|RTTN|DLX1|DLX2|STIL|FUT6|TP53|DYNC2H1|NOTCH2|DSCAML1|RPGRIP1L|GSC|MYF5|MYF6|TCF15|BTG2|DNAI1|SKI|DCHS1|AXIN1|CCDC39|HOXB7|TLL2|MEGF8|GDNF|NRG3|NRP2|LDB1|SEMA3C|DOP1B|CFC1|CRIPTO3|TBR1|BMP1|WNT7B|MSX1|EPB41L5|MSX2|NDRG4|PAX2|PAX8|TBX1|TLL1|AXIN2|DISP1|SHH|LRP4|ALX1|CC2D2A|PCSK6|EYA1|ABI1|FGF10|C3|TIFAB|DLL1|LFNG|MFNG|PGAP1|DMRT2|PCDH8|HIPK1|SYNGAP1|ACVR1|OOEP|FOXF1|HOXA10|HOXA11|HOXD13|PRKDC|TBX18|CDX2|DLL4|CLUAP1|IFT172|OSR1|TTC8|IFT25|IFT52|IFT57|PROP1|WDR19|SMARCD3|ALG5|C1QA|GRSF1|SETDB2|HOXA5|PBX1|HOXA9|HOXB8|PALB2|TULP3|MAFB|MEIS1|SFRP1|TMED2|BMPR1B|SIX3|GALNT11|YY1|HHIP|KAT2A|TBX2|DAAM2|ACD|ACVRL1|CHSY1|TP63|CCDC40|DNAAF1|ZIC3|XRCC2|POFUT1|CYP26B1|CYP26C1|POGLUT1|SHROOM3|BICC1|CTNNB1|EXT1|SMAD1|HES1|AIDA|APC|APC2|EMX2|NME7|VAX2|GPC3|IRX1|IRX2|NKD1|IRX3|WNT6|NOTCH1|FGF2|FGFR1|NRP1|WNT7A|DNAAF3|GATA5|GLI1|GLI2|HHEX|RELN|TBC1D32|ACVR2A|MLLT3|ROBO1|TMEM107|ROBO2|NEUROD1|DVL1|SEMA3F|TTC21B|DNAH11|EMX1|FBXL15|ASB2|LEFTY1|HOXB6|BMP5|EP300|TRAF3IP1|FOXH1|WNT3|DLL3|FRS2|DNAAF11|DZIP1L|HOXA3|ODAD4|BMP4|HOXB4|HAND2|HIF1A|NKX3-2|FOXA1|PITX2|SIX1|RARG|RNF220|CFAP45|GLI3|DRC1|IFT122|ODAD2|TGIF1|TBX5|CRKL|ALX3|NKX3-1|PSEN1|RBPJ|BHLHE41|GREM2|HOXD9|OVOL2|HOXB3|ASCL1|HOXD3|DNAAF2|SIX2|CDON|SMO|DVL2|FOXC1|FEZF1|FOXG1|SUFU|HOXA4|HOXC4|MEIS2|HOXD11|HOXD4|PTCH1|FST|ZIC1|PCSK5|MOSMO|PRICKLE1|NCKAP1|TBX6|AR|AURKA|BPTF|HEY2|BMPR2|FOXJ1|ARL6|LMX1B|DMRTA2|TAF10|HOXC13|NR2F2|SOX17|TBX3|GREM1|CFAP53|HOXA7|BMI1|TRA2B|DAW1|HES2|HES4|ASPH|HES6|HOXA6|HOXC5|HOXC6|HOXC8|LEFTY2|FGFR2|RING1|EDN1|WDR77|ITGAM|ERBB4|WT1|WNT2B|AHI1|DKK1|SOX18|STC1|MIB1|DMRT3|MEF2C|NCLN|EGR2|NOMO1|NOMO3|HES5|NBL1|SFRP2|MICAL2|SNAI1|MID1|RAX|HOXB1|SMAD6|HOXB2|IHH|CAPRIN2|CITED2|DNAH5|DPCD|ETS2|ANKS6|MEOX2|ENG|FGF1|TGFBR1|PKD1L1|HOXB9|NLE1|VANGL2|GPR161|BMP7|NRARP|EED|BMP2|FGF8|GDF3|SOSTDC1|LRP5|PLD6|LHX2|HOXC11|PBX2|SP8|MTF2|WNT5A|ATP6AP2|PPP2R3A|CTNNBIP1|BBS5|BBS7|TASOR|HOXA2|TDRD1|TSHZ1|CDX1|TDRD5|CHRDL1|SMAD3|CXXC4|HOXD8|CER1|MEIS3|MEOX1|DAND5|HNF1B|MESP2|RIPPLY2|KMT2A|RIPPLY3|SATB2|SIM2|MED12|TDRD6|TDRD7|TDRKH|EFNB1|ADGRG1|NKX2-5|WLS|RFX3|SMAD2|NTF4|FKBP8|SRF|APLNR|IRX4|FZD5|ZBTB16|KIF3B|ZEB1|BASP1|BCOR|CELSR2|HAND1|HES7|AP1B1|MKKS|POU5F1|RFNG|ACVR2B|FOXC2|NOG|WNT2|COBL|HOXC10|FOXA2|FOXB1|CIMAP3|PIERCE1|ATM|MMP21|GDF11|SSBP3|CRIPTO|CHRD|DDIT3|DNAAF4|DYNC2LI1|HIPK2|FOXD1|FUZ|BMPR1A|IFT140|INTU|WNT1|CFAP52|CIROP|CRAMP1|DNAI2|ENKUR|IFT74|MNS1|PIERCE2|NOTO|PSKH1|ODAD3|TGFBR2|GRHL3|FOLR1|ISL1|LRP2|LHX3|SMAD4|GATA4|ZEB2|HOXC9|TCTN1|HOXD10|WNT8B|ARC|CRB2|PCGF2|FOXN4|LHX1|ARL13B|NPHP3|PAX7|SOX1|NODAL|LEF1|ALDH1A2|KDM2B,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_PATTERN_SPECIFICATION_PROCESS,464,ENR,GOBP_PATTERN_SPECIFICATION_PROCESS,2.0767000000000002,4.1000000000000003E-3,GOBP_PATTERN_SPECIFICATION_PROCESS,FALSE,GOBP_PATTERN_SPECIFICATION_PROCESS
11,2.4089353929735,2.4089353929735,2.4089353929735,0.99609999999999999,0.2442,8.9200000000000002E-2,1,DCHS1|CD209|SCARF1|CXADR|NECTIN1|UMOD|FAT4|ITGAL|AMIGO1|CD164|AMIGO2|VCAM1|JAML|CRB1|CRB2|PVR|CBLN1|CEACAM6|NLGN1|NRXN1|CDH4|SELE|NECTIN3|CRTAM|SELL|SELP|CD6|CADM1|GRID2|NECTIN4|AMIGO3|CADM3|ITGA5|CEACAM8|PTPRD|HMCN1|LGALS7B|CDH2|PSG11|PSG2|ICAM1|PSG5|SCARF2|CEACAM5|ALCAM|IGSF21,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES,46,ENR,GOBP_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES,1.9281999999999999,3.8999999999999998E-3,GOBP_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES,FALSE,GOBP_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES
,2.1135092748275199,2.1135092748275199,2.1135092748275199,0.99229999999999996,0.29770000000000002,9.0899999999999995E-2,1,ANKLE1|DMC1|EME1|EME2|NSMCE2|GEN1|MSH2|XRCC3|MRE11|ZSCAN4|MUS81|TERF2|SMC5|TERT|SMC6|BRCA2|RAD50|RAD51C|RAD51|RAD51D|RAD54B|TEP1|ERCC1|RAD52|ERCC2|XRCC1|ERCC4|MLH1|MSH3,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_MITOTIC_RECOMBINATION,29,ENR,GOBP_MITOTIC_RECOMBINATION,1.9201999999999999,7.7000000000000002E-3,GOBP_MITOTIC_RECOMBINATION,FALSE,GOBP_MITOTIC_RECOMBINATION
27,2.7212463990471698,2.7212463990471698,2.7212463990471698,1,0.1201,2.8199999999999999E-2,0.93700000000000006,EPHA5|WNT3A|GLI3|NTRK1|NKX2-1|DAG1|FZD3|EFNB2|EFNB3|UNC5D|DLX5|NTN1|PAX6|PRKCQ|CNTN5|DRGX|CSF1R|MYPN|LMX1A|CXCL12|OTX2|BDNF|MYOT|ALCAM|ETV1|SMO|NRXN3|SCN1B|EFNA1|EVX1|MYH10|CNTN4|EPHA8|FEZF1|FOXG1|NCAM1|NECTIN1|PTCH1|NFASC|EDN3|VEGFA|DCC|PLA2G10|UNC5B|BMPR2|GFRA3|ECE1|GATA3|NDP|NTN4|USP33|NOTCH2|CDK5|CDK5R1|DSCAML1|IGSF9|NEXN|ARK2C|ERBB2|FYN|ANOS1|ATOH7|SIAH1|EDN1|EDNRA|DSCAM|EFNA2|EFNA5|EPHA7|ROBO4|FLRT2|FEZ1|FLRT3|PGRMC1|L1CAM|LGR6|NGFR|MEGF8|MYCBP2|EGR2|GDNF|NRP2|HDAC6|KIF21A|PLXNA4|NOTCH3|ROBO3|SEMA3A|SEMA3B|SEMA3C|SEMA3D|SEMA3E|SEMA3G|ARHGEF25|SEMA4B|SEMA4C|SEMA4D|ARHGEF40|SEMA4F|SEMA4G|SEMA5B|SEMA6A|SEMA6B|SEMA6C|SEMA6D|CHN1|SLIT3|TBR1|TUBB2B|UNC5C|WNT7B|PTK2|PTPRJ|PTPRO|RAC1|RAC3|RET|CNTN1|SHH|KALRN|NR4A3|EPHB1|LGI1|NRCAM|PLEKHG4|YTHDF1|PLEKHG4B|VANGL2|BMP7|SLIT2|SOS1|FGF8|LHX9|TGFB2|RPL24|LHX2|EPHA3|PLXNA1|WNT5A|NPTN|LYPLA2|RPS6KA5|CHL1|TRIO|CDH4|APBB2|PTPRH|HOXA2|CRPPA|KLF7|EFNB1|EPHB2|FEZ2|SEMA7A|PALLD|TTC8|KIF5A|KIF5B|CNTN6|KIF5C|KIFC2|CNTN2|CYFIP2|NRXN1|NOG|B3GNT2|B4GAT1|BMPR1B|MATN2|BOC|CYFIP1|EVL|LMO4|VASP|ATOH1|ARHGAP35|EFNA4|EPHA10|EPHA6|EPHB6|POU4F3|EFNA3|EPHA4|OPHN1|FOXD1|GAP43|NOVA2|PTPRM|EXT1|ARX|LAMA2|CDK5R2|LAMB2|ISL1|ABLIM1|PTK7|GBX1|ISL2|LHX3|SMAD4|LHX4|NEO1|NOTCH1|ULK2|EMB|NRP1|HMCN2|GLI2|KIAA1755|NELL2|DPYSL5|OR10A4|PCDHAC2|PLXNA3|TUBB3|UNC5A|RELN|ADAM17|BCL11B|ROBO1|DRAXIN|ROBO2|GDF7|LHX1|RYK|APP|DVL1|SEMA3F|SEMA5A|NFIB|ARTN|ENAH|SLIT1|BSG|TNR|CELSR3|SEMA4A|VAX1|WNT3|EPHB3,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_NEURON_PROJECTION_GUIDANCE,240,ENR,GOBP_NEURON_PROJECTION_GUIDANCE,2.2161,0,GOBP_NEURON_PROJECTION_GUIDANCE,FALSE,GOBP_NEURON_PROJECTION_GUIDANCE
23,2.7212463990471698,2.7212463990471698,2.7212463990471698,1,0.12909999999999999,4.0000000000000001E-3,0.17899999999999999,BMP4|MYC|HAND2|HIF1A|FOXA1|WNT11|FOXF2|WNT3A|PITX2|CFL1|ACTA1|SIX1|ACTC1|FGF9|NKX2-1|ADAMTS5|DPPA4|WNT8A|TCF21|TBX5|KBTBD8|MARK1|RDH10|CDC42|SPRED1|SPRED2|SPRED3|LAMA5|BNC2|NUP133|PPP2CA|GSK3B|HPN|SPRY1|SPRY2|IGF1|RBPJ|RGCC|PPP3R1|USF3|BAMBI|SIX4|MTOR|OVOL2|HEY1|HEYL|MDM2|MESP1|SIX2|SMO|TMEM100|NRTN|EFNA1|FOXC1|NCAM1|EOMES|COL1A1|DAB2IP|EDN3|EDNRB|VEGFA|MDM4|EMP2|PKD2|SCX|PRICKLE1|RFLNB|NCKAP1|SERPINB3|HEY2|TBX20|BMPR2|BCL2|ACTG2|TAF10|GATA3|RPS7|RADIL|SOX4|TBX3|ADIPOR1|ERBB3|GREM1|GSC|TCF15|IL1B|BCL9L|ADAM15|DCHS1|OLFM1|FGFR2|TCOF1|EDN1|EDNRA|NOTCH4|KITLG|ELL3|ERBB4|WT1|PTEN|VASN|DKK1|SDHAF2|EZH2|RANBP3L|MEF2C|MDK|NCLN|NRG1|SP6|GDNF|WNT10A|NOMO1|NRP2|HGF|NOMO3|HNRNPAB|OTUD5|PDCD4|LOXL2|DAB2|SEMA3A|SEMA3B|SEMA3C|SFRP2|TEAD2|SEMA3D|SEMA3E|SNAI1|SEMA3G|SEMA4B|SEMA4C|SEMA4D|SEMA4F|CITED2|SEMA4G|SEMA5B|SEMA6A|SEMA6B|SEMA6C|SEMA6D|EXOC4|POLR1B|SDCBP|WNT16|MSX1|EPB41L5|MSX2|PTK2|WWTR1|PAX2|AMER1|TBX1|ZNF703|KAT8|RET|SNAI2|AXIN2|ROCK1|RTN4|SHH|ENG|SOX10|TGFBR1|DACT3|SLC39A6|KLHL12|ALX1|PHACTR4|NOS3|BMP7|NOLC1|LRP6|CUL7|BMP2|ARB2A|ZNF750|FGF10|FGF8|SPSB3|SOX8|TGFB2|HMGA2|PDCD6|PEF1|EPHA3|FN1|KDM1A|ZFP36L1|MAD2L2|LIMS1|WNT5A|TRIM62|ACVR1|TIAM1|FAM83D|TASOR|FOXF1|S100A4|SMAD3|DDX17|MEOX1|DAND5|TGFBR3|CDH2|FRZB|TNXB|DLG5|DDX5|EFNB1|NKX2-5|LOXL3|LDLRAD4|SMAD2|APLNR|SEMA7A|OSR1|SMAD7|BASP1|TGFB3|MCRIP1|HAND1|CORO1C|CPLANE2|FOXC2|NEDD4|NOG|HOXA5|WNT2|ZFPM2|FOXA2|SFRP1|TRIM28|TWIST1|AMELX|HAS2|TBX2|ACVRL1|APLF|JAG1|ZIC3|PDPN|AMH|DSG2|ACTA2|EPHA4|POFUT2|CYP26C1|POGLUT1|AGT|FOXD1|FUZ|BMPR1A|TGFB1I1|CTNNB1|EXT1|TCF7L2|HES1|APC|TGFBR2|FOLR1|ISL1|PTK7|SMAD4|GATA4|HDAC2|TAPT1|ZEB2|AKNA|TGFB1|NOTCH1|FGFR1|NRP1|GATA5|YAP1|HTR2B|CRB2|ADAM8|ROBO1|ROBO2|QKI|SEMA3F|CRELD1|SEMA5A|NODAL|LEF1|SLC39A10|FBXL17|IL6|IL17RD|BMP5|RBM24|TGFBR3L|ALDH1A2|FBXO11|FOXH1|ROCK2|MAPK1|MAPK3|SEMA4A|FERMT2|WNT4|DLL3|FGF19|STAT1|SOX9|GCNT2|GLIPR2|LRG1|ZFP64,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_MESENCHYME_DEVELOPMENT,310,ENR,GOBP_MESENCHYME_DEVELOPMENT,2.5908000000000002,0,GOBP_MESENCHYME_DEVELOPMENT,FALSE,GOBP_MESENCHYME_DEVELOPMENT
23,2.2218487496163601,2.2218487496163601,2.2218487496163601,0.99399999999999999,0.13350000000000001,7.4200000000000002E-2,1,BMP4|HIF1A|FOXA1|HMGA2|WNT11|FOXF2|PDCD6|PEF1|EPHA3|KDM1A|NKX2-1|MAD2L2|WNT8A|TBX5|LIMS1|WNT5A|KBTBD8|MARK1|SPRED1|SPRED2|SPRED3|TRIM62|ACVR1|TIAM1|PPP2CA|FAM83D|GSK3B|TASOR|HPN|SPRY1|SPRY2|IGF1|RBPJ|RGCC|S100A4|SMAD3|DDX17|PPP3R1|TGFBR3|TNXB|USF3|BAMBI|DLG5|DDX5|MTOR|OVOL2|HEY1|LOXL3|HEYL|LDLRAD4|TMEM100|SMAD2|EFNA1|FOXC1|NCAM1|EOMES|COL1A1|DAB2IP|SMAD7|TGFB3|VEGFA|MCRIP1|EMP2|RFLNB|SERPINB3|HEY2|TBX20|GATA3|NOG|WNT2|FOXA2|SFRP1|TRIM28|TBX3|TWIST1|ADIPOR1|GREM1|GSC|AMELX|HAS2|IL1B|BCL9L|ADAM15|ACVRL1|OLFM1|APLF|JAG1|FGFR2|TCOF1|EDN1|EDNRA|NOTCH4|PDPN|ELL3|PTEN|VASN|DSG2|EPHA4|POFUT2|SDHAF2|EZH2|AGT|FUZ|MDK|TGFB1I1|SP6|HGF|HNRNPAB|CTNNB1|TCF7L2|PDCD4|LOXL2|TGFBR2|DAB2|ISL1|SFRP2|SNAI1|SMAD4|HDAC2|AKNA|TGFB1|NOTCH1|POLR1B|FGFR1|SDCBP|WNT16|MSX1|EPB41L5|MSX2|PTK2|WWTR1|ZNF703|CRB2|KAT8|SNAI2|AXIN2|ADAM8|ROCK1|QKI|RTN4|ENG|TGFBR1|DACT3|SLC39A6|LEF1|SLC39A10|IL6|IL17RD|KLHL12|ALX1|BMP5|TGFBR3L|FBXO11|BMP7|NOLC1|LRP6|CUL7|ROCK2|BMP2|FERMT2|WNT4|ZNF750|FGF8|SPSB3|SOX9|GCNT2|GLIPR2|LRG1|TGFB2,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,169,ENR,GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,1.9724999999999999,6.0000000000000001E-3,GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,FALSE,GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION
9,2.7212463990471698,2.7212463990471698,2.7212463990471698,1,0.44719999999999999,0,0,OR2AT4|BBS4|B2M|OR2A4|UGT2A1|FZD2|DRD2|GJB4|OBP2B|NAV2|OR51E2|SLC24A4|SYT10|BBS1|OR1D2|BEST2|UBR3|CNGA4|GNAL|OR10A2|OR10A3|OR10A6|OR10AC1|OR10AG1|OR10D3|OR10G3|OR10G4|OR10G7|OR5AN1|OR10H1|OR10H3|OR10H5|OR10K1|OR10K2|OR10Z1|OR11A1|OR11G2|OR11H4|OR13A1|OR13G1|OR14A16|OR14J1|OR14L1|OR1A1|OR1C1|OR1I1|OR1L6|OR1L8|OR1M1|OR2A1|OR2A12|OR2A14|OR2A25|CFAP69|OR2A42|OR2A5|OR2A7|OR2AG1|OR2AG2|OR2AJ1|OR2AK2|OR2AP1|OR2B11|OR2B6|OR2C1|OR2C3|OR2D3|OR2F1|OR2G6|OBP2A|OR2H1|OR2H2|OR2J1|ANO9|OR2J2|OR2K2|OR2L13|OR2L2|OR2L3|OR2L5|OR2L8|OR2M3|OR2M4|OR2T10|OR2T11|OR2T12|OR2T2|OR2T6|OR2T7|OR2T8|OR2V2|OR2W3|OR2Z1|OR3A1|OR3A2|OR3A3|OR4C11|OR4C6|OR4D1|OR4D10|OR4D2|OR4D9|OR4E1|TTC8|OR4E2|OR4F15|OR4F17|OR4K1|OR4K13|OR4K17|RIC8B|OR4K2|OR4N2|OR4Q3|OR51A4|OR51A7|MKKS|OR51B5|OR51D1|OR51E1|OR51I1|OR51I2|OR51M1|OR52A1|OR52A5|OR52E4|OR52E5|OR52H1|OR52I2|OR52K1|OR52K2|OR52N1|OR52N2|B3GNT2|OR52N4|OR52N5|OR52P1|OR56A1|OR56A3|GFY|OR56A4|OR56B1|OR5A1|OR5AS1|OR5AU1|OR5B2|OR5B21|OR5H1|OR5H14|OR5K1|OR5M1|OR5P2|OR5P3|OR5V1|OR6A2|OR6B1|OR6C1|OR6C2|OR6C4|OR6C6|OR6C74|OR6C75|OR6F1|OR6J1|OR6N1|OR6N2|OR6P1|PDE4A|OR6Y1|OR7A10|OR7A17|OR7A5|OR7C1|OR7D2|OR7D4|OR7G2|OR8A1|OR8B12|OR8B8|OR8D1|OR8D4|OR8G5|OR8H1|OR8H2|OR8J2|OR8J3|OR8K3|OR9G1|OR9G4|OR9K2|OR9Q1|OR9Q2|GNAS|OR10J1|OR10A4|CNGB1|NXNL2|SLC6A3|ADCY3,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_SENSORY_PERCEPTION_OF_SMELL,199,ENR,GOBP_SENSORY_PERCEPTION_OF_SMELL,7.1516000000000002,0,GOBP_SENSORY_PERCEPTION_OF_SMELL,FALSE,GOBP_SENSORY_PERCEPTION_OF_SMELL
24,2.7212463990471698,2.7212463990471698,2.7212463990471698,0.99809999999999999,0.1203,2.52E-2,0.91100000000000003,RPS28|MYC|RPS6|NAF1|NAT10|ZNHIT3|ZNHIT6|IPPK|RPUSD4|RRP1B|DDX56|BRF1|DHX37|SART1|NVL|NUDT16|SDE2|NOP9|RPS15|ISG20|DROSHA|MTOR|SNU13|MACROH2A1|XRN1|MACROH2A2|TP53|RPS7|UTP25|RPL11|TAF1B|DDX49|DEDD2|TCOF1|DIS3|NOP53|DIS3L|WBP11|PELO|ERI1|LYAR|ANG|EXOSC1|RRP7A|EXOSC4|EXOSC5|FBLL1|GTF2H5|NIFK|BUD23|DIMT1|EMG1|MRTO4|FBL|FDXACB1|EXOSC2|FTSJ3|EXOSC7|EXOSC8|METTL15|NSUN4|EXOSC9|METTL25B|METTL5|MRM1|MRM3|NSUN5|GTF3C1|GTF3C2|MAPT|RPUSD1|GTF3C3|SPOUT1|GTF3C4|TSR3|GTF3C5|ZCCHC4|GTF3C6|POLR1B|BMS1|BYSL|REXO4|C1D|CHD7|ERN2|DDX10|MARS1|DDX18|DDX27|DDX51|DDX52|POLR1D|DDX54|POLR1E|POLR1F|EBNA1BP2|POLR2E|ESF1|SLFN12|FCF1|SLFN14|MYG1|RPS19|GTF3A|HEATR1|CDKN2A|IMP3|IMP4|POP4|KRI1|POP5|RIOK3|KRR1|POP7|LAS1L|SBDS|MAK16|METTL18|MPHOSPH6|TRIR|NGDN|DDX11|NOB1|WDR43|NOC4L|NOL10|NOL11|NOL6|NOL7|RPP25|NOL8|RNASEL|NOL9|RPP30|NOLC1|RPP38|ERCC6|RPP40|NOP14|GAR1|NOP56|RPUSD2|SLFN13|NOP58|CAVIN1|NHP2|NPM3|RIOK2|NOP10|NSA2|PA2G4|PAK1IP1|PDCD11|PELP1|PES1|PIN4|POLR1G|PPAN|TENT4B|PWP1|RBFA|RBM34|TRMT112|RCL1|TRMT61B|REXO1|REXO5|TRMT2B|RIOK1|RPF1|XRN2|RPL14|RPL26|RPL27|RPL35|RPL35A|RPL7|RPL7A|RPL7L1|RPS16|RPS17|RPS21|RPS24|RPS25|DDX21|RPS8|RRP1|SPIN1|RRP15|SIRT7|RRP36|RRP8|RRP9|SLX9|SRFBP1|TBL3|TSR1|TSR2|DDX17|URB1|YTHDF2|UTP11|UTP14A|UTP15|UTP18|UTP20|UTP23|DDX47|PRKDC|UTP3|UTP4|UTP6|WDR12|WDR3|WDR36|WDR46|WDR55|WDR74|WDR75|YBEY|EIF4A3|EXOSC10|FRG1|SMARCA4|GEMIN4|SMARCB1|SUV39H1|RRS1|TOP1|KAT2B|LSM6|METTL16|MPHOSPH10|MTREX|NCL|DKC1|DEDD|ERCC2|EXOSC3|EXOSC6|USP36|GTPBP4|DCAF13|NSUN3|ABT1|BOP1|BRIX1|EIF6|MRM2|MTERF4|NOP2|PIH1D1|PIH1D2|PWP2|RPF2|AK6|RPL5|TFB1M|RPS14|TFB2M|WDR18|RPS27,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_RRNA_METABOLIC_PROCESS,262,ENR,GOBP_RRNA_METABOLIC_PROCESS,2.2345000000000002,1.9E-3,GOBP_RRNA_METABOLIC_PROCESS,FALSE,GOBP_RRNA_METABOLIC_PROCESS
2,2.7212463990471698,2.7212463990471698,2.7212463990471698,1,0.313,1.67E-2,0.73099999999999998,SMO|BMP4|LIF|TFAP2B|PDGFRA|PAX2|OSR1|PAX8|CD34|LGR4|PKD2|RET|TCF21|WT1|ADIPOQ|AGTR2|PDGFRB|WNT9B|LHX1|FOXD1|PDGFB|PKD1|EGR1|GDNF|CTNNB1|AQP1|KIF26B|HES1|HES5|LAMB2|GREM1|NPHS2|WNT4|STAT1|SOX9|SALL1|SOX8|IRX1|IRX2|SIX2,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_METANEPHRIC_NEPHRON_DEVELOPMENT,40,ENR,GOBP_METANEPHRIC_NEPHRON_DEVELOPMENT,2.3262999999999998,0,GOBP_METANEPHRIC_NEPHRON_DEVELOPMENT,FALSE,GOBP_METANEPHRIC_NEPHRON_DEVELOPMENT
22,2.7212463990471698,2.7212463990471698,2.7212463990471698,1,0.35749999999999998,1.18E-2,0.58199999999999996,C3|C1QBP|TREM2|C4BPA|C4BPB|MASP2|CD46|CR1|CR1L|CR2|C1QA|C1QB|C1QC|C1R|C1RL|C1S|C2|MBL2|C4A|C4B|C6|C7|C8A|C8B|C8G|C9|C5|CD55|CFI|SERPING1|CLU|SUSD4,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY,32,ENR,GOBP_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY,2.3874,0,GOBP_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY,FALSE,GOBP_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY
