__mclCluster,EnrichmentMap::-log10(pvalue) (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::-log10(pvalue)*sign(NES) (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::-log10(pvalue)_max,EnrichmentMap::Colouring (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::ES (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::fdr_qvalue (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::fwer_qvalue (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::Genes,EnrichmentMap::GS_DESCR,EnrichmentMap::gs_size,EnrichmentMap::GS_Type,EnrichmentMap::Name,EnrichmentMap::NES (human_r_protein_coding_classic.GseaPreranked),EnrichmentMap::pvalue (human_r_protein_coding_classic.GseaPreranked),name,selected,shared name
4,2.7212463990471698,-2.7212463990471698,2.7212463990471698,-1,-0.41,3.2000000000000002E-3,0.22,HGS|VPS25|VPS28|SNF8|VPS36|VTA1|STAM|STAM2|MVB12A|CHMP4C|VPS37A|CHMP5|VPS37B|CHMP6|VPS37C|CHMP7|LEPROT|VPS37D|LEPROTL1|MVB12B|PTPN23|CHMP4A|TMEM50A|CHMP4B|TMEM50B|UBAP1|TSG101,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY,27,ENR,GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY,-2.5550000000000002,0,GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY,FALSE,GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY
47,2.6989700043360201,-2.6989700043360201,2.6989700043360201,-0.998,-0.25009999999999999,3.3999999999999998E-3,0.24099999999999999,GFM2|TRNT1|AFG2B|KAT5|ABCE1|DENR|DYRK3|EIF2D|GCN1|GTPBP2|HBS1L|CHKA|KIF19|KIF9|ANKZF1|KLC1|MAP4|MCTS1|TRIM21|MRRF|MTRFR|PELO|PLIN2|PLIN3|PTRH1|RNF14|RNF25|CDK1|RRP7A|SAYSD1|KLHDC10|SKIC2|SKIC3|CDK5RAP3|TCF25|USP10|PRKAA2|VRK1|ZFAND1|HDAC6|PNPLA2|RACK1|TRIP4|ELAC1|NEDD9|DDRGK1|MRPL58|ASCC2|LTN1|ASCC3|VCP|NEMF|UFL1|PLK3|GBF1|KIF5B|UFSP2|ZNF598|GOLGA2|EIF4E2|MTIF2|AURKA|MTIF3|SPAST|SKIC8|FAF2|STX5|GIGYF2|PLAAT1|PLAAT3|MTRES1|PRKAA1|RCHY1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_ORGANELLE_DISASSEMBLY,73,ENR,GOBP_ORGANELLE_DISASSEMBLY,-2.5421,2E-3,GOBP_ORGANELLE_DISASSEMBLY,FALSE,GOBP_ORGANELLE_DISASSEMBLY
6,2.7212463990471698,-2.7212463990471698,2.7212463990471698,-1,-0.1951,2.8999999999999998E-3,0.193,MTMR3|AMBRA1|ARFIP2|ATG10|ATG101|ATG13|ATG12|ATG16L1|ATG16L2|ATG2A|ATG2B|ATG4A|ATG3|ATG4B|ATG4C|ATG4D|ATG5|ATG7|ATG9A|EPM2A|ATG9B|ATP2A2|RAB1A|BAG3|RAB1B|C9ORF72|GABARAPL1|RAB33B|CHEK2|PSEN1|CTSD|DNAJC16|EFNB1|MTOR|ELAPOR1|ELAVL1|SCFD1|EPHB2|PIK3C2B|PIK3C3|SEC22B|FEZ2|GABARAP|PIKFYVE|PIP4K2A|PIP4K2B|PIP4K2C|IFT20|IFT88|MFN2|IRGQ|ATP13A2|LRBA|LRSAM1|MAP1LC3A|MAP1LC3B|RB1CC1|MAP1LC3B2|MAP1LC3C|STX17|STBD1|BNIP3|WDR45|TBC1D14|WDR45B|STING1|WIPI1|TCIRG1|WIPI2|NSFL1C|PACS2|PHF23|RAB19|RAB23|AP4M1|AP5Z1|RAB33A|RAB43|RAB5A|EMC6|RALB|RETREG1|RETREG2|RETREG3|ATG14|ATM|BECN1|RNF186|RNF5|RUFY4|SMCR8|NUPR1|SMURF1|SNX18|SNX30|CLN3|PINK1|SNX4|FEZ1|SNX7|SPG11|STX12|SH3GLB1|TBC1D12|TMEM39A|TMEM41B|TOM1|TP53INP1|TP53INP2|TRAF6|RAB3GAP1|RAB3GAP2|TRIM32|RAB7A|IRGM|EHMT2|UBQLN1|UBQLN2|UBXN2A|UBXN2B|ULK1|ULK2|ULK3|GABARAPL2|VMP1|GBA1|MOAP1|MTM1|ZFYVE26|LRRK2,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_AUTOPHAGOSOME_ORGANIZATION,130,ENR,GOBP_AUTOPHAGOSOME_ORGANIZATION,-2.5758000000000001,0,GOBP_AUTOPHAGOSOME_ORGANIZATION,FALSE,GOBP_AUTOPHAGOSOME_ORGANIZATION
46,2.6989700043360201,-2.6989700043360201,2.6989700043360201,-0.998,-0.42830000000000001,3.3500000000000002E-2,0.999,NCF1|CRK|MPO|NPY|PTX3|TAC1|ELANE|CALCA|ADM|VIP|CLEC7A|CAMP|PLCG2|APP|ANG|CLEC6A,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_RESPONSE_TO_YEAST,16,ENR,GOBP_RESPONSE_TO_YEAST,-2.0556999999999999,2E-3,GOBP_RESPONSE_TO_YEAST,FALSE,GOBP_RESPONSE_TO_YEAST
5,2.4089353929735,-2.4089353929735,2.4089353929735,-0.99609999999999999,-0.18459999999999999,6.1899999999999997E-2,1,CCL28|THBS4|CCL3|C1QBP|ITGA1|TIRAP|TNFAIP6|CXADR|LGALS3|ITGA9|TREM1|CCR7|VAV1|DNM1L|VAV3|JAM3|CD300H|EDN1|JAML|CD74|ITGB2|LBP|XCL1|CKLF|MDK|MOSPD2|MPP1|CSF3R|CX3CL1|CXCL10|CXCL13|NCKAP1L|CXCL3|CXCL5|CXCL6|CXCL8|CXCL9|CXCR1|CXCR2|PDE4B|PERP|PF4|DAPK2|PF4V1|PIK3CD|PIK3CG|PPBP|MCU|PPIA|PPIB|PREX1|PIKFYVE|DPEP1|DPP4|EDN2|GBF1|EDN3|RAC1|PIP5K1C|RAC2|SRP54|RIPOR2|FCER1G|PLA2G1B|S100A12|S100A8|S100A9|SAA1|BSG|BST1|C3AR1|C5AR1|C5AR2|SLIT2|CAMK1D|CCL19|CCL21|IL1B|SYK|IL23A|TGFB2,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_NEUTROPHIL_CHEMOTAXIS,81,ENR,GOBP_NEUTROPHIL_CHEMOTAXIS,-1.8960999999999999,3.8999999999999998E-3,GOBP_NEUTROPHIL_CHEMOTAXIS,FALSE,GOBP_NEUTROPHIL_CHEMOTAXIS
17,1.66554624884907,-1.66554624884907,1.66554624884907,-0.97840000000000005,-0.18279999999999999,9.2200000000000004E-2,1,IRF4|VTCN1|RIPK2|CCR2|GLMN|KAT5|TNFAIP3|GPR174|HOMER2|LAG3|NR1H4|CD34|CD80|NAV3|CD3E|CD86|XCL1|CLEC7A|CR1|CD28|CD4|HAVCR2|PRKCQ|PRKD2|BTNL2|PTPRC|CARD11|STOML2|IL20RB|CD83|VSIG4|CARD9|PRNP|TRAF6|LILRB4|PDE4B|PDE4D|TBX21|GBP1|SASH3|EZR|ABL1|RPS3|IL1A|DEFB124|FOXP3|TRIM27|IL17F|HDAC7|SPTBN1|ANXA1|MAP3K7|PNP|HOMER3|GATA3|PRKACA|SFTPD|LAPTM5|MALT1|RUNX1|TRAF2|STAT5B|PLCG2|STAT5A|ZFP36|IL1B,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_INTERLEUKIN_2_PRODUCTION,66,ENR,GOBP_INTERLEUKIN_2_PRODUCTION,-1.7809999999999999,2.1600000000000001E-2,GOBP_INTERLEUKIN_2_PRODUCTION,FALSE,GOBP_INTERLEUKIN_2_PRODUCTION
44,2.0969100130080598,-2.0969100130080598,2.0969100130080598,-0.99199999999999999,-0.20849999999999999,7.0599999999999996E-2,1,PRXL2B|PTGES2|DAGLB|PTGS1|PYCARD|PNPLA8|TBXAS1|EDN1|CD74|PTGDS|MIF|PTGES3|NAIP|CASP1|NLRC4|FABP5|FADS1|AKR1C3|EDN2|SIRT1|ALOX5AP|GGT1|GGT5|GGT6|PTGIS|GGT7|GGTA1|PLA2G10|GGTLC1|GGTLC2|CBR1|GGTLC3|LTA4H|PLA2G1B|LTC4S|CTHRC1|MGST3|PTGES|ALOX5|PLA2G3|AVP|PLA2G4A|AVPR1A|CYP2C9|PLA2G4F|PLA2G5|PLAA|PIBF1|PRG3|PTGS2|CYP4A11|MGST2|CYP2C8|HPGDS|IL1B|SYK|CYP4A22,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_ICOSANOID_BIOSYNTHETIC_PROCESS,57,ENR,GOBP_ICOSANOID_BIOSYNTHETIC_PROCESS,-1.8638999999999999,8.0000000000000002E-3,GOBP_ICOSANOID_BIOSYNTHETIC_PROCESS,FALSE,GOBP_ICOSANOID_BIOSYNTHETIC_PROCESS
42,1.99567862621736,-1.99567862621736,1.99567862621736,-0.9899,-0.32390000000000002,6.83E-2,1,MITD1|MTMR3|CHMP1A|MTMR4|CHMP1B|CHMP2A|CHMP2B|CHMP3|CHMP4C|AURKB|CHMP5|CHMP6|CHMP7|ZFYVE19|PDCD6IP|CHMP4A|CHMP4B|KIF20A|VPS4A|VPS4B|CEP55|IST1|SPART,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_MIDBODY_ABSCISSION,23,ENR,GOBP_MIDBODY_ABSCISSION,-1.8735999999999999,1.01E-2,GOBP_MIDBODY_ABSCISSION,FALSE,GOBP_MIDBODY_ABSCISSION
2,1.67778070526608,-1.67778070526608,1.67778070526608,-0.97899999999999998,-0.26290000000000002,8.2400000000000001E-2,1,AK9|UPP2|UPRT|TBPL1|TYMS|UCK1|UCK2|UCKL1|CDA|CMPK1|DCK|DCTD|DHODH|DUT|CAD|CMPK2|CTPS1|CTPS2|PRPS1|DTYMK|SHMT1|NME1|NME2|SLC4A7|NME3|NME4|NME5|NME6|NME7|NME9|AK5|UMPS|UPP1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_PYRIMIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,33,ENR,GOBP_PYRIMIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,-1.8141,2.1000000000000001E-2,GOBP_PYRIMIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,FALSE,GOBP_PYRIMIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS
1,2.7212463990471698,-2.7212463990471698,2.7212463990471698,-1,-0.1135,1.6999999999999999E-3,0.10199999999999999,UNG|ANXA3|B2M|PCYT1A|ARG1|GFUS|ARRB2|BCL10|HMGB1|BTK|CADM1|CALHM6|CARD9|CD1D|LEP|F2|HPRT1|CEACAM1|FCER2|FCGR1A|CLEC12B|CLNK|PIK3CB|PIK3CD|PIK3CG|POMC|MSH2|FCGR2B|PLA2G1B|FGR|PLA2G3|MR1|GRB2|PCYOX1L|HLA-B|HLA-E|HLA-F|HLA-G|HPX|AP1G1|IL18RAP|PLCG2|SCNN1B|IRF7|ARL8B|SPON2|KIR2DL4|KLRB1|KLRC1|KLRC2|KLRC3|KLRC4|KLRD1|LAG3|TUSC2|PRKCD|MAVS|MBL2|MICA|NCR1|NCR3|NECTIN4|TNF|DENND1B|NLRP3|PDPK1|PIK3R6|AGER|PTPN6|PVR|IL4|RAET1E|RAET1G|RASGRP4|NOS2|NR4A3|RIGI|CEBPG|LAMP1|RSAD2|SCIMP|TREX1|CD55|SERPINB4|CD7|SERPINB9|MALT1|SERPING1|PRKCZ|SH2D1A|SECTM1|SH2D1B|TRAF2|STAT5A|SUSD4|TICAM1|C3|ADORA2B|C1QBP|AHR|TIGIT|AZGP1|BST2|C17ORF99|C4BPA|C4BPB|CAMK4|CD1A|CD1B|CD1C|CD1E|KMT5B|KMT5C|CD46|MAD2L2|CD80|CD84|CLC|CLEC4G|CR1L|CR2|DDX21|NBN|DNASE1|DNASE1L3|NSD2|DUSP22|FBXO38|FERRY3|TYROBP|FES|PARP3|UNC93B1|FOXF1|GAB2|GATA1|GATA2|DDX1|HFE|HLA-C|HLA-DRA|IL13RA2|IL4I1|IL4R|JAK3|KLHL22|RIF1|RNF168|PDCD1|RNF8|PRAM1|RAET1L|SLC22A13|SMAD7|SHLD1|SHLD2|TAP2|SHLD3|SNAP23|TNFRSF1B|ULBP1|ULBP2|ULBP3|UNC13D|USP5|YWHAG|ZBTB1|ACE|LIG4|BTN3A3|C1QA|C1QB|C1QC|C1R|C1RL|C1S|C2|C4A|C4B|C6|C7|C8A|C8B|C8G|C9|CBL|TP53BP1|CD19|CD27|CD70|CD8A|CFI|CLEC2A|CSF2RB|CTSC|CTSH|EBAG9|FCAR|FCER1A|WAS|FCGR2A|FCGR2C|FCGR3A|FCGR3B|FCMR|FCRLB|GNL1|GRP|GZMB|GZMM|HCST|IGLL1|IGLL5|IL2RB|APLF|JAG1|ATAD5|KDM5D|KIR3DL1|KLRF2|VAMP2|KMT2E|VAMP3|LAT|BCL6|LAT2|MASP2|MILR1|MRGPRX2|NDST2|NKG7|PLEKHM2|PRDX1|PRF1|PTGDR|PTGDS|RAB44|RNF19B|CD28|S100A13|CD40|SCART1|SCN11A|SLA2|SLAMF7|TRAF3IP2|TUBB|TUBB4B|CLCF1|CORO1A|PIK3R1|ERCC1|EXOSC3|PPP3CB|EXOSC6|DAO|TGFB1|TREM2|FOXP3|ADAM17|ADGRE2|AIRE|HMCES|IL10|IL2|IL27RA|IL6|AZU1|IL7R|BCR|C5|MAPK3|MLH1|MSH6|CCL3|NDFIP1|CCR2|CCR6|CD177|CD300A|P2RX7|CD74|CD81|PAXIP1|CHGA|PMS2|CRK|PTPRC|CRTAM|CTSG|CX3CR1|CXCL6|STAT6|TBX21|DBH|TNFSF13|TNFSF4|ELANE|EMP2|F2RL1|FADD|FCER1G|SUPT6H|FOXJ1|FUT7|GATA3|GPR15LG|ICAM1|IL12A|CLU|IL1B|IL1R1|IL23A|IL6R|IRAK4|CYRIB|JAGN1|KIT|ITGAM|KLRC4-KLRK1|KLRK1|ITGB2|LGALS9|LYN|LYST|NCF1|MYD88|MYO1G|AICDA|HSPD1|NCKAP1L|RABGEF1|RFTN1|DHX36|RAC2|RIPK3|NECTIN2|SLAMF1|SPI1|SPN|STAP1|STAT5B|SWAP70|SYK|TREM1|TRPM4|VAV1|WDR1|XCL1|ZP3|IL13|TFRC|SLC15A4|FZD5|SLC18A2|KIF5B|MAP3K7|CPLX2|RAB27A|SPHK2|RASGRP1|NOD2|TCIRG1|STXBP1|STXBP2|STXBP3|ARID5A|BCL3|BTN3A2|CD160|CD2|CD226|CD274|CD96|CLEC7A|SNX4|CR1|SNX6|HAVCR2|HLA-A|HLA-DRB1|IL12B|IL12RB1|STX4|IL18|STX7|IL18R1|IL20RB|IL21|IL23R|TRAF6|LILRB1|LILRB4|LTA|NLRP6|SASH3|UFL1|SLAMF6|TLR3|TLR4|VAMP8|TLR8|TLR9|BATF|CD40LG|EXO1|INPP5D|NFKBIZ|SANBR|PRKAA1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_LEUKOCYTE_MEDIATED_IMMUNITY,410,ENR,GOBP_LEUKOCYTE_MEDIATED_IMMUNITY,-2.6579999999999999,0,GOBP_LEUKOCYTE_MEDIATED_IMMUNITY,FALSE,GOBP_LEUKOCYTE_MEDIATED_IMMUNITY
30,2.7212463990471698,-2.7212463990471698,2.7212463990471698,-1,-0.20780000000000001,3.5000000000000001E-3,0.247,NSF|OPTN|OSBPL5|PHAF1|PKDCC|PREPL|RAB10|RAB11A|RAB11FIP3|RAB13|RAB14|RAB26|RAB31|RAB34|RAB3IP|RABEP1|RABIF|RACK1|RBSN|RP2|RSC1A1|SCAMP1|SCAMP2|SCAMP3|SCFD1|SEC16A|SNAP23|SORCS1|SORL1|SORT1|SPTBN1|STEAP2|STXBP5|STXBP5L|SYS1|WIPI1|ACSL3|AMN|ANK3|ANKFY1|ANXA13|AP1AR|AP1G1|AP1G2|AP2A1|AP3D1|AP3S1|AP3S2|AP4M1|ARFGEF2|ARFRP1|ARL3|ATP2C1|BBS1|BBS2|VAMP2|VAMP3|VAMP4|VAMP5|VPS13A|BLZF1|VPS13C|VPS35L|CCDC22|CCDC91|CCDC93|VPS52|VTI1A|VTI1B|CLN3|CNST|COMMD1|CORO7|CSK|DNM2|DOP1A|DOP1B|EHD3|EPS15|EXOC1|EXOC2|EXOC4|EXOC5|EXOC6|EXOC6B|EXOC8|GAK|GBF1|GCC2|GGA1|GGA2|GGA3|GOLGA4|GOLGA7|GOLPH3|GOLPH3L|GOPC|KIF13A|KIF16B|KLHL20|KRT18|LAMP1|LAPTM5|LLGL1|LLGL2|VPS54|LYPLA1|LYPLAL1|MACF1|MON2|MYO1B|MYO5A,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_POST_GOLGI_VESICLE_MEDIATED_TRANSPORT,112,ENR,GOBP_POST_GOLGI_VESICLE_MEDIATED_TRANSPORT,-2.5392000000000001,0,GOBP_POST_GOLGI_VESICLE_MEDIATED_TRANSPORT,FALSE,GOBP_POST_GOLGI_VESICLE_MEDIATED_TRANSPORT
45,1.81247927916354,-1.81247927916354,1.81247927916354,-0.98460000000000003,-0.2949,5.1499999999999997E-2,1,NDUFC2|CCN3|CYLD|DAB2IP|CPNE1|PPM1B|HDAC7|ZC3H12A|PPM1A|TRIM15|ADGRG3|NLRP2|RELA|FOXJ1|TRIM40|TRIM60|C1QTNF3|RASSF2|ADIPOR1|BMP7|UACA|NLRC3|SPI1|IFI35|NLRP12|DDX3X|NLRP3|NMI|LITAF|MKRN2,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_NEGATIVE_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,30,ENR,GOBP_NEGATIVE_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,-1.948,1.54E-2,GOBP_NEGATIVE_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,FALSE,GOBP_NEGATIVE_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION
16,2.7212463990471698,-2.7212463990471698,2.7212463990471698,-1,-0.1062,5.5999999999999999E-3,0.42,PTX3|HSPA1B|ATG12|RAN|CD4|CDK1|GSK3A|GSK3B|BANF1|HMGB1|INPP5K|INSR|EPHA2|CNOT7|PIK3C3|GBP7|IDE|CSNK1A1|PIKFYVE|PARD6A|EIF2AK2|FBXL2|TP53|OAS2|HCFC2|IFI16|IFIH1|IRF7|ARL8B|ITCH|SLPI|BRD4|ST3GAL2|PLSCR1|CCNK|DENR|CCNT1|CCNT2|EIF2D|CTDP1|MCTS1|LTF|SCARB1|HEXIM1|MAVS|MBL2|N4BP1|NECTIN4|SMPD1|TNF|OAS3|OASL|VCP|EPS15|PCBP2|PVR|OAS1|DEK|LAMP1|RSAD2|EGFR|CD55|MVB12B|JUN|APOE|TARBP2|CAV1|HMGA2|BST2|P4HB|TNIP1|CD46|TRIM11|CD80|TRIM15|TRIM21|CD86|TRIM25|CLEC4G|TRIM31|RAB1A|CR2|RAB1B|TRIM5|TRIM6|TRIM62|TYRO3|ZC3HAV1|DDX5|ZNFX1|LGALS1|DHX9|IGF2R|MON1B|FMR1|TNFRSF4|SMARCA4|SMARCB1|LIG4|RCC1|TBC1D20|PARP9|TOP2B|CBL|TRIM28|HSPA1A|ILF3|LARP7|APCS|UVRAG|VAPA|VAPB|CD28|FURIN|PABPC1|PPIE|PPIH|PRKN|PRMT1|NOTCH1|NR5A2|NRP1|TPCN2|CSNK2B|VPS18|PTBP1|DDB1|AVP|BSG|EP300|KPNA2|USF1|ACE2|AGTR1|CCL2|ANPEP|APOBEC3B|APOBEC3D|APOBEC3G|APOBEC3H|ARK2N|ATP7B|AVPR1B|BICD1|CCL3|REST|BTBD17|CCL4|CD209|CCL5|CDHR3|CFL1|CCL8|CLDN1|CLDN6|CLDN9|CLEC4M|HTR2A|CCR5|CSDE1|CTBP2|RRP1B|CTSB|CTSL|CXCR6|HSP90AB1|DAG1|DDX56|IFI27|NUCKS1|DDX6|DYNLT1|EEF1A1|EFNB2|CD74|EFNB3|CD81|EIF2AK4|EIF3A|EIF3B|EIF3D|EIF3F|CH25H|EIF3G|EIF3L|FAM111A|FKBP6|FUT8|GALNT1|GRK2|GYPA|CREB3|HACD3|CHD1|HAVCR1|HCFC1|HDAC1|HPN|CSF1R|HS3ST5|IFIT1|IFIT5|IFITM1|IFITM2|IFITM3|GTF2B|ISG20|ITGA5|ITGAV|ITGB5|ITGB6|JPT2|KPNA3|LAMP3|SMC5|SRC|CXCL8|LRRC15|SMC6|MDFIC|MGAT1|MGAT2|MGAT4A|CXCR4|MGAT4B|MGAT4C|MGAT5|MID2|MITD1|MOG|MOGS|SNW1|MRC1|MYH10|NCAM1|NECTIN1|SRPK1|NFIA|SRPK2|NMT2|NUP153|OAZ1|OAZ2|DPP4|OAZ3|PAIP1|PARP10|PC|PCBP1|PCSK5|PEG10|PKN2|POU2F3|PPID|F11R|PROX1|RPSA|SERPINB3|SHFL|SIGLEC1|SLC10A1|SLC1A5|SLC20A2|BCL2|SLC38A8|SLC3A2|SLC52A1|SLC52A2|SLC6A19|SLC7A1|SP1|GAS6|SP100|ST3GAL1|ST3GAL3|ST6GAL1|ST6GALNAC2|ST6GALNAC3|TARDBP|PSMC3|ST6GALNAC4|STAU1|GPR15|TFAP4|TMEM250|CAV2|TMPRSS2|TMPRSS4|TPCN1|CHMP4A|TRIM14|CHMP4B|TRIM8|UBP1|USF2|ICAM1|USP6NL|XPR1|YTHDC2|RAD23A|ZBED1|ZDHHC8|RSF1|ZFP36|ZNF502|ZNF639|ITGA2|TAF11|CXADR|ITGB1|ITGB3|ITGB7|LGALS9|NECTIN3|TRIM38|NPC1|ADAR|ADARB1|MYH9|AICDA|RAB7A|CDK9|MAN2A1|SCARB2|PPIA|PPIB|WWP1|WWP2|STOM|PDE12|SELPLG|NECTIN2|VPS37A|VPS37B|SLAMF1|VPS37C|VPS37D|RNASEL|SSB|ST3GAL4|PHB1|ZDHHC20|SPCS1|SPCS3|ZDHHC9|TNFRSF14|ATG16L1|ATG16L2|ATG5|APOBEC3A|APOBEC3C|APOBEC3F|CALCOCO2|CANX|SIVA1|CHMP1A|CHMP1B|CHMP2A|CHMP2B|CHMP3|CHMP4C|CHMP5|CHMP6|EDEM2|CHMP7|TFRC|CTBP1|RNASEK|MAN1B1|PARP16|LARP1|LRSAM1|MX1|MVB12A|NEDD4|PDCD6IP|DDX3X|KIAA0319L|RAB43|AXL|CR1|HLA-DRB1|TMEM39A|TMEM41B|CLEC5A|ISG15|TRIM13|TRIM32|TSG101|HYAL2|VAMP8|IL32|TRIM27|KPNA6|LAMTOR5|VPS28|ZC3H12A|VPS4A|VPS4B|ZFYVE1|LEF1|LDLR|STAT1|TOP2A,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_VIRAL_PROCESS,404,ENR,GOBP_VIRAL_PROCESS,-2.4485999999999999,0,GOBP_VIRAL_PROCESS,FALSE,GOBP_VIRAL_PROCESS
2,2.7212463990471698,-2.7212463990471698,2.7212463990471698,-1,-0.3841,0,0,NDUFC1|NDUFC2|NDUFC2-KCTD14|NDUFS1|NDUFS2|NDUFS3|NDUFS4|NDUFS5|NDUFS6|NDUFS7|NDUFS8|NDUFV1|NDUFV2|NDUFV3|PARK7|BID|PINK1|SDHA|SDHAF2|CCNB1|CDK1|SDHB|SDHC|CHCHD2|SDHD|COA6|COQ9|COX4I1|COX4I2|COX5A|SNCA|COX5B|COX6A1|COX6A2|COX6B1|COX6C|COX7A1|COX7A2|COX7A2L|COX7B|COX7B2|COX7C|UQCC3|COX8A|UQCR10|COX8C|UQCR11|UQCRB|UQCRC1|CYC1|UQCRC2|CYCS|UQCRFS1|DGUOK|UQCRH|UQCRHL|DLD|UQCRQ|DNAJC15|GHITM|ISCU|MT-CO1|MT-CO2|MT-CO3|MT-CYB|MT-ND1|MT-ND2|MT-ND3|MT-ND4|MT-ND4L|MT-ND5|MT-ND6|MTCH2|NDUFA1|NDUFA10|NDUFA11|NDUFA12|NDUFA2|NDUFA3|NDUFA5|NDUFA6|NDUFA7|NDUFA8|NDUFA9|NDUFAB1|NDUFAF1|NDUFB1|NDUFB10|NDUFB2|NDUFB3|NDUFB4|NDUFB5|NDUFB6|NDUFB7|NDUFB8|NDUFB9,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,96,ENR,GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,-4.4314999999999998,0,GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,FALSE,GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT
,2.3872161432802601,-2.3872161432802601,2.3872161432802601,-0.99590000000000001,-0.19289999999999999,4.2799999999999998E-2,1,TNFRSF8|WNT11|ANKRD1|ITGA2|TLR5|TNFSF14|CDA|ITGB3|TNFRSF1A|DAG1|ATP1A2|LTBR|BAG3|CD40|GCLC|CNN2|ABCB1|SLC38A2|BCL10|BMP6|HDAC3|PTPN11|AQP1|MYD88|CASP1|CASP8|GADD45A|IL13|NFKB1|MAP3K14|PECAM1|TGFB1|FGF2|TLR3|CASP2|TLR4|CASP5|CASP8AP2|CYBA|TLR7|COL1A1|PTGER4|TLR8|CRADD|KCNJ2|MAG|MAP2K4|MAP3K1|FAS|MAP3K2|PIEZO1|NPPA|PIEZO2|SCX|SLC2A1|TMEM150C|F11R|FADD|BAD|BAK1|SLC9A1|TNFRSF10A|HABP4|MAPK8|CHEK1|PLEC|TMEM87A|GAB1|BNIP3|TEK|PDE2A|MAPK3|GOT1|SOX9|IL1B|TNFRSF10B|IRF1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS,77,ENR,GOBP_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS,-1.9944999999999999,4.1000000000000003E-3,GOBP_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS,FALSE,GOBP_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS
9,1.73282827159699,-1.73282827159699,1.73282827159699,-0.98150000000000004,-0.35349999999999998,7.3099999999999998E-2,1,AP3B2|AP3M1|AP3M2|BLOC1S2|TRIM46|BLOC1S6|BLOC1S3|BLOC1S4|BLOC1S5|AP3B1|BORCS5|KIF1B|SNAPIN|AP3D1|AP3S1|MAP2|AP3S2|BLOC1S1|DTNBP1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_SYNAPTIC_VESICLE_CYTOSKELETAL_TRANSPORT,19,ENR,GOBP_SYNAPTIC_VESICLE_CYTOSKELETAL_TRANSPORT,-1.8511,1.8499999999999999E-2,GOBP_SYNAPTIC_VESICLE_CYTOSKELETAL_TRANSPORT,FALSE,GOBP_SYNAPTIC_VESICLE_CYTOSKELETAL_TRANSPORT
