__mclCluster,EnrichmentMap::-log10(pvalue) (mouse_r_protein_coding_classic.GseaPreranked),EnrichmentMap::-log10(pvalue)*sign(NES) (mouse_r_protein_coding_classic.GseaPreranked),EnrichmentMap::-log10(pvalue)_max,EnrichmentMap::Colouring (mouse_r_protein_coding_classic.GseaPreranked),EnrichmentMap::ES (mouse_r_protein_coding_classic.GseaPreranked),EnrichmentMap::fdr_qvalue (mouse_r_protein_coding_classic.GseaPreranked),EnrichmentMap::fwer_qvalue (mouse_r_protein_coding_classic.GseaPreranked),EnrichmentMap::Genes,EnrichmentMap::GS_DESCR,EnrichmentMap::gs_size,EnrichmentMap::GS_Type,EnrichmentMap::Name,EnrichmentMap::NES (mouse_r_protein_coding_classic.GseaPreranked),EnrichmentMap::pvalue (mouse_r_protein_coding_classic.GseaPreranked),name,selected,shared name
1,2.6989700043360201,-2.6989700043360201,2.6989700043360201,-0.998,-0.14019999999999999,1.61E-2,0.93,NCOR1|OGT|CYB5R4|P2RX7|PFKFB1|PFKFB2|PFKFB3|PFKL|PFKP|PGAM1|PDXP|PGAM2|PGD|PGK1|PGLS|PKLR|NUPR1|PPARA|OGDH|PPP2CA|PRKAA1|PNP|PRKAA2|PNP2|PRKAG1|FMO2|PRPS1|PRPS2|PSEN1|RBKS|RPE|RPIA|GPD1L|RPTOR|SHPK|ALPL|QPRT|SIK2|SIRT6|SLC2A6|SLC4A1|HNF1A|REG3G|SLC4A4|SRC|STAT3|TALDO1|TKT|LDHB|TPI1|TRIM63|UCHL1|UCP2|ME1|ME2|ZBTB20|ZBTB7A|VCP|NADK|NADSYN1|NAMPT|NCF1|NCF2|NMNAT1|IFNG|NMNAT3|NNMT|JMJD8|ACMSD|MFSD8|NUDT12|NUDT13|NUDT17|AFMID|PPARGC1A|PRKACA|SLC25A13|PARP14|PCX|TREX1|NMNAT2|ENPP1|ESRRB|PDXK|GCK|SARM1|SLC1A3|SLC25A11|SLC25A22|IGF1|SLC37A2|INS1|INS2|INSR|KHK|LDHA|MTOR|PFKM|DCXR|ACO1|ACTN3|HTT|ARL2|BCL2L13|PRKAG2|CBFA2T3|PRKAG3|PNPO|COL6A1|SLC25A12|TRP53|ACACB|ADPGK|ALDH1L1|GOT1|ALDH1L2|GOT2|ALDOA|GPD2|ALDOART1|ALDOART2|ALDOB|ALDOC|HAAO|APP|ARNT|BPGM|DLST|DDIT4|DHTKD1|IDH1|EIF6|IDH2|ENO1|ENO2|ENO3|ENO4|MDH1|EP300|MDH2|FBP1|MLXIPL|FKRP|IDO1|FLCN|IDO2|FOXK1|MTCH2|FOXK2|G6PDX|GALE|GALK1|KMO|GALT|KYNU|GAPDH|MYC|GAPDHS|MYOG|GIT1|BCL10|AOX1|BIN1|GPD1|GPI1|ART2B|E2F1|ASPDH|EXTL3|H6PD|HDAC4|HIF1A|HK1|HK2|HK3|HKDC1|RAC1|XIAP|HSD11B1|IER3|KAT2B|LIPA|MLST8|MLX|MPI,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_PYRIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,185,ENR,GOBP_PYRIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,-2.2238000000000002,2E-3,GOBP_PYRIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,FALSE,GOBP_PYRIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS
36,2.3979400086720402,-2.3979400086720402,2.3979400086720402,-0.996,-0.41930000000000001,4.7E-2,1,ACR|GNAL|CACNA1C|CACNA1D|RAF1|CALCA|NF1|CALCR|ORAI1|ADCY1|ADCY2|ADCY3|ADCY4|STIM1|ADCY7,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_POSITIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVITY,15,ENR,GOBP_POSITIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVITY,-1.9576,4.0000000000000001E-3,GOBP_POSITIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVITY,FALSE,GOBP_POSITIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVITY
1,2.2146701649892302,-2.2146701649892302,2.2146701649892302,-0.99390000000000001,-0.44330000000000003,2.4500000000000001E-2,0.98899999999999999,ACO1|ACACB|ACO2|GLUD1|PCK1|CS|CSL|ASL|ASS1|SIRT4|IDH1|IDH2|IDH3A|IDH3B|IDH3G|ACLY,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_TRICARBOXYLIC_ACID_METABOLIC_PROCESS,16,ENR,GOBP_TRICARBOXYLIC_ACID_METABOLIC_PROCESS,-2.1316000000000002,6.1000000000000004E-3,GOBP_TRICARBOXYLIC_ACID_METABOLIC_PROCESS,FALSE,GOBP_TRICARBOXYLIC_ACID_METABOLIC_PROCESS
7,2.2146701649892302,-2.2146701649892302,2.2146701649892302,-0.99390000000000001,-0.34520000000000001,3.6499999999999998E-2,1,LTF|MBL1|MBL2|CXCL1|F2RL1|CTSG|DAO|MYD88|CXCL5|NLRP6|PCYOX1L|POMC|ELANE|TREM1|TREM3|TUSC2|F2|ROMO1|GAPDH|SPAG11B|ARG1|CAMP|SCNN1B|NCF1|HRG,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_KILLING_BY_HOST_OF_SYMBIONT_CELLS,25,ENR,GOBP_KILLING_BY_HOST_OF_SYMBIONT_CELLS,-2.0291000000000001,6.1000000000000004E-3,GOBP_KILLING_BY_HOST_OF_SYMBIONT_CELLS,FALSE,GOBP_KILLING_BY_HOST_OF_SYMBIONT_CELLS
5,1.8894102897007501,-1.8894102897007501,1.8894102897007501,-0.98709999999999998,-0.27400000000000002,6.3100000000000003E-2,1,CACNA1C|TMEM38A|GSTO1|TRDN|CACNG1|CALM1|CALM2|CALM3|CAMK2D|HRC|PLN|CASQ1|CASQ2|CHD7|NOL3|RYR1|RYR3|TMEM38B|DHRS7C|CCR5|DMD|GSTM7|ATP2A2|PDE4D|RYR2|ZMPSTE24|SLC8A1|FKBP1B|ANK2|SLN|CCL3|ATP2A1,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_SARCOPLASMIC_RETICULUM_CALCIUM_ION_TRANSPORT,32,ENR,GOBP_SARCOPLASMIC_RETICULUM_CALCIUM_ION_TRANSPORT,-1.8652,1.29E-2,GOBP_SARCOPLASMIC_RETICULUM_CALCIUM_ION_TRANSPORT,FALSE,GOBP_SARCOPLASMIC_RETICULUM_CALCIUM_ION_TRANSPORT
,2.2146701649892302,-2.2146701649892302,2.2146701649892302,-0.99390000000000001,-0.2908,2.3800000000000002E-2,0.98799999999999999,RPLP0|IL4|RPS2|CD300LF|PTPN2|DCSTAMP|HSPA5|XBP1|JAK1|KEAP1|MCM2|MRC1|PML|NFIL3|RUFY4|TUBA1B|STAT6|FASN|CITED1|CORO1A|STAT5B|PTPRC|SHPK|CDK4|HSP90AB1|PARP14|ALAD|IL4RA|IMPDH2|GATA3|JAK3|CCL11|STAT5A|TCF7|LEF1|RPL3|CD40|XCL1,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_RESPONSE_TO_INTERLEUKIN_4,38,ENR,GOBP_RESPONSE_TO_INTERLEUKIN_4,-2.1385999999999998,6.1000000000000004E-3,GOBP_RESPONSE_TO_INTERLEUKIN_4,FALSE,GOBP_RESPONSE_TO_INTERLEUKIN_4
14,2.7212463990471698,-2.7212463990471698,2.7212463990471698,-1,-0.17480000000000001,4.0000000000000002E-4,2.9000000000000001E-2,ELOVL2|ELOVL5|EPHX1|EPHX2|FADS1|FADS2|ABCA4|ALDH1A2|ALDH1A3|GPX1|GPX4|BCO2|BMP2|BMP5|DGKQ|BMP6|ADH6A|CACNA1H|GSTM7|SCP2|AWAT2|CLCN2|GSTP1|CYP11A1|DAB2|GSTP2|DHRS3|DHRS4|DHRS7|DKK3|EDNRB|TMEM135|KCNMA1|HSD11B2|LRAT|RBP4|PLB1|RDH10|PNPLA2|RDH11|RDH1|RDH13|RDH12|SCNN1B|RDH14|SDR16C5|RDH16|WNT4|RDH5|ABCD2|RDH7|RDH9|RETSAT|SDR9C7|MGLL|ACAA1A|MGST3|ACAA1B|CYP1A2|ACOT8|PLA2G2F|PLA2G4A|ADH1|ADH4|ADH7|PNLIP|PPARGC1A|PNPLA8|AKR1C18|PTGDS|ALDH1A1|PTGES|PTGES2|PTGIS|PTGR1|PTGS1|PTGS2|ALDH8A1|SCO1|SPHK1|CES1D|CES1F|CYP1A1|ACSL1|AFP|ACSL4|BGLAP|BGLAP2|CREB1|CYP17A1|CYP46A1|CYP4F13|DHRS9|CYP4F14|DKKL1|CYP4F15|EGR1|CYP4F18|GGCX|HSD17B1|HSD3B4|ALOX5|INHBA|AHR|SRD5A1|STAR|AKR1C12|STARD3|AKR1C13|STAT5B|AKR1C14|AKR1C19|AKR1C20|AKR1C21|AKR1C6|ABCD1|AKR1CL|ALOX12|ALOX12B|ALOX12E|ALOX15|ALOX8|ALOXE3|EHHADH|REST|PTGES3|PRKG1|CES1E|ACOX1|GRIN1|CES2A|CES2C|CES2E|CTHRC1|CYP1B1|CYP2A12|CYP2A22|CYP2A4|CYP2A5|DGAT1|CYP2B10|CYP2B13|CYP2B19|CYP2B9|CYP2C29|CYP2C37|CYP2C38|CYP2C40|CYP2C50|HSD17B4|CYP2C54|HSD17B6|CYP2C55|CYP2D10|CYP2D12|CYP2D22|CYP2D26|CYP2D34|CYP2D9|CYP2E1|CYP2F2|CYP2G1|CYP2J11|CYP2J13|LIPE|CYP2J5|CYP2J6|CYP2J9|CYP2S1|CYP2U1|H6PD|CYP4A10|CYP4A12A|CYP4A12B|CYP4A14|CYP4A31|CYP4A32|DAGLA|DAGLB|DGAT2|RBP1,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_OLEFINIC_COMPOUND_METABOLIC_PROCESS,181,ENR,GOBP_OLEFINIC_COMPOUND_METABOLIC_PROCESS,-2.7909999999999999,0,GOBP_OLEFINIC_COMPOUND_METABOLIC_PROCESS,FALSE,GOBP_OLEFINIC_COMPOUND_METABOLIC_PROCESS
1,2.7212463990471698,-2.7212463990471698,2.7212463990471698,-1,-0.19159999999999999,0,1E-3,NDUFB7|CTPS2|NDUFB8|NDUFB9|DCK|NDUFC1|NDUFC2|DHFR|NDUFS1|DHODH|NDUFS2|NDUFS3|NDUFS4|DTYMK|NDUFS5|DUT|NDUFS6|NDUFS7|NDUFS8|ENTPD1|NDUFV1|NDUFV2|NDUFV3|FAM3A|PPARA|PNP|FLAD1|PNP2|PRPS1|GART|PRPS2|GMPR|PPAT|GMPR2|GMPS|SDHA|GUCA1A|SDHB|GUCA1B|QPRT|SDHC|GUCY2C|SDHD|GUCY2G|SHMT2|GUK1|HNF1A|STAT3|STOML2|IMPDH1|IMPDH2|SHMT1|LETMD1|MAP2K1|MAPK1|MTHFD1|MTHFD2L|VCP|NADK|NADSYN1|NAMPT|NME1|NME2|NME3|NME4|NME5|NME6|NME7|NMNAT1|NMNAT3|IL4|NPPA|UPP1|NPPB|UPP2|NPPC|NPR1|NPR2|OAS1A|ADA|NUDT2|AFMID|OASL2|PAICS|PAPSS1|PAPSS2|SLC25A13|PARP1|ADCY10|NMNAT2|PFAS|PID1|PRPS1L1|PRPS1L3|PRPSAP1|PRPSAP2|RD3|RFK|RRM1|CDA|RRM2|RRM2B|SLC4A7|SLC52A2|SLC52A3|SPHK2|TBPL1|TGFB1|TMSB4X|TREM2|TYMS|UCK1|UCK2|UCKL1|UMPS|UPRT|DCTD|ADSL|AK4|SLC25A12|ALDOA|DGUOK|HAAO|DNAJC30|IDH2|ENO1|ADCY1|ADCY2|ADCY3|ADCY4|ADCY5|ADCY6|ADCY7|ADCY9|IDO1|ADK|IDO2|ADORA2B|AK1|AK2|G6PDX|AK3|AK5|KMO|AK7|KYNU|AK8|LDHC|MYC|AMPD1|LDHD|AMPD2|AMPD3|NDUFA1|NDUFA10|APRT|NDUFA11|NDUFA12|ASPDH|NDUFA13|ATIC|NDUFA2|NDUFA3|NDUFA5|NDUFA6|ATP6V1A|NDUFA7|NDUFA8|NDUFA9|BCL2L1|NDUFAB1|NDUFB10|CAD|NDUFB11|NDUFB2|NOS3|CMPK1|LIPA|NDUFB3|CMPK2|NDUFB4|NDUFB5|COX11|NDUFB6,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,184,ENR,GOBP_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,-3.1213000000000002,0,GOBP_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,FALSE,GOBP_NUCLEOTIDE_BIOSYNTHETIC_PROCESS
26,2.09151498112135,-2.09151498112135,2.09151498112135,-0.9919,-0.1414,4.9700000000000001E-2,1,SLC25A27|SLC25A3|P2RX5|SLC12A2|SLC17A1|SLC17A4|SLC17A7|SLC17A8|SLC4A1|SLC4A4|CLCN2|SLC1A1|SLC1A4|UCP2|SLC22A6|BSND|SLC22A8|SLC12A9|MFSD8|SLC11A1|SLC26A1|SLC26A11|IP6K2|SLC26A3|SLC26A6|SLC26A9|RACGAP1|CLNS1A|WNK4|SLC12A1|SLC12A3|CLIC4|SLC13A1|ABCB1A|SLC20A1|SLC37A1|ABCB1B|SLC20A2|PCYOX1|TG|FGFR1|P2RY6|SLC34A1|SLC34A2|SLC34A3|ENPP1|ANO6|SLC4A10|SLC4A11|SLC4A2|SLC4A3|SLC5A5|SLC4A5|SLC4A8|SLC4A9|SLC5A6|SLC6A2|SLC1A3|SLC5A8|GABRB3|SLC6A14|SLC37A2|SLC4A7|FGFR4|ANO1|ANO10|ANO2|ANO3|ANO4|ANO8|TSPO|ANO9|CLCA1|CLCA2|MTOR|ATF4|CLCC1|CLCN6|CLCNKA|CFTR|CLDN17|CAR2|CLIC1|CAR7|CLIC3|CLIC5|CLIC6|CRY2|GABRA2|GABRA3|GABRA4|GABRB1|GABRB2|GABRD|GABRE|GABRP|GABRR2|GLRB|MFSD5|OSTM1|SFRP4|SLC25A30|SLC26A10|TTYH1|SLC26A2|TTYH2|SLC26A4|TTYH3|TMC4|XPR1|ANK|FXYD1|CEBPB|SLC37A4|ATP8B1|BEST1|BEST2|CASR|PRKG2|AQP6|STC2|CLCN5|SLC25A10|VDR|CLCNKB|ABCC6|CLDN4|KCNK1|KCNK2|KCNE2|LRRC8A|SLC12A5|KCNQ1|CLCN3|CLCN7|SLC12A4|SLC12A6|SLC12A7|SLC12A8|SLC25A14,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_INORGANIC_ANION_TRANSPORT,140,ENR,GOBP_INORGANIC_ANION_TRANSPORT,-1.9369000000000001,8.0999999999999996E-3,GOBP_INORGANIC_ANION_TRANSPORT,FALSE,GOBP_INORGANIC_ANION_TRANSPORT
2,2.6989700043360201,-2.6989700043360201,2.6989700043360201,-0.998,-0.16139999999999999,2.7300000000000001E-2,0.997,MAD2L2|MLH1|MEF2C|NOD2|FLT3|NCKAP1L|SLAMF8|NDFIP1|ZFP36L1|PNP|PPP2R3C|TIRAP|PTPN6|PARP3|PTEN|PTPRC|TLR4|PAXIP1|HMGB3|PKN1|PMS2|IKZF3|IL21|IL2RG|IL5|IL7|RC3H1|CD38|LAPTM5|TNFRSF21|RIF1|CHRNB2|MMP14|MIF|SAMSN1|SASH3|NFAM1|IFNG|ATM|IL4|PCID2|SIGLECG|PELI1|TLR9|PRLR|CDKN2A|SLC15A4|ADA|STAT6|SFRP1|SH3KBP1|TBX21|CASP3|TFRC|AKIRIN2|SLC39A10|TNFAIP3|APLF|SYK|TNFRSF13B|TNFRSF13C|ATAD5|TNFSF13|BCL6|TNFSF13B|TNFSF4|BTK|BTLA|TRP53BP1|BAD|STAT5A|TBC1D10C|TCF3|CD24A|CD27|TICAM1|CD28|TNFRSF4|CD40|CD40LG|TNIP2|BCL2|TSC2|EXOSC3|TYROBP|EXOSC6|VAV3|ID2|TGFB1|WNT3A|IRS2|XBP1|CD19|ZFP36L2|CTLA4|AHR|BMI1|STAT5B|CD300A|NFATC2|EPHB2|FAS|FOXP3|CD74|PAWR|CD81|IL13|IL2|ANKLE1|IL27RA|ATP11C|MSH2|BANK1|IL4I1|IL10|IL6|BST1|INPP5D|CARD11|FCGR2B|FOXJ1|CD22|CD320|GPR183|CDKN1A|CYLD|LYN|DDRGK1,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_REGULATION_OF_B_CELL_ACTIVATION,128,ENR,GOBP_REGULATION_OF_B_CELL_ACTIVATION,-2.1036999999999999,2E-3,GOBP_REGULATION_OF_B_CELL_ACTIVATION,FALSE,GOBP_REGULATION_OF_B_CELL_ACTIVATION
8,2.6989700043360201,-2.6989700043360201,2.6989700043360201,-0.998,-0.19900000000000001,2.7099999999999999E-2,0.996,CES1F|RBP2|LDLR|CYP3A11|LSS|CYP1A1|CYP3A44|CYP26A1|CYP26B1|PRMT3|DHRS9|ABCA4|STAR|ALDH1A2|ALDH1A3|RARRES2|BCO2|ALDH3A2|CLPS|ADH6A|AWAT2|DHRS3|DHRS4|DHRS7|ISX|LRAT|RBP4|PLB1|RDH10|PNPLA2|RDH11|SP1|FDPS|RDH1|RDH13|RDH12|STRAP|LPL|RDH14|SDR16C5|RDH16|RDH5|RDH7|GGPS1|RDH9|RETSAT|SDR9C7|CYP1A2|HMGCS1|CES1E|CES2A|CES2C|CES2E|CRABP2|PECR|CYP1B1|ADH1|ADH4|ADH5|DGAT1|ADH7|PNLIP|TTR|AKR1C18|HSD17B6|CYP2C55|ALDH1A1|HTRA2|ALDH1A7|KLF9|CYP2E1|ALDH8A1|LIPE|CYP2J6|FDFT1|CYP2S1|HMGCS2|EGFR|DGAT2|LIPA|CES1D|RBP1,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_TERPENOID_METABOLIC_PROCESS,82,ENR,GOBP_TERPENOID_METABOLIC_PROCESS,-2.1099000000000001,2E-3,GOBP_TERPENOID_METABOLIC_PROCESS,FALSE,GOBP_TERPENOID_METABOLIC_PROCESS
3,2.09151498112135,-2.09151498112135,2.09151498112135,-0.9919,-0.3629,4.82E-2,1,OAT|OTC|SLC39A8|AGMAT|SLC7A7|ASL|ARG1|ARG2|NAGS|ATP2B4|ASS1|FAH|FH1|ODC1|AZIN1|CLN3|NOS2|DDAH1|NOS3,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_ARGININE_METABOLIC_PROCESS,19,ENR,GOBP_ARGININE_METABOLIC_PROCESS,-1.9487000000000001,8.0999999999999996E-3,GOBP_ARGININE_METABOLIC_PROCESS,FALSE,GOBP_ARGININE_METABOLIC_PROCESS
13,2.6989700043360201,-2.6989700043360201,2.6989700043360201,-0.998,-0.2341,2.0199999999999999E-2,0.97599999999999998,BCL2|CTNS|CYB5R4|SLC6A9|LCT|UROS|CITED1|SLCO1A6|DDT|SLCO1B2|DCT|MC1R|PMEL|APPL1|RAPGEF2|VHL|ZEB2|HNF1A|TBX2|ABCC2|ATP7A|TMEM14A|COX10|MYO5A|RAB38|CPOX|SOX2|SLC25A39|CDH3|SLC7A11|TRPC1|WNT5A|OPN3|CYP2A5|FXN|GIPC1|ABCB10|ABCB6|ABCB7|ALAD|ALAS1|ALAS2|BLVRB|COX15|MFSD12|FECH|HEBP1|HMBS|HMOX1|HMOX2|SLC24A5|IREB2|BLVRA|PGRMC1|PPOX|SLC11A2|SLC48A1|SNX3|SRRD|TMEM14C|UGT1A1|BDH2|UROD|HPX,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_PIGMENT_METABOLIC_PROCESS,64,ENR,GOBP_PIGMENT_METABOLIC_PROCESS,-2.1797,2E-3,GOBP_PIGMENT_METABOLIC_PROCESS,FALSE,GOBP_PIGMENT_METABOLIC_PROCESS
4,2.7212463990471698,-2.7212463990471698,2.7212463990471698,-1,-0.12479999999999999,6.4999999999999997E-3,0.57199999999999995,MAD2L2|MALT1|RAG2|MLH1|MSH6|NBN|FLT3|NCKAP1L|SLAMF8|FLT3L|NDFIP1|ZFP36L1|NFKBIZ|RBPJ|TIRAP|PARP3|TLR4|PAXIP1|HMGB3|PKN1|PMS2|POU2F2|IKZF3|PRKCB|PRKCD|IL21|IL2RG|IL5|IL7|RAG1|RC3H1|ZBTB7A|CD38|LAPTM5|LGALS8|RIF1|CHRNB2|RNF168|RNF8|MMP14|SAMSN1|SASH3|NFAM1|PCID2|SIGLECG|PELI1|EZH2|PRLR|PTPN2|SLC15A4|RASGRP1|ADA|STAT6|SWAP70|SFRP1|AICDA|SH3KBP1|TBX21|SHB|TFRC|SLC39A10|TNFAIP3|SYK|TNFRSF13B|TNFRSF13C|KIT|TNFSF13|ABL1|TNFSF13B|TNFSF4|TRP53BP1|BAD|STAT5A|PCYT1A|TBC1D10C|TCF3|UNG|TICAM1|TNFRSF4|XRCC4|NFATC1|ZBTB1|BAK1|TNIP2|BCL2|TSC2|TYROBP|VAV3|TGFB1|WNT3A|XBP1|CD19|ZFP36L2|AHR|BCL3|BMI1|STAT5B|CEBPG|PIK3CD|PIK3R1|C3|PLCG2|AQP8|YY1|CD74|CD81|CFB|IL13|CR2|FZD9|LRRC8A|MSH2|IL4I1|EXO1|FCGR2B|FOXJ1|GPR183|LYN|MS4A1|MEF2C|NOD2|PHB2|NOTCH2|NHEJ1|PNP|POLM|BCL11A|BLNK|CD180|CHRNA4|PPP2R3C|CMTM7|PTK2B|PTPN6|CXCR5|PTEN|PTPRC|DLL1|DNAJB9|DOCK10|DOCK11|FCRL1|FNIP1|GIMAP1|GON4L|GPS2|HDAC5|HDAC9|HHEX|HMGA1|IGBP1|IKZF1|IRF2BP2|ITFG2|ITM2A|LFNG|LYL1|MFNG|MYB|TNFRSF21|NKX2-3|TRAF3IP2|NTRK1|ONECUT1|PFDN1|PHF14|BAX|PLCL2|POU2AF1|PTPRJ|RABL3|HDAC7|SKAP2|MIF|SLC39A7|SP3|SPIB|ST3GAL1|SYVN1|TCIRG1|IFNG|TOP2B|TPD52|ATM|IL4|TSHR|TLR9|TXLNA|SLC25A5|CDKN2A|6030468B19RIK|CASP3|ADAM17|AKIRIN2|APLF|ATAD5|BATF|BCL6|BTK|BTLA|CCR6|ENPP1|CD24A|CD27|CD28|CD40|CD40LG|CD70|EXOSC3|CD79A|CD79B|EXOSC6|CD86|ID2|CDH17|IRS2|CTLA4|DCLRE1C|CD300A|DPP4|NFATC2|EPHB2|ERCC1|FAS|FOSL2|FOXP3|GAPT|TRP53|PAWR|HSPD1|ICOSL|FOXP1|IL2|ANKLE1|EP300|IL27RA|ATP11C|BANK1|IL10|IL6|IL7R|IRF8|BST1|IL9R|INPP5D|CARD11|JAK3|CD22|CD320|PRKDC|CDKN1A|LAT2|LAX1|LEF1|CYLD|LGALS1|LIG4|DDRGK1,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_B_CELL_ACTIVATION,258,ENR,GOBP_B_CELL_ACTIVATION,-2.3872,0,GOBP_B_CELL_ACTIVATION,FALSE,GOBP_B_CELL_ACTIVATION
8,1.79317412396815,-1.79317412396815,1.79317412396815,-0.9839,-0.35399999999999998,7.7499999999999999E-2,1,ALDH1A7|ALDH1B1|ALDH2|ALDH3B1|ALDH3B2|ADH1|SULT1B1|SULT1E1|ADH5|SULT2A1|ADH7|HAO1|SULT2A2|SULT2A3|SULT2A5|SULT2A6|SULT2A7|AKR1C18,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_PRIMARY_ALCOHOL_CATABOLIC_PROCESS,18,ENR,GOBP_PRIMARY_ALCOHOL_CATABOLIC_PROCESS,-1.8141,1.61E-2,GOBP_PRIMARY_ALCOHOL_CATABOLIC_PROCESS,FALSE,GOBP_PRIMARY_ALCOHOL_CATABOLIC_PROCESS
16,2.67778070526608,-2.67778070526608,2.67778070526608,-0.99790000000000001,-0.14729999999999999,4.3299999999999998E-2,1,MEF2C|PLN|PRKD1|CD9|AGFG1|TLR2|AGFG2|TMF1|IHH|AU040320|ACRBP|CCDC136|CCDC38|CCDC42|CHN2|CLASP1|CLASP2|FIG4|CKAP5|DCAF17|MYH6|ILK|ITGB4|MAG|MIOS|MTMR2|NFASC|PFN4|PHLDB1|PHLDB2|PLLP|POC1B|DAG1|RFX2|SEC23IP|CNTN1|SPACA1|SPINK2|TBC1D20|TPPP|UGT8A|VPS13B|ACTA1|ZPBP|ACTC1|ACTG1|ADPRHL1|AKAP13|CFL2|CFLAR|CSRP1|CSRP2|CSRP3|PLA2G3|FHOD3|FLII|FLNC|HDAC2|KRT19|PLEC|KRT8|NKX2-5|LDB3|PAFAH1B1|LMOD1|LMOD2|LMOD3|MYBPC1|PIKFYVE|MYBPC2|GPC1|MYBPC3|MYBPH|MYH10|MYH11|MYL2|MYL9|MYLK3|MYOM1|MYOM2|MYOM3|MYOZ1|MYOZ2|ACTN2|MYPN|NEB|NEBL|NEURL2|NRAP|PDGFRA|DICER1|PDGFRB|PGM5|PRKAR1A|PROX1|SIX4|SMAD4|SRF|TCAP|TMOD1|TMOD2|TMOD3|TMOD4|TNNT1|TNNT2|ERCC2|TNNT3|TPM1|TTN|WDR1|XIRP1|SLC9A8|TBPL1|CAPN3|CASQ1|CASQ2|CAV3|PMP22|PRX|ANKRD23|CNTNAP1|ITGB1|ZPBP2|FSIP1|GNPAT|EP300|MFN2|MEF2A|ABCA2|EDN1,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS,130,ENR,GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS,-1.9773000000000001,2.0999999999999999E-3,GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS,FALSE,GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS
15,1.59006687666871,-1.59006687666871,1.59006687666871,-0.97430000000000005,-0.19139999999999999,8.1199999999999994E-2,1,BCL2|CD44|BMP4|DOCK8|IRS2|NOD2|AURKB|BCL11B|EFNA1|HSH2D|PTCRA|ST6GAL1|PNP|TSC22D3|BCL3|GPAM|HCLS1|PDCD1|VHL|FADD|PRKCQ|CXCR2|FCER1G|BCL2A1A|RAG1|KITL|CCL19|MERTK|RORC|CCL5|MIF|CD74|ST3GAL1|SERPINB9|CCR7|NOC2L|FOXP1|ADA|IL18|ITPKB|GAS6|IL2|CXCL12|CCR5|IDO1|SLC39A10|AXL|BLM|IL7R|KIFAP3|FCGR2B|TNFSF4|BCL10|ORMDL3|ARG2|JAK3|HIF1A|STAT5A|SLC46A2|BCL2L1|CD27|TNFRSF4,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS,62,ENR,GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS,-1.7954000000000001,2.5700000000000001E-2,GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS,FALSE,GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS
