__mclCluster,EnrichmentMap::-log10(pvalue) (con_up),EnrichmentMap::-log10(pvalue)*sign(NES) (con_up),EnrichmentMap::-log10(pvalue)_max,EnrichmentMap::Colouring (con_up),EnrichmentMap::ES (con_up),EnrichmentMap::fdr_qvalue (con_up),EnrichmentMap::fwer_qvalue (con_up),EnrichmentMap::Genes,EnrichmentMap::GS_DESCR,EnrichmentMap::gs_size,EnrichmentMap::GS_Type,EnrichmentMap::Name,EnrichmentMap::NES (con_up),EnrichmentMap::pvalue (con_up),name,selected,shared name
10,3,3,3,0.999,,1E-3,,STAT3|SUGT1|ANGPT1|FGF2|NDC80|SIX1|CFLAR|FOS|ANHX|SIX5|MYB|AKIRIN1|SHH|DSN1|EPHB1|SELENON|MYOG|PPARD|HGF|MSTN|PAXBP1|CAV2|KPNA1|MEGF10|JAK2,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_SKELETAL_MUSCLE_CELL_PROLIFERATION,25,ENR,GOBP_SKELETAL_MUSCLE_CELL_PROLIFERATION,1,1E-3,GOBP_SKELETAL_MUSCLE_CELL_PROLIFERATION,FALSE,GOBP_SKELETAL_MUSCLE_CELL_PROLIFERATION
55,3,3,3,0.999,,1E-3,,BBOF1|BMERB1|AURKB|CAMSAP2|CCSAP|KIF19|CCDC88C|NAV3|CKAP2|MAP1B|KIF14|FGF13|ARHGEF2|GAS2L1|GAS2L2|HDGFL3|HDAC6|KIF21A|KIF24|KIF18A|CKAP5|KIF18B|APC|APC2|KIF2A|TRPV4|KIF2C|DIAPH3|CLASP1|CLASP2|MID1|MID1IP1|MAP1A|MAP1S|NCKAP5|NCKAP5L|STMN1|SPECC1L|SPEF1|SPAST|STMN2|STMN3|STMN4|TRIM54|KATNB1|TTBK2|WDR47|CIB1|TPX2|ATXN7|TAOK1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_MICROTUBULE_DEPOLYMERIZATION,51,ENR,GOBP_MICROTUBULE_DEPOLYMERIZATION,1,1E-3,GOBP_MICROTUBULE_DEPOLYMERIZATION,FALSE,GOBP_MICROTUBULE_DEPOLYMERIZATION
10,3,3,3,0.999,,1E-3,,BMP4|CHRNA1|MYC|MYMX|ACTN3|WNT3A|PITX2|CHRND|LIF|ACTA1|POU4F1|SIX1|ACTC1|DMD|BMP10|CASQ1|DSP|ANHX|CSRP3|DAG1|MYH3|ADGRB1|DNER|MYH6|MYH7|SGCB|TCF21|ALX4|BIN3|CENPF|XK|LAMA5|COL6A1|MYBPC3|VRK3|GMPPA|CHD2|MYL2|CREB1|MYOM1|MYOM2|MYOZ2|IGF1|RBPJ|IGF2|NEB|CXCL10|MYL11|MYL3|PAX3|KLHL40|KLHL41|MYL6|MYL6B|MYLK|SOX15|SIX4|BTBD1|SGCG|ETV1|HOXD9|PKP2|RPL3L|TCAP|FZD2|TNNT2|SHOX2|ITGB1BP2|RYR2|HEYL|RYR1|CDON|SMO|FOXC1|EOMES|SRPK3|SGCA|SGCD|SMTN|SCX|SGCE|PROX1|STAC3|MYORG|HEY2|TBX20|SOX11|BCL2|TNNI1|FLOT1|SELENON|DMRTA2|UTRN|NR2F2|POPDC3|P2RX2|CDK5|CAV2|ERBB3|GSC|TNNI3|MYF5|TPM1|B4GALNT2|MYF6|RB1|SMTNL1|USP2|TCF15|BTG2|CNTNAP1|BCL9|BCL9L|RCAN1|SKI|ASS1|PITX1|ITGA7|KY|EVC|ITGB1|FGFR2|CCNT2|FOS|NUPR1|STRA6|EDNRA|CFL2|WT1|WNT10B|LARGE1|PPIF|TLL2|RHOA|ITGA11|MEF2C|NACA|FOXL2|NRG1|EGR2|GPX1|FZD1|HMG20B|NR4A1|SPEG|HOMER1|MSTN|TRIM72|ADARB1|COPS2|MEF2D|LMOD3|NF1|UQCC2|MED1|SKIL|FOXP2|MCUB|UBE4B|CITED2|LMNA|MED20|EMD|KRAS|LEMD2|MTPN|GTF3C5|XBP1|ABCC9|MEF2A|CNTFR|MSX1|CHD7|TBX1|KAT8|RIPOR2|MEOX2|MTM1|DISP1|EGR3|SHH|ENG|EPHB1|MYH14|SVIL|S1PR1|TGFBR1|PLEC|HBEGF|LOX|METTL21C|JPH1|PTCD2|YBX3|JPH2|DPF3|VANGL2|VPS54|BMP2|SIRT2|EID2B|FGF8|SOX8|TGFB2|TMEM182|HDGFL2|CNTF|POPDC2|CAV1|CAV3|CTF1|TIFAB|DLL1|SMYD1|CAPN3|COL19A1|IGSF8|CD164|MYH15|CFLAR|HDAC9|VGLL2|ZBTB18|KMT5B|FKBP1A|ATF3|MYMK|MYOG|SAP30|EGR1|PAX5|SMAD3|S100B|DDX17|EEF2|HLX|TGFBR3|ERO1A|DDX5|MYOCD|NKX2-5|CHODL|EID2|SFMBT1|TCF23|DLL4|KEL|FGFRL1|FHL1|FOXO4|SMAD7|BASP1|SIRT1|TCF12|CAVIN4|COL3A1|FRG1|COPRS|FHL3|HAND1|MEF2B|MKX|POU6F1|ANKRD33|PRR14|BARX2|TAGLN|FOXN2|ZBTB42|HIVEP3|HLF|UNC45A|MAFF|UNC45B|ZNF689|TEAD4|FOXC2|NOG|WNT2|XIRP2|ZFPM2|SERP1|TWIST1|TTN|FKTN|FLNB|ELN|ANKRD1|USP19|COL11A1|NPHS1|NEURL1|VAMP5|LUC7L|KLF5|CHKB|EGLN1|NLN|CYP26B1|SCN11A|SPG11|MYOD1|MUSTN1|BMPR1A|EFEMP2|MRTFB|ASNSD1|MSC|FXR1|CTNNB1|PAXBP1|LAMA2|MEGF10|ZNF609|ISL1|LRP2|HSD17B1|SMAD4|HEG1|VPS13B|NAGLU|ZFHX3|BMAL1|HOXD10|PPP3CB|MAPK12|MYOZ1|TGFB1|NOTCH1|NR1D2|CRYAB|GPCPD1|ZFPM1|MYLK2|H1-5|MAPK14|NEGR1|AKIRIN1|COL6A3|TNNC1|PAX7|SOX6|ID3|ASB2|LEF1|PPP3CA|RBM24|EP300|CACNA1H|FOXH1|FBXO22|FKRP|ANKRD2|GPC1|FOXK1|VAX1|DES|PRKAA1|CACNA1S|ARID5B,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_MUSCLE_ORGAN_DEVELOPMENT,360,ENR,GOBP_MUSCLE_ORGAN_DEVELOPMENT,1,1E-3,GOBP_MUSCLE_ORGAN_DEVELOPMENT,FALSE,GOBP_MUSCLE_ORGAN_DEVELOPMENT
,3,3,3,0.999,,1E-3,,CASP3|RAPGEF4|DNAJC5|LPAR1|PRKAR1B|PSEN1|BSN|PPP3R1|ARHGDIA|PLS3|RAB3B|SYN1|C9ORF72|SCRN1|PLD1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_SYNAPTIC_VESICLE_CYCLE,15,ENR,GOBP_REGULATION_OF_SYNAPTIC_VESICLE_CYCLE,1,1E-3,GOBP_REGULATION_OF_SYNAPTIC_VESICLE_CYCLE,FALSE,GOBP_REGULATION_OF_SYNAPTIC_VESICLE_CYCLE
,3,3,3,0.999,,1E-3,,NAT10|CTU1|CTU2|KTI12|TRMT9B|DPH3|TRMU|GTPBP3|URM1|ALKBH1|ELP1|ELP3|MOCS3|ELP4|ELP5|MTO1|ELP2|ADAT2|NSUN3|ALKBH8|ELP6,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_TRNA_WOBBLE_BASE_MODIFICATION,21,ENR,GOBP_TRNA_WOBBLE_BASE_MODIFICATION,1,1E-3,GOBP_TRNA_WOBBLE_BASE_MODIFICATION,FALSE,GOBP_TRNA_WOBBLE_BASE_MODIFICATION
10,3,3,3,0.999,,1E-3,,DSN1|EPHB1|STAT3|MYOG|PPARD|SUGT1|ANGPT1|FGF2|NDC80|SIX1|MSTN|CFLAR|PAXBP1|KPNA1|MEGF10|JAK2|SIX5|AKIRIN1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_SKELETAL_MUSCLE_SATELLITE_CELL_PROLIFERATION,18,ENR,GOBP_SKELETAL_MUSCLE_SATELLITE_CELL_PROLIFERATION,1,1E-3,GOBP_SKELETAL_MUSCLE_SATELLITE_CELL_PROLIFERATION,FALSE,GOBP_SKELETAL_MUSCLE_SATELLITE_CELL_PROLIFERATION
42,3,3,3,0.999,,1E-3,,EPHB2|RASAL3|PICALM|NOTCH1|PPP2CB|MAPKAP1|NUP62|DAB2IP|EPO|NGF|NTRK1|MFN2|KITLG|RASA4|RASGRF1|SYNGAP1|SPRY3|SPRY4|SYDE1|LZTR1|SYDE2|RASA3|RABL3|TRIM67|CSF1|NOTCH2|SPRY1|ITPKB|RASGRP1|SPRY2|IGF1|FBP1|SQSTM1|FLCN|MAP2K1|NF1|SHOC2|STAMBP|RABGEF1|FGF10|RASA2|RASA4B|FOXM1|RASAL1|RASGEF1A|TGFB2,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION,46,ENR,GOBP_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION,1,1E-3,GOBP_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION,FALSE,GOBP_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION
3,3,3,3,0.999,,1E-3,,BMP4|FOXA1|EPHA3|KDM1A|NKX2-1|MAD2L2|TBX5|MARK1|SPRED1|SPRED2|SPRED3|TRIM62|ACVR1|TIAM1|PPP2CA|GSK3B|HPN|SPRY1|SPRY2|RGCC|SMAD3|TNXB|USF3|BAMBI|MTOR|OVOL2|LDLRAD4|SMAD2|EFNA1|FOXC1|COL1A1|DAB2IP|SMAD7|TGFB3|VEGFA|MCRIP1|EMP2|SERPINB3|TBX20|GATA3|NOG|FOXA2|SFRP1|TWIST1|ADIPOR1|GREM1|IL1B|BCL9L|OLFM1|APLF|JAG1|PDPN|ELL3|PTEN|VASN|DSG2|EPHA4|POFUT2|SDHAF2|EZH2|AGT|FUZ|MDK|TGFB1I1|CTNNB1|TCF7L2|LOXL2|TGFBR2|DAB2|ISL1|SFRP2|SNAI1|SMAD4|HDAC2|TGFB1|NOTCH1|SDCBP|PTK2|WWTR1|ZNF703|CRB2|KAT8|AXIN2|ADAM8|QKI|ENG|TGFBR1|DACT3|LEF1|IL6|IL17RD|ALX1|BMP5|FBXO11|BMP7|BMP2|FERMT2|ZNF750|SPSB3|GCNT2|GLIPR2|LRG1|TGFB2,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,103,ENR,GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,1,1E-3,GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,FALSE,GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION
6,3,3,3,0.999,,1E-3,,SMO|TCTN1|BMP4|FOXA1|WNT3A|FKBP8|PTCH1|RNF220|GLI3|SSBP3|TBC1D32|ATP6AP2|TMEM107|WDR19|ARL13B|SHH|PAX7|PAX6|IFT140|WNT1|PSEN1|EN1|TULP3|SOX17|HES1|GPR161|TRAF3IP1|RPGRIP1L|GSC|KDM2B|BMI1|FGF8|DZIP1L,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_NEURAL_TUBE_PATTERNING,33,ENR,GOBP_NEURAL_TUBE_PATTERNING,1,1E-3,GOBP_NEURAL_TUBE_PATTERNING,FALSE,GOBP_NEURAL_TUBE_PATTERNING
8,3,3,3,0.999,,1E-3,,ONECUT1|DKK3|PDE3A|MTMR4|CLDN1|PMEPA1|GIPC1|NPNT|GDF10|HSP90AB1|NKX2-1|OGT|ING1|WFIKKN1|WFIKKN2|SPRED1|SPRED2|SPRED3|FUT8|APPL1|APPL2|ARRB2|CRK|CRKL|CREB1|HDAC1|SPRY1|SPRY2|RGCC|LPXN|ITGB5|ITGB6|SNRNP70|BAMBI|SRC|BRMS1|OVOL2|PIAS2|SNW1|ASPN|ID1|COL1A1|TSC22D1|IL17F|SMAD5|EMILIN1|PEG10|SCX|RNF111|STRAP|NLK|SOX11|HTRA1|SELENON|DLX1|PSG9|NDP|TP53|GDF15|CAV2|RBBP4|GDF9|GOT1|BCL9|ADAM9|BCL9L|SKI|USP9Y|FYN|ITGA3|CITED1|AXIN1|CLDN5|ITGB1|FGFR2|FOS|SKOR2|LATS1|EDN1|LATS2|SMURF2|STK16|HSPA5|VASN|ZBTB7A|MEF2C|WNT10A|MSTN|PENK|DAB2|INTS9|SKIL|ZMIZ1|SMAD6|WWOX|ZMIZ2|PDGFD|CITED2|ING2|PAK2|PDPK1|XBP1|ABL1|SDCBP|USP9X|GDF5|EPB41L5|PTK2|ZNF703|FNTA|IL4|ROCK1|PALS1|ENG|TGFBR1|ARID4A|ARID4B|CREBBP|PRDM16|LOX|MECOM|USP15|LTBP2|ZFYVE9|ZFP36L2|SPI1|BMP2|PDE2A|PIN1|SIN3A|JUN|TAB1|TGFB2|THBS1|CAV1|CAV3|CD2AP|PPARG|ZFP36L1|CFLAR|LRRC32|FKBP1A|PPM1A|RUNX3|LIMS1|WNT5A|XCL1|YES1|TSKU|TWSG1|DUSP22|ACVR1|BRMS1L|SAP130|SAP30|SAP30L|SINHCAF|PTPRK|SNX25|SMAD3|PML|DAND5|KMT2A|TGFBR3|FBN2|CDH3|ERO1A|LTBP1|MEN1|CDKN1C|MYOCD|CDKN2B|NRROS|CILP|EID2|FAM89B|LDLRAD4|LTBP4|VEPH1|SMAD2|DDR2|PDCD5|TET1|NR3C1|SMAD7|ZEB1|ZNF451|ZYX|TGFB3|SIRT1|SLC2A10|COL3A1|SUDS3|TGFBRAP1|MAP3K7|FBN1|GLG1|WNT2|SFRP1|HSPA1A|STK11|CHST11|NREP|APOA1|ACVRL1|ANKRD1|APAF1|ONECUT2|CD109|CDH5|SMURF1|ITGA8|COL4A2|SNX6|ACTA2|HIPK2|BMPR1A|STUB1|TGFB1I1|CIDEA|FNDC4|WNT1|FURIN|SMAD1|SOX5|TGFBR2|FOLR1|ISL1|FERMT1|SMAD4|ITGB8|HDAC2|MAPK7|PARP1|ZEB2|FKBP1C|PPARA|ZFHX3|LEMD3|STAT3|HYAL2|TGFB1|WNT7A|ADAM17|PXN|ADISSP|LTBP3|COL1A2|PBLD|SOX6|ADAMTSL2|NODAL|AMHR2|FMOD|HTRA3|HTRA4|IL17RD|LEFTY1|HPGD|MXRA5|RASL11B|SMAD9|NFKBIZ|TGFBR3L|POSTN|TRIM33|EP300|FOXH1|FLCN|ROCK2|RBBP7|FERMT2|WNT4|SOX9|GCNT2|LRG1,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA,276,ENR,GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA,1,1E-3,GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA,FALSE,GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA
