__mclCluster,EnrichmentMap::-log10(pvalue) (non_mouse_down),EnrichmentMap::-log10(pvalue)*sign(NES) (non_mouse_down),EnrichmentMap::-log10(pvalue)_max,EnrichmentMap::Colouring (non_mouse_down),EnrichmentMap::ES (non_mouse_down),EnrichmentMap::fdr_qvalue (non_mouse_down),EnrichmentMap::fwer_qvalue (non_mouse_down),EnrichmentMap::Genes,EnrichmentMap::GS_DESCR,EnrichmentMap::gs_size,EnrichmentMap::GS_Type,EnrichmentMap::Name,EnrichmentMap::NES (non_mouse_down),EnrichmentMap::pvalue (non_mouse_down),name,selected,shared name
,2.7084209139887099,2.7084209139887099,2.7084209139887099,1,,1.0170111000000001E-2,,CRYZ|CYP2AB1|LYST|CYP2C65|CYP2C67|CYP2C68|CYP2C69|BECN1|CYP2C70|CYP2R1|CYP3A11|CYP3A44|FMO5|GSTA2|GSTA3|GSTA4|GSTM5|GSTO2|GSTT1|NCKAP1L|N6AMT1|NCEH1|NR1I2|NFKBIZ|SULT1A1|FMO2|TPMT|UGT1A6B|UGT2B1|VKORC1|ADRA1A|GUK1|PMS2|HSPA8|PRKCB|CD38|RORC|HTR2B|HTR2C|NNMT|NPPC|GATA4|NUDT15|ITGA2|TFRC|PDE4A|LCK|PFAS|RORA|SLC1A3|OXTR|PDE4B|TGFB1|TSPO|TYMS|UMPS|ADM|SMAD1|SOD1|UMOD|ABCC1|ABCC2|TBXA2R|BDNF|CAT|ACE|CDK1|ADORA2A|CCL2|COL6A1|ATP1A3|CCL3|CCL4|PTPN5|YWHAZ|MAP2K6|MGST1|MYC|MYO6|GATA3|GATA6|APOBEC1|IL1B|PLIN2|SLC18A2|RPS6KB1|LTA|SLC10A1|MEF2C|MMP7|SLC10A4|RHOA|SLC19A1|SNCA|SLC1A1|SLC1A2|TNF|SLC22A12|UQCRC2|UQCRFS1|TRAF3IP2|ABCC9|CYP1A2|IFNG|CDKN2A|BRAF|CALR|CASP3|SOD2|CDK4|CDKN1B|CRHBP|COMT|CYBB|DNMT3A|EGFR|GNAS|FOS|FOSB|GABRB3|GGH|GPLD1|IGF2|LCT|SLCO1A1|MDM2|SLCO1A6|SLCO1B2|RBM22|NCAM1|HSP90AA1|NFATC2|NFE2L2|NPC1|NQO1|OGG1|PCNA|PCSK1|PDX1|REST|CASP1|TRP53|SMPD1|ACACB|TNFRSF11B|TXNIP|CROT|EP300|FBP1|FKRP|BLM|IL10|BLOC1S3|LPO|HDAC4|CDKN1A|HMGCS2|LIPA|P2RX7|SERPINE1|SLAMF8|PRKAA1|PRKAA2|ALDH3A1|RPTOR|IGFBP2|SRC|HSD11B2|UCHL1|SCNN1B|ABAT|ABCB11|ABCD3|ACAA1A|ATP1A1|ACAA1B|KCNK3|RHBDD3|SCGB1A1|ADIPOQ|SFRP1|ALDH1A1|ALDH2|ABCB1A|ABCB1B|ABL1|XRCC5|AKAP5|TCF3|AACS|TGFBR2|BLMH|ATG5|ATP4A|BAK1|SLC6A2|BCL2|SLC6A4|CPT1A|VAV3|CYP1A1|ACSL1|CYP26A1|CYP26B1|XBP1|CYP27B1|CREB1|CYP46A1|ADIPOR2|CFTR|AHR|SRD5A1|STAR|AKR1C12|AKR1C13|AKR1C20|AKR1C6|DMD|DPEP1|DPYD|TLR3|CPB2|GAD2|CNTNAP2|GPR39|GRIA1|GRIN1|GSTO1|HADH|ITGA3|CYP1B1|HADHA|CYP2A12|CYP2A22|CYP2A4|ITGB3|CYP2A5|CYP2B10|CYP2B13|CYP2B19|CYP2B9|CYP2C29|CYP2C37|KCNC1|CYP2C38|CYP2C40|CYP2C50|KCNE2|CYP2C54|CYP2C55|CYP2D10|KCNH2|CYP2D12|CYP2D22|CYP2D26|CYP2D34|CYP2D9|JUN|CYP2E1|KDR|CYP2F2|KCNJ11|CYP2G1|CYP2J11|CYP2J13|CYP2J5|CYP2J6|CYP2J9|CYP2S1|CYP2U1|KCNJ8|KCNQ1|ABCA1|LCN2|ACER2|AIM2|ANKRD1|NOS2|BMYC|CDH13|LYN|CHEK2|MMP9|CRKL|EDN1|EHMT2|FANCB|MCM7|PAX6|PPM1E|PPM1F|PPP1R12A|OTC|PPP1R14A|OXSR1|PPP1R9B|RAP1A|RAP1B|RAP2A|RB1|RECQL5|RNF149|SOX10|SUFU|PNP|PNP2|FMO1|PON3|FMO4|PRNP|GPX1|PTK2B|GSTA1|GSTM1|GSTM2|GSTM3|GSTM4|GSTM6|GSTM7|GSTP1|GSTP2|HDAC5|HNF4A|SULT1B1|NTRK1|SULT2A1|SULT2A2|SULT2A3|MAPK9|SULT2A5|SULT2A6|SULT2A7|PAM|ACTC1|WNK4|ADAM17|PTGS2|CARD9|SREBF1|TH|CD69|ERRFI1|FMO3|ASS1|UGT1A6A|CPS1|GCLC|GCLM|CTNNB1|FOSL2|NR1H4|PEMT|TOP1|MAOB|ABCG5|MYLK|ABCG8|ADD3|ARNT2|BCHE|C130074G19RIK|CAR9|FOXO3|CCND1|CCNO|CCNT1|CDH3|COL1A1|DGCR2|DNMT1|SRR|DUSP6|EI24|EMX1|EMX2|ENG|FOSL1|FZD1|FZD3|GNA12|GNPAT|LOX|LRP8|MAT2A|ADCY1|GAS6|MMP2|NKX6-1|NPAS2|PDE3A|PRICKLE1|PTCH1|PTPRM|RAD51|RAD54B|ALAD|RAD54L|RASA1|RELA|RET|ROGDI|RPP21|SERPINA7|FECH|SFRP2|SHANK2|HMBS|SLC12A5|AOX1|SLITRK5|SRP68|E2F1|SS18|SST|PPOX|TERF1|TFAP2B|TJP1|TRP53I13|TXN2|UBE2B|USP47|UGT1A1|VEGFC|XPC|XRCC1|AHRR|CAD|AIP|AOX3|AOX4|AS3MT|AGPAT2|CBR1,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_RESPONSE_TO_XENOBIOTIC_STIMULUS,434,ENR,GOBP_RESPONSE_TO_XENOBIOTIC_STIMULUS,1,0,GOBP_RESPONSE_TO_XENOBIOTIC_STIMULUS,FALSE,GOBP_RESPONSE_TO_XENOBIOTIC_STIMULUS
10,2.20321425985302,2.20321425985302,2.20321425985302,0.99373695200000001,,3.0312461999999998E-2,,BCL2|LY9|TOX|CD69|DOCK2|TGFB1|BCL11B|FOXN1|MTOR|GLI3|CD4|OTUD5|RHOA|PTPRC|STAT3|IL15|FAS|MINK1|CTSL|FOXP3|BTNL1|BTNL6|CD74|JAG2|STK11|CCR7|IL4|SLAMF6|NFATC3|PTPN2|SHH|SPN|ITPKB|STAT6|BRAF|IL23A|OPA1|TBX21|EP300|THEMIS|SKINT1|SYK|IL6|IL6RA|BATF|CARD11|IRF4|TNFSF18|BRD2|BRD4|GATA3|CD1D1|H2-DMA|SRF|ATG5|CD28|CD3D|CD3E|CYLD|LGALS1|CD3G|ZAP70|LOXL3,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_T_CELL_SELECTION,63,ENR,GOBP_T_CELL_SELECTION,1,6.2630480000000002E-3,GOBP_T_CELL_SELECTION,FALSE,GOBP_T_CELL_SELECTION
5,2.7084209139887099,2.7084209139887099,2.7084209139887099,1,,2.5506888000000001E-4,,PWP1|PWP2|RBFA|RBM10|RBM34|RPL14|RCL1|REXO1|REXO4|RIOK1|RIOK2|RIOK3|RPL24|RNASEL|RPL26|RPF1|RPL27|RPF2|RPL7L1|RPP25|RPP30|RPP38|RPL35|RPP40|RPL35A|RPS19BP1|RPS27L|RPUSD1|RPUSD2|RRN3|RPL38|RRP1|RRP15|RPL5|RRP1B|RRP36|RPL7|RRP7A|RPL7A|RRP8|RRP9|RRS1|RSL24D1|RPS11|RPS12|SART1|RPS14|RPS15A|SBDS|RPS16|RPS24|SDAD1|RPS27|RPS27A|RPS28|RPS5|SIRT7|DHX29|SRFBP1|SURF6|SUV39H1|TBL3|TRMT112|TRMT2B|TSC1|TSR1|TSR2|URB1|NUDT16|URB2|USP16|USP36|UTP14A|UTP14B|UTP15|EIF5|UTP18|UTP20|FAU|UTP23|UTP3|UTP6|WBP11|WDR12|WDR18|WDR3|WDR36|WDR43|WDR46|WDR55|WDR74|WDR75|XPO1|XRCC5|YBEY|ZCCHC4|ZFP593|ZFP622|ZFP658|ZNHIT3|RAN|ZNHIT6|RPL11|RPLP0|RPS13|RPS15|RPS17|RPS19|RPS21|RPS23|RPS25|RPS4X|RPS6|RPS7|RPS8|RPS9|RPSA|YTHDF2|PTEN|AATF|ABCF1|ABT1|BMS1|BOP1|BRIX1|BYSL|MYBBP1A|C1D|CDKN2A|C1QBP|CHD7|FASTKD2|CINP|CUL4A|CUL4B|DCAF13|DDX10|DDX17|MPV17L2|DDX18|MRPL10|DDX21|DDX27|DDX28|DDX31|DDX3X|DDX47|DDX49|DDX51|DDX52|DDX54|DDX56|DHX30|DHX37|DICER1|DIMT1|DIS3|DKC1|DNTTIP2|DROSHA|EBNA1BP2|EIF1A|EIF1AX|EIF2A|EIF4A3|EIF5B|EMG1|ERAL1|ERCC2|ERI1|ESF1|EXOSC1|EXOSC10|EXOSC2|EXOSC3|EXOSC4|EXOSC5|EXOSC6|EXOSC7|EXOSC8|EXOSC9|FBL|FCF1|FDXACB1|FRG1|FTSJ3|GAR1|GLUL|GNL2|MRPS2|GNL3L|GREB1L|GRWD1|GTF2H5|GTF3A|GTPBP10|GTPBP4|HEATR1|HEATR3|IMP3|IMP4|IPO4|IPO9|MRPS7|ISG20|ISG20L2|KRI1|KRR1|LAS1L|LSG1|NGRN|NSUN3|NSUN4|LSM6|LTV1|LYAR|MAK16|RPUSD4|MCAT|MDN1|METTL15|METTL16|METTL17|METTL5|MPHOSPH10|MPHOSPH6|MPV17L|MRM1|MRTO4|MYG1|NAF1|NAT10|NCL|NGDN|NHP2|NIP7|NLE1|NMD3|NOA1|NOB1|NOC2L|NOC4L|NOL10|NOL11|NOL6|TFB1M|NOL7|TFB2M|NOL8|NOL9|EIF6|NOM1|NOP10|NOP14|NOP16|NOP2|NOP56|NOP58|NPM1|NPM3|NSA2|NSUN5|NUP88|NVL|PA2G4|PAK1IP1|PDCD11|PELP1|PES1|PIH1D1|PIH1D2|PIN4|PNO1|POP4|POP5|POP7|PPAN|PRKDC|KAT2B,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_RIBOSOME_BIOGENESIS,279,ENR,GOBP_RIBOSOME_BIOGENESIS,1,0,GOBP_RIBOSOME_BIOGENESIS,FALSE,GOBP_RIBOSOME_BIOGENESIS
8,2.7084209139887099,2.7084209139887099,2.7084209139887099,1,,1.0408842E-2,,SLC31A1|SLC39A11|SLC39A12|SLC39A4|SLC39A6|STEAP2|TRPM1|P2RX1|P2RX5|PPP3CA|SLC12A2|PPP3CB|PPP3CC|SLC9A9|PPP3R1|PRNP|CACNA1S|TRPV4|SCN5A|SLC30A1|SCNN1B|SLC8A1|SLC9A1|SLC9A6|ABCC9|ATP12A|ATP1A1|IFNG|HCN2|HCN4|WNK1|WNK2|WNK4|SCNN1A|SCNN1G|SLC39A10|KCND3|SLC12A1|SLC12A3|ADRB1|ADRB2|SLC24A2|AGTR1A|SLC39A14|AKAP5|SLC34A1|TRPM4|ANK3|SLC5A1|SLC5A2|ATP1B2|ATP1B3|ATP4A|SLC5A6|SLC8A2|SLC9A2|CACNA1C|SLC9A3|CACNA1D|SLC9A4|CACNA1F|SLC9A5|SLC9A7|TRPM2|DLG1|FXYD2|AQP8|ATP1A3|FYN|CAV1|CACNA1A|PAWR|SLC30A8|SLC39A5|GRM6|SLC39A8|TRPV6|TRPV2|SLC30A5|ISCU|KCNE2|KCNH2|KCNJ1|KCNJ10|KCNJ11|KCNJ12|KCNJ13|KCNJ15|KCNJ16|SLC12A5|KCNJ2|KCNJ5|KCNJ6|KCNJ8|ATP1A2|ATP1B1|KCNN4|SLC11A2|KCNQ1|LCN2|CACNA1E|KCNK5|SLC12A4|SLC12A6|MS4A1|SLC12A7|SLC12A8,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_INORGANIC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE,107,ENR,GOBP_INORGANIC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE,1,0,GOBP_INORGANIC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE,FALSE,GOBP_INORGANIC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE
9,1.8590524798035599,1.8590524798035599,1.8590524798035599,0.98616600799999998,,6.4355319999999994E-2,,CTNS|ADAM10|CYP3A11|CYP3A44|POR|SULT1A1|UGT2B1|ALDH1A2|ALDH1A3|BCO2|BMP2|BMP5|DGKQ|BMP6|ADH6A|CACNA1H|AWAT2|CLCN2|CYP11A1|DAB2|DHRS3|DHRS4|DHRS7|DKK3|EDNRB|KCNMA1|LRAT|RBP4|PLB1|RDH10|PNPLA2|RDH11|RDH1|RDH13|RDH12|SCNN1B|RDH14|SDR16C5|RDH16|WNT4|RDH5|RDH7|RDH9|RETSAT|SDR9C7|ATP1A1|DIO1|NR5A2|ECE1|SLC16A2|ADH1|ADH4|ADH7|AKR1C18|PAPSS2|AKR1D1|ALDH1A1|ALDH1A7|CTSB|CTSK|DIO2|DIO3|DUOXA1|DUOXA2|ALDH8A1|GCNT4|PDE8B|TG|SLC5A5|CES1D|CES1F|CYP1A1|CYP26A1|AFP|CYP26B1|CYP27A1|CYP27B1|CYP17A1|CYP46A1|DHRS9|EGR1|HSD17B1|ADM|HSD3B4|AGT|INHBA|SRD5A1|STAR|AKR1C12|STARD3|AKR1C13|STAT5B|AKR1C14|DDO|AKR1C19|AKR1C20|AKR1C21|AKR1C6|STUB1|AKR1CL|CTSL|ACE|ACE2|PTPN11|FURIN|HPN|GAL|CACNA1A|CES1E|CES2A|CES2C|CES2E|CRABP2|CORIN|SLC30A5|CYP1B1|NAGLU|IDE|HSD17B10|HSD17B4|HSD17B6|CYP2C55|CYP2D22|IL4I1|ATP6AP2|KLF9|SPP1|ZMPSTE24|LIPE|CYP2S1|GATA3|KCNJ6|NR3C1|DGAT2|RBP1|BBS1|CPE|DISP1|ECE2|FOXA1|HSP90B1|MEP1A|MYT1|PCSK1N|PCSK2|PCSK4|PCSK5|PCSK6|SCG5|YIPF5|SLC16A10|RELN|SCARB1|SCP2|HSD17B12|SP1|STRAP|SULT1B1|SULT1E1|SULT2A1|SULT2A2|SULT2A3|SULT2A5|SULT2A6|SULT2A7|CYP1A2|FFAR3|CHST8|SHH|PNLIP|PPARGC1A|GHR|BMPR1B|CHST10|DHRS11|ANPEP|CPA3|ESR1|ENPEP|CRHBP|MME|PDGFRA|SGPL1|PRCP|COMT|PREP|GFI1|ENPP1|GH|GNB3|HSD17B11|PAX8|HSD17B2|HSD17B7|IGF1R|IGF1|IGF2|INS2|MED1|PRMT3|PLEKHA1|SLCO1C1|SLCO4A1|TIPARP|HTT|UGT1A7C|UGT2B35|IYD|UGT2B36|PCSK1|UGT2B5|REST|HSD3B2|HSD3B3|HSD3B6|P4HB|SAFB|TCF7L2|SLC30A8|HFE|STC2|ARNT|CRYM|DGAT1|FDX1|H6PD|HIF1A|NFKB1|UGT1A1|HSD11B1,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_HORMONE_METABOLIC_PROCESS,230,ENR,GOBP_HORMONE_METABOLIC_PROCESS,1,1.3833992E-2,GOBP_HORMONE_METABOLIC_PROCESS,FALSE,GOBP_HORMONE_METABOLIC_PROCESS
6,1.5953266086689899,1.5953266086689899,1.5953266086689899,0.974609375,,9.1058239999999999E-2,,NUP155|NEDD4L|CACNA1C|CACNA1D|DSC2|DSG2|CACNA2D1|DSP|CACNB2|PKP2|GJA5|CAV3|GPD1L|KCNE1|KCNE2|JUP|KCNE3|DLG1|KCNH2|KCND3|KCNE4|RNF207|RYR2|SCN1B|SCN2B|SCN3B|SCN4B|BIN1|KCNJ2|SCN5A|KCNJ5|KCNJ8|KCNN2|TRPM4|FLNA|KCNQ1|ANK2|SNTA1|KCNA5|CAV1|CTNNA3,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL_INVOLVED_IN_CONTRACTION,41,ENR,GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL_INVOLVED_IN_CONTRACTION,1,2.5390625E-2,GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL_INVOLVED_IN_CONTRACTION,FALSE,GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL_INVOLVED_IN_CONTRACTION
5,2.7084209139887099,2.7084209139887099,2.7084209139887099,1,,5.9740189999999997E-3,,PWP1|PWP2|RBFA|RBM34|RPL14|RCL1|REXO1|REXO4|RIOK1|RIOK2|RIOK3|RNASEL|RPL26|RPF1|RPL27|RPF2|RPL7L1|RPP25|RPP30|RPP38|RPL35|RPP40|RPL35A|RPUSD1|RPUSD2|RRP1|RRP15|RPL5|RRP1B|RRP36|RPL7|RRP7A|RPL7A|RRP8|RRP9|RRS1|SART1|RPS14|SBDS|RPS16|RPS24|RPS27|RPS28|SIRT7|SRFBP1|SUV39H1|TBL3|TRMT112|TRMT2B|TSR1|TSR2|URB1|NUDT16|USP36|UTP14A|UTP14B|UTP15|UTP18|UTP20|UTP23|UTP3|UTP6|WBP11|WDR12|WDR18|WDR3|WDR36|WDR43|WDR46|WDR55|WDR74|WDR75|YBEY|ZCCHC4|ZNHIT3|ZNHIT6|RPL11|RPS15|RPS17|RPS19|RPS21|RPS25|RPS6|RPS7|RPS8|YTHDF2|ABT1|BMS1|BOP1|BRIX1|BYSL|C1D|CDKN2A|CHD7|DCAF13|DDX10|DDX17|DDX18|DDX21|DDX27|DDX47|DDX49|DDX51|DDX52|DDX54|DDX56|DHX37|DICER1|DIMT1|DIS3|DKC1|DROSHA|EBNA1BP2|EIF4A3|EMG1|ERCC2|ERI1|ESF1|EXOSC1|EXOSC10|EXOSC2|EXOSC3|EXOSC4|EXOSC5|EXOSC6|EXOSC7|EXOSC8|EXOSC9|FBL|FCF1|FDXACB1|FRG1|FTSJ3|GAR1|GTF2H5|GTPBP4|HEATR1|IMP3|IMP4|ISG20|KRI1|KRR1|LAS1L|NSUN3|NSUN4|LSM6|LYAR|MAK16|RPUSD4|METTL15|METTL16|METTL5|MPHOSPH10|MPHOSPH6|MRM1|MRTO4|MYG1|NAF1|NAT10|NCL|NGDN|NHP2|NOB1|NOL10|NOL11|NOL6|TFB1M|NOL7|TFB2M|NOL8|NOL9|EIF6|NOP10|NOP14|NOP2|NPM1|NPM3|NSA2|NSUN5|NVL|PA2G4|PAK1IP1|PDCD11|PELP1|PES1|PIH1D1|PIH1D2|PIN4|POP4|POP5|POP7|PPAN|PRKDC|KAT2B,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_RRNA_PROCESSING,194,ENR,GOBP_RRNA_PROCESSING,1,0,GOBP_RRNA_PROCESSING,FALSE,GOBP_RRNA_PROCESSING
8,2.6857417323049901,2.6857417323049901,2.6857417323049901,0.99793814430000005,,2.6364390000000001E-2,,HCN2|HCN4|SLC12A2|WNK1|WNK2|WNK4|KCNE2|DLG1|KCNH2|KCND3|SLC12A1|SLC12A3|KCNJ1|KCNJ10|KCNJ11|KCNJ12|KCNJ13|KCNJ15|KCNJ16|SLC12A5|KCNJ2|KCNJ5|KCNJ6|KCNJ8|ATP1A2|ATP1B1|KCNQ1|ABCC9|FXYD2|ATP12A|ATP1A1|ATP1A3|ATP1B2|KCNK5|ATP1B3|SLC12A4|SLC12A6|ATP4A|SLC12A7|SLC12A8,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_POTASSIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE,40,ENR,GOBP_POTASSIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE,1,2.0618556999999998E-3,GOBP_POTASSIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE,FALSE,GOBP_POTASSIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE
6,1.9361784937269899,1.9361784937269899,1.9361784937269899,0.988416988,,5.6409500000000001E-2,,WDR1|NEDD4L|CACNA1D|NPPA|CACNA2D1|CACNB3|GJA5|CASQ2|CAV3|GJA1|YWHAE|KCNE1|KCNE2|KCNE3|KCNA1|DLG1|KCND2|KCNH2|KCND3|KCNIP1|KCNE4|KCNIP2|ADCY10|RNF207|ZMPSTE24|SCN1B|KCNH6|SCN2B|NOS1AP|SCN4B|KCNJ2|SCN5A|KCNJ5|KCNJ8|AKAP6|AKAP7|KCNN2|AKAP9|ATP1B1|FLNA|KCNQ1|ANK2|SNTA1|KCNA5|ATP1A1|ATP1B2|ATP1B3|CAV1,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_MEMBRANE_REPOLARIZATION,48,ENR,GOBP_MEMBRANE_REPOLARIZATION,1,1.1583012E-2,GOBP_MEMBRANE_REPOLARIZATION,FALSE,GOBP_MEMBRANE_REPOLARIZATION
,2.0942964372518902,2.0942964372518902,2.0942964372518902,0.99195171100000001,,3.8741051999999998E-2,,ACR|GNAL|ADORA2B|CACNA1C|CACNA1D|RAF1|CALCA|NF1|CALCR|FXN|ORAI1|ADCY1|ADCY2|ADCY3|ISCU|NOS3|ADCY4|STIM1|ADCY7,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_POSITIVE_REGULATION_OF_LYASE_ACTIVITY,19,ENR,GOBP_POSITIVE_REGULATION_OF_LYASE_ACTIVITY,1,8.0482890000000001E-3,GOBP_POSITIVE_REGULATION_OF_LYASE_ACTIVITY,FALSE,GOBP_POSITIVE_REGULATION_OF_LYASE_ACTIVITY
2,2.7084209139887099,2.7084209139887099,2.7084209139887099,1,,2.9007796999999999E-5,,UROC1|ACMSD|PAH|SPR|GSTZ1|THAP4|HAAO|TTC36|HAL|PARK7|HDC|AFMID|HGD|DCT|HPD|QDPR|QPRT|IDO1|IDO2|CYP2D22|IL4I1|HPDL|TPH1|KMO|IYD|KYNU|AMDHD1|ATP7A|NMNAT2|MTHFD1|FAH|MTHFD2L|FTCD|NADSYN1|PCBD1|GCDH|PCBD2|TAT|TDO2|TH,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_AROMATIC_AMINO_ACID_METABOLIC_PROCESS,40,ENR,GOBP_AROMATIC_AMINO_ACID_METABOLIC_PROCESS,1,0,GOBP_AROMATIC_AMINO_ACID_METABOLIC_PROCESS,FALSE,GOBP_AROMATIC_AMINO_ACID_METABOLIC_PROCESS
3,2.7084209139887099,2.7084209139887099,2.7084209139887099,1,,2.7368216000000001E-2,,CTNS|CPOX|SOX2|SLC25A39|CDH3|SLC7A11|SLC6A9|TRPC1|WNT5A|UROS|OPN3|FXN|GIPC1|CITED1|DDT|DCT|MC1R|PMEL|APPL1|RAPGEF2|ABCB10|ZEB2|ABCB7|ALAD|ALAS1|HNF1A|ALAS2|COX15|MFSD12|FECH|ATP7A|HMBS|SLC24A5|IREB2|PGRMC1|PPOX|TMEM14A|SLC11A2|SNX3|SRRD|TMEM14C|COX10|UROD|MYO5A|RAB38,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_PIGMENT_BIOSYNTHETIC_PROCESS,45,ENR,GOBP_PIGMENT_BIOSYNTHETIC_PROCESS,1,0,GOBP_PIGMENT_BIOSYNTHETIC_PROCESS,FALSE,GOBP_PIGMENT_BIOSYNTHETIC_PROCESS
,2.2209792943780799,2.2209792943780799,2.2209792943780799,0.993987976,,3.5203073000000001E-2,,AASS|UOX|UROC1|KYNU|XDH|NT5C|AMDHD1|NT5C2|NIT1|PIPOX|ADA|DLST|AADAT|FTCD|PNP|HAL|PM20D1|GDA|TDO2,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_AMIDE_CATABOLIC_PROCESS,19,ENR,GOBP_AMIDE_CATABOLIC_PROCESS,1,6.0120240000000004E-3,GOBP_AMIDE_CATABOLIC_PROCESS,FALSE,GOBP_AMIDE_CATABOLIC_PROCESS
,2.2438644782582302,2.2438644782582302,2.2438644782582302,0.99429657780000003,,4.9769840000000003E-2,,HMGB1|ATM|RAG2|EZH2|XRCC6|FOXP1|RAG1|BCL11B|PRKDC|NHEJ1|POLB|TCF3|TCF7|DCLRE1C|LEF1|XRCC4|YY1|LIG4,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_V_D_J_RECOMBINATION,18,ENR,GOBP_V_D_J_RECOMBINATION,1,5.7034221999999997E-3,GOBP_V_D_J_RECOMBINATION,FALSE,GOBP_V_D_J_RECOMBINATION
2,1.75756472346226,1.75756472346226,1.75756472346226,0.98252427200000003,,9.8079026E-2,,ACMSD|SPR|GCH1|HAAO|AFMID|BTBD9|FEV|MAOA|MDGA1|PDE1B|QPRT|RNF180|IDO1|IDO2|CYP2D22|IL4I1|ALDH2|TPH1|KMO|KYNU|ATP7A|NMNAT2|ATP2B2|NADSYN1|GCDH|TDO2|DDC,https://www.gsea-msigdb.org/gsea/msigdb/mouse/geneset/GOBP_INDOLE_CONTAINING_COMPOUND_METABOLIC_PROCESS,27,ENR,GOBP_INDOLE_CONTAINING_COMPOUND_METABOLIC_PROCESS,1,1.7475727999999999E-2,GOBP_INDOLE_CONTAINING_COMPOUND_METABOLIC_PROCESS,FALSE,GOBP_INDOLE_CONTAINING_COMPOUND_METABOLIC_PROCESS
