gene,slope_z,r,p,n_cells_expr,gene_symbol,biotype
ENSG00000185973,-0.0192274093487095,-0.0244413393624207,1.8737195055592845e-12,83027,TMLHE,protein-coding
ENSG00000077984,-0.0227765870395896,-0.032476963906555,7.97960398089122e-21,83019,CST7,protein-coding
ENSG00000146350,-0.0133211252323158,-0.019991205942261,8.428528857629841e-09,82993,TBC1D32,protein-coding
ENSG00000213341,-0.0181109636254557,-0.0254924178755582,2.0715754313752882e-13,82971,CHUK,protein-coding
ENSG00000013588,0.0021702695706466,0.0027429035940054,0.4295955708945315,82931,GPRC5A,protein-coding
ENSG00000140983,-0.0235821248780323,-0.0359087553582204,4.457003541407069e-25,82929,RHOT2,protein-coding
ENSG00000143458,-0.0168573481891104,-0.0210930180223431,1.2446414556883852e-09,82917,GABPB2,protein-coding
ENSG00000095383,-0.0162114272272956,-0.0219088088885857,2.8092852874176176e-10,82906,TBC1D2,protein-coding
ENSG00000165071,-0.0321779148765898,-0.0467373987485343,2.5462040941218013e-41,82901,TMEM71,protein-coding
ENSG00000266714,-0.0298764176035549,-0.0406414814043721,1.1892208448845778e-31,82894,MYO15B,protein-coding
ENSG00000196576,-0.0107894089345967,-0.0158593368415386,4.96401398118902e-06,82893,PLXNB2,protein-coding
ENSG00000011009,-0.0237523646082511,-0.0381370233422138,4.6005378345863215e-28,82883,LYPLA2,protein-coding
ENSG00000122547,-0.0289346993990144,-0.0434618121719757,6.0968887388255e-36,82856,EEPD1,protein-coding
ENSG00000144366,-0.0058021561082377,-0.0079042266666549,0.0229254310909061,82817,GULP1,protein-coding
ENSG00000136169,-0.0147802829973909,-0.0226043914794606,7.741637190250048e-11,82810,SETDB2,protein-coding
ENSG00000081665,-0.0159139395179404,-0.0245366017988483,1.6543733996320166e-12,82789,ZNF506,protein-coding
ENSG00000142892,-0.0111680449988553,-0.01644129448869,2.2363626810073725e-06,82785,PIGK,protein-coding
ENSG00000170473,-0.0165614129785498,-0.0249671091656894,6.804945372712903e-13,82754,PYM1,protein-coding
ENSG00000134755,0.0158715839022765,0.0232125234055869,2.4507337573817674e-11,82703,DSC2,protein-coding
ENSG00000179115,-0.0195058788158837,-0.0291949687782169,4.622830802845215e-17,82670,FARSA,protein-coding
ENSG00000197713,-0.0199346770371776,-0.0292713443405281,3.856715501360915e-17,82656,RPE,protein-coding
ENSG00000183337,-0.0181995746008926,-0.0247952863007311,1.006447500016764e-12,82656,BCOR,protein-coding
ENSG00000111785,-0.004843472792156,-0.0065247367786089,0.0606835936168652,82651,RIC8B,protein-coding
ENSG00000169299,-0.020791816741972,-0.0297748080128978,1.1131309666479589e-17,82648,PGM2,protein-coding
ENSG00000142871,-0.0131429304158962,-0.0152574237841441,1.1522818101002574e-05,82646,CCN1,protein-coding
ENSG00000288920,0.0089207311292044,0.0144258566987727,3.3722418266287186e-05,82623,RPSA2,protein-coding
ENSG00000198252,-0.0192018982395952,-0.0276448529736928,1.911231507084037e-15,82608,STYX,protein-coding
ENSG00000130518,-0.0199524080484247,-0.0250815964159678,5.619937851831207e-13,82597,IQCN,protein-coding
ENSG00000177683,-0.0160247136742097,-0.0239491724954869,5.832708596357418e-12,82594,THAP5,protein-coding
ENSG00000187391,0.0139903966278238,0.0173272188899487,6.359494308293575e-07,82593,MAGI2,protein-coding
ENSG00000170485,0.0110609542958247,0.0162185851480345,3.1457108861426845e-06,82585,NPAS2,protein-coding
ENSG00000224470,-0.0073479155239972,-0.0095135420138521,0.0062686299907825,82549,ATXN1L,protein-coding
ENSG00000124203,-0.0161551048906895,-0.0282082755644909,5.239456888115839e-16,82543,ZNF831,protein-coding
ENSG00000156603,-0.0196979533006064,-0.0297569806069516,1.2259547732632416e-17,82532,MED19,protein-coding
ENSG00000159314,-0.0230435826697549,-0.0325045070650956,9.694823653232331e-21,82514,ARHGAP27,protein-coding
ENSG00000136807,-0.0215864696370681,-0.0307868850504985,9.193880651288014e-19,82494,CDK9,protein-coding
ENSG00000139826,-0.0234692626291534,-0.0337081279104889,3.598051795823381e-22,82456,ABHD13,protein-coding
ENSG00000165806,-0.0141872467900428,-0.0212701715932562,1.025456989291742e-09,82376,CASP7,protein-coding
ENSG00000171051,-0.0317056565181844,-0.0394278301268161,1.0527373786708885e-29,82359,FPR1,protein-coding
ENSG00000124659,-0.0274870490679481,-0.0405409356335986,2.6146363987705395e-31,82355,TBCC,protein-coding
ENSG00000178149,-0.0189903895712881,-0.0290077031612796,8.507602966136484e-17,82312,DALRD3,protein-coding
ENSG00000106034,0.0002646342600091,0.0003226551678029,0.926248983773587,82306,CPED1,protein-coding
ENSG00000004399,-0.0291341658807544,-0.0412058125009671,2.858838467104703e-32,82303,PLXND1,protein-coding
ENSG00000148411,-0.0033008968231661,-0.0040394795302179,0.2465964156222307,82275,NACC2,protein-coding
ENSG00000198825,-0.0082880818606435,-0.0122705086222292,0.0004328291430405,82252,INPP5F,protein-coding
ENSG00000038427,0.0559241963476566,0.0507557212848403,4.732511130789575e-48,82237,VCAN,protein-coding
ENSG00000265590,-0.0132539351046957,-0.0197432222843473,1.4996039958833603e-08,82219,CFAP298-TCP10L,protein-coding
ENSG00000151693,-0.0093534619250002,-0.0128294700017787,0.0002346843662409,82202,ASAP2,protein-coding
ENSG00000074657,-0.0149261438871281,-0.0207190388991814,2.843090446318209e-09,82189,ZNF532,protein-coding
ENSG00000167196,-0.0088234850918784,-0.0129665328546304,0.000201370791971,82183,FBXO22,protein-coding
ENSG00000196214,-0.0159322503821536,-0.0240474627418577,5.458069098164992e-12,82145,ZNF766,protein-coding
ENSG00000023330,-0.0203680180029173,-0.0317098714861881,1.0247492860259398e-19,82069,ALAS1,protein-coding
ENSG00000179958,-0.0204459874649443,-0.0330559995520461,2.7638174315570376e-21,82053,DCTPP1,protein-coding
ENSG00000185515,-0.0173415816196911,-0.0270712016957031,8.780687778727295e-15,82052,BRCC3,protein-coding
ENSG00000118197,-0.0158378525735699,-0.0218052603570835,4.19717161063448e-10,82047,DDX59,protein-coding
ENSG00000171443,-0.0123323927652572,-0.0174990967283718,5.36739280481379e-07,82046,ZNF524,protein-coding
ENSG00000102543,-0.0305971863283659,-0.0452978162436911,1.583896571139024e-38,82031,CDADC1,protein-coding
ENSG00000111358,-0.0118550537207106,-0.0172278250730914,8.0372161733303e-07,82029,GTF2H3,protein-coding
ENSG00000103197,-0.0186021898667366,-0.0271095512550706,8.139344711496395e-15,82023,TSC2,protein-coding
ENSG00000104343,-0.0203973825535935,-0.0296090061600392,2.2420767078454685e-17,82001,UBE2W,protein-coding
ENSG00000075240,-0.0214465451132236,-0.0320615421667555,4.315370263624016e-20,81940,GRAMD4,protein-coding
ENSG00000124802,-0.0162600272686633,-0.0234625624513114,1.8621133567498456e-11,81926,EEF1E1,protein-coding
ENSG00000137501,-0.020828470157027,-0.0360288264864702,6.032621565204134e-25,81915,SYTL2,protein-coding
ENSG00000103061,-0.0202240615689907,-0.0272434583166338,6.268073578681688e-15,81911,SLC7A6OS,protein-coding
ENSG00000204160,-0.0365146793508005,-0.0588037719222368,1.1628554527360224e-63,81910,ZDHHC18,protein-coding
ENSG00000107566,-0.0131183742619571,-0.0177934449932042,3.530533902205798e-07,81906,ERLIN1,protein-coding
ENSG00000085276,0.0081685044538182,0.0137179615229404,8.652400931871147e-05,81884,MECOM,protein-coding
ENSG00000198736,-0.0205738965657396,-0.028691468265708,2.191053388711575e-16,81872,MSRB1,protein-coding
ENSG00000182372,-0.0222628694327153,-0.031915932559005,6.581429263433368e-20,81871,CLN8,protein-coding
ENSG00000159079,-0.0102621990439411,-0.0151399535441671,1.479508651023558e-05,81853,CFAP298,protein-coding
ENSG00000075407,-0.007599697053459,-0.0109544210787059,0.0017245966513652,81846,ZNF37A,protein-coding
ENSG00000121864,-0.0167780663600189,-0.0247274076642852,1.4935506004582613e-12,81844,ZNF639,protein-coding
ENSG00000102125,-0.0236549128210238,-0.0355002281373617,3.0226319062341164e-24,81842,TAFAZZIN,protein-coding
ENSG00000213463,-0.0156107482626241,-0.0239886614459761,6.7815206713595866e-12,81809,SYNJ2BP,protein-coding
ENSG00000112983,-0.0171601530327474,-0.0259234523336733,1.2144617793621568e-13,81795,BRD8,protein-coding
ENSG00000198502,-0.0204903449714033,-0.0317525414995991,1.0655315557225206e-19,81772,HLA-DRB5,protein-coding
ENSG00000030419,-0.0184251332614486,-0.0297240818955192,1.870974208098353e-17,81771,IKZF2,protein-coding
ENSG00000104969,-0.0168653768897889,-0.0253012118149724,4.686369848414576e-13,81726,SGTA,protein-coding
ENSG00000070061,-0.0158925186123273,-0.0243855586378026,3.1255763965364777e-12,81720,ELP1,protein-coding
ENSG00000076770,-0.0068137082832782,-0.0046917507903963,0.1798915020424919,81706,MBNL3,protein-coding
ENSG00000171174,-0.0040013653004982,-0.005890453612714,0.0922495092227108,81698,RBKS,protein-coding
ENSG00000101146,-0.0267873142978232,-0.0378353148088983,2.8311480371452416e-27,81695,RAE1,protein-coding
ENSG00000135002,-0.0208883229661648,-0.029360050308484,4.744848631521761e-17,81683,RFK,protein-coding
ENSG00000103126,-0.022620971113602,-0.0319205609336244,7.248652313571113e-20,81660,AXIN1,protein-coding
ENSG00000188001,-0.0058942554323875,-0.0073311291787,0.0361863781329348,81650,TPRG1,protein-coding
ENSG00000179163,-0.0172032034847142,-0.0264107334775088,4.4255624736679925e-14,81648,FUCA1,protein-coding
ENSG00000169446,-0.0172549701796264,-0.0256425921747576,2.3421850186115454e-13,81635,MMGT1,protein-coding
ENSG00000136875,-0.0142830299372466,-0.0206909085929225,3.3748002442423796e-09,81633,PRPF4,protein-coding
ENSG00000076924,-0.0225203502594213,-0.0355095081001257,3.3794363730360334e-24,81624,XAB2,protein-coding
ENSG00000198799,-0.0199160081945857,-0.0297905571247851,1.7033121204596878e-17,81615,LRIG2,protein-coding
ENSG00000165410,-0.020026284287192,-0.030247868276707,5.632673045573795e-18,81551,CFL2,protein-coding
ENSG00000105197,-0.0121502951318799,-0.0189101760595428,6.698300948083946e-08,81505,TIMM50,protein-coding
ENSG00000110536,-0.014238021913068,-0.0225348526863221,1.2473017288941558e-10,81486,PTPMT1,protein-coding
ENSG00000177548,-0.0121490389359148,-0.0184226341410978,1.4477487498738762e-07,81481,RABEP2,protein-coding
ENSG00000175581,-0.0156120425431937,-0.0237429872025348,1.2184379717614507e-11,81475,MRPL48,protein-coding
ENSG00000151881,-0.0141374915234097,-0.0206325673369144,3.877067556897273e-09,81461,TMEM267,protein-coding
ENSG00000129757,0.0061845140646806,0.0075712927754807,0.0307546848856538,81407,CDKN1C,protein-coding
ENSG00000176974,-0.0286938313480028,-0.0445450820734149,4.916802270821692e-37,81391,SHMT1,protein-coding
ENSG00000188483,-0.0086877991571672,-0.01104165707498,0.0016334706495723,81377,IER5L,protein-coding
ENSG00000156973,-0.0167640814995479,-0.0242337739580071,4.723260010897471e-12,81369,PDE6D,protein-coding
ENSG00000159921,-0.0168499553581135,-0.0236417552800626,1.5342129448899674e-11,81367,GNE,protein-coding
ENSG00000013561,-0.023730833383277,-0.0204850154984548,5.117207475920585e-09,81352,RNF14,protein-coding
ENSG00000065833,-0.003521804358833,-0.004545330956798,0.1949686072079165,81302,ME1,protein-coding
ENSG00000106305,-0.0143599164683768,-0.0186065781233947,1.1254296699608848e-07,81285,AIMP2,protein-coding
ENSG00000158966,0.0174700239054184,0.0211378663926308,1.6696889920880583e-09,81284,CACHD1,protein-coding
ENSG00000107242,-0.0151839927836668,-0.0203183495390706,6.904365268925501e-09,81281,PIP5K1B,protein-coding
ENSG00000130559,0.0043323291331939,0.0061668569669283,0.0787238852092374,81280,CAMSAP1,protein-coding
ENSG00000107882,-0.0037280485732802,-0.0049927237830389,0.1546369238682509,81274,SUFU,protein-coding
ENSG00000185000,-0.0271947967476964,-0.0405554514235334,6.146671245496479e-31,81265,DGAT1,protein-coding
ENSG00000137817,-0.0167281835895058,-0.0245665068649138,2.5386413733550328e-12,81196,PARP6,protein-coding
ENSG00000159873,-0.0040225518151825,-0.0048857898161867,0.1638757441494587,81192,CCDC117,protein-coding
ENSG00000101017,-0.008737733212164,-0.0122185837916952,0.0004983061723503,81192,CD40,protein-coding
ENSG00000131016,0.0242948558872406,0.0271116345527627,1.1216664215798761e-14,81152,AKAP12,protein-coding
ENSG00000123472,-0.0164132171720664,-0.0244334188234475,3.3780305220284322e-12,81145,ATPAF1,protein-coding
ENSG00000160285,-0.0041404228365954,-0.0056877629008964,0.1052038806497268,81138,LSS,protein-coding
ENSG00000166444,-0.0087909233801406,-0.0121733283643086,0.0005255582785862,81127,DENND2B,protein-coding
ENSG00000167657,-0.0203432533185691,-0.0299892954263985,1.3143642098072877e-17,81105,DAPK3,protein-coding
ENSG00000172578,-0.0165634294019263,-0.0249336033125653,1.2375004705382233e-12,81089,KLHL6,protein-coding
ENSG00000163156,-0.0198885107201502,-0.0275605308724127,4.185251611041415e-15,81083,SCNM1,protein-coding
ENSG00000113070,-0.0224998099625887,-0.0330747734922707,4.509402628100899e-21,81075,HBEGF,protein-coding
ENSG00000183597,-0.015558128251376,-0.011609692031516,0.0009534634733095,80984,TANGO2,protein-coding
ENSG00000125871,-0.0109480491958614,-0.0148473455928651,2.3914782264278566e-05,80962,MGME1,protein-coding
ENSG00000185049,-0.0189782789389259,-0.0278936333303512,2.0622995334829334e-15,80948,NELFA,protein-coding
ENSG00000144840,-0.013533517902718,-0.0197917588524418,1.7934590919156294e-08,80929,RABL3,protein-coding
ENSG00000153487,-0.017152712691077,-0.0222150035144242,2.6192455542887033e-10,80913,ING1,protein-coding
ENSG00000129538,-0.0226743786251421,-0.0297953272621478,2.309913064768337e-17,80912,RNASE1,protein-coding
ENSG00000119771,0.0233693398640702,0.0279684813330858,1.762200184589371e-15,80911,KLHL29,protein-coding
ENSG00000157778,-0.0178209229038583,-0.0270393042406328,1.4468101337317732e-14,80902,PSMG3,protein-coding
ENSG00000140406,-0.0160754142122992,-0.0216069733604321,7.94553369643684e-10,80893,TLNRD1,protein-coding
ENSG00000139428,-0.0150929859642098,-0.0250945163460804,9.527048910164558e-13,80867,MMAB,protein-coding
ENSG00000082512,-0.0124679080764932,-0.0191034957668446,5.546747064113278e-08,80865,TRAF5,protein-coding
ENSG00000100376,-0.0246701885402966,-0.0368036957323,1.211728510811067e-25,80847,FAM118A,protein-coding
ENSG00000081014,-0.0133481340281463,-0.0190562876590719,6.009104807384937e-08,80839,AP4E1,protein-coding
ENSG00000171262,-0.0110548861575162,-0.0163496335856378,3.347115432758685e-06,80821,FAM98B,protein-coding
ENSG00000198040,-0.0159507209125315,-0.0243768524791547,4.240505422911896e-12,80772,ZNF84,protein-coding
ENSG00000172667,-0.0147773645136201,-0.0200170898687108,1.280233773365248e-08,80751,ZMAT3,protein-coding
ENSG00000174840,-0.0135075695438915,-0.0188945346319551,7.896825602546337e-08,80747,PDE12,protein-coding
ENSG00000074266,-0.017585477319216,-0.0248417367500425,1.6659282130267126e-12,80745,EED,protein-coding
ENSG00000104812,-0.0044875942476162,-0.0062319389600935,0.076596988993788,80740,GYS1,protein-coding
ENSG00000151116,-0.0142446311416426,-0.0208718083860941,3.0066694061509967e-09,80740,UEVLD,protein-coding
ENSG00000213928,-0.0179425005990024,-0.0254016836750448,5.267395934499572e-13,80725,IRF9,protein-coding
ENSG00000104129,-0.0172117024278164,-0.0257678660586931,2.479849564240596e-13,80674,DNAJC17,protein-coding
ENSG00000160293,-0.0127330703329696,-0.0180450398034077,2.979864398059248e-07,80643,VAV2,protein-coding
ENSG00000152683,-0.0155142024908479,-0.0227348248270796,1.0834608096643055e-10,80591,SLC30A6,protein-coding
ENSG00000203710,-0.035890228438616,-0.0422354984986988,3.829292966792137e-33,80572,CR1,protein-coding
ENSG00000149577,-0.0113543797074948,-0.0150743160686532,1.8795938051846248e-05,80560,SIDT2,protein-coding
ENSG00000146757,-0.0136366654546527,-0.0167047718962269,2.1254274439264293e-06,80544,ZNF92,protein-coding
ENSG00000178307,-0.02201803802029,-0.0280725338669748,1.628005682229887e-15,80510,TMEM11,protein-coding
ENSG00000197020,-0.0146545107086376,-0.0211801580826352,1.8522403807304963e-09,80509,ZNF100,protein-coding
ENSG00000170458,0.0070716032189681,0.0085728957996233,0.0149991746264516,80503,CD14,protein-coding
ENSG00000198783,-0.0203621417665237,-0.0308904053638735,1.858168276292707e-18,80486,ZNF830,protein-coding
ENSG00000146574,-0.0103812233690428,-0.0153566444296913,1.3202885970086368e-05,80480,CCZ1B,protein-coding
ENSG00000136940,-0.0142778644292565,-0.0200488304252769,1.287798399340438e-08,80467,PDCL,protein-coding
ENSG00000168876,-0.0150584836344435,-0.0224039557981756,2.0739090377168287e-10,80462,ANKRD49,protein-coding
ENSG00000156709,-0.0224211340218973,-0.0345880804261026,1.0115714496300052e-22,80410,AIFM1,protein-coding
ENSG00000077713,-0.013984908022186,-0.0202566722840673,9.216917687624524e-09,80408,SLC25A43,protein-coding
ENSG00000143553,-0.013641225972902,-0.0197908076138012,1.9965567779621773e-08,80405,SNAPIN,protein-coding
ENSG00000170421,-0.0171685612080459,-0.0380817009701397,3.376097637906378e-27,80400,KRT8,protein-coding
ENSG00000104427,-0.0133196138483478,-0.0196423908664254,2.553549349104959e-08,80387,ZC2HC1A,protein-coding
ENSG00000151692,-0.0203776914229538,-0.0284570050963972,7.069777805828072e-16,80377,RNF144A,protein-coding
ENSG00000166532,-0.0129152703199696,-0.01766946762423,5.452578263663582e-07,80374,RIMKLB,protein-coding
ENSG00000166825,-0.0241015242762528,-0.0327215890016314,1.7124317073373102e-20,80372,ANPEP,protein-coding
ENSG00000138031,-0.0065336523547525,-0.0080041526163196,0.0232594150002772,80370,ADCY3,protein-coding
ENSG00000096433,-0.0184256408696921,-0.0276376358313327,4.636887772946413e-15,80367,ITPR3,protein-coding
ENSG00000134202,-0.0210086763767781,-0.030490157212561,5.425648240791084e-18,80339,GSTM3,protein-coding
ENSG00000158109,-0.0219475805530565,-0.0245152281573513,3.665249392718458e-12,80338,TPRG1L,protein-coding
ENSG00000074964,-0.0182372938520304,-0.0262601339363754,9.767776618662898e-14,80331,ARHGEF10L,protein-coding
ENSG00000172831,-0.0269982674639954,-0.0415498320529918,4.88021445631444e-32,80330,CES2,protein-coding
ENSG00000145191,-0.0166830702252981,-0.0237225565982544,1.7925881036349108e-11,80272,EIF2B5,protein-coding
ENSG00000162413,0.0665454593193781,0.0777962422551144,5.682914147403379e-108,80264,KLHL21,protein-coding
ENSG00000111412,-0.0185993963726306,-0.0271213075669317,1.5431270837272853e-14,80241,SPRING1,protein-coding
ENSG00000136271,-0.0234908862130566,-0.0383353650628039,1.737008649644025e-27,80235,DDX56,protein-coding
ENSG00000269743,-0.0156787899957739,-0.0204581987282305,6.836868758874517e-09,80219,SLC25A53,protein-coding
ENSG00000114999,-0.0127345071795976,-0.0174890842584586,7.30481788115302e-07,80198,TTL,protein-coding
