gene,slope_z,r,p,n_cells_expr,gene_symbol
ENSG00000270482,-0.0054944590856024,-0.0071492831128449,0.825456514967216,954,LOC124903031
ENSG00000211802,-0.0227257299998242,-0.0525272037034659,0.1049330996227396,954,TRAV22
ENSG00000264071,-0.0122199543541301,-0.0249573076525475,0.4413218900064666,954,RN7SL531P
ENSG00000272281,0.0495699824997676,0.055663267144327,0.0857339761390026,954,TPTE2P2
ENSG00000255462,-0.0062142366001981,-0.0103846130166658,0.7488408708265072,953,GALNT18-AS1
ENSG00000286181,0.0105013848911893,0.0149729837327407,0.6445096527373977,952,FLICR
ENSG00000178732,-0.0077710356405378,-0.0151498451787599,0.6406046848164378,952,GP5
ENSG00000256553,-0.0051781875550212,-0.0343566762723468,0.2896098522577031,952,TRAV1-2
ENSG00000255346,0.0515311407923525,0.0546691587263034,0.0919989673477172,951,NOX5
ENSG00000286491,0.0004007083306119,0.0004738693783141,0.988356004938578,951,LOC105373044
ENSG00000257956,0.0126688263985439,0.0547035838744938,0.0917941196685088,951,NOP56P3
ENSG00000188558,-0.0037069956424559,-0.0071119427556242,0.826713173685044,950,OR2G6
ENSG00000136931,0.0420455201852524,0.0478585529799542,0.1404809875885214,950,NR5A1
ENSG00000171246,-0.0058216859636137,-0.0093112680943802,0.7744025945818488,950,NPTX1
ENSG00000282639,0.0025677787486008,0.0064556604145768,0.842484189555841,950,IGHV3-64D
ENSG00000136750,-0.007497690929978,-0.0133214623305074,0.6817526504041631,950,GAD2
ENSG00000163515,-0.0026260803750384,-0.0281606108914145,0.3859433759427961,950,RETNLB
ENSG00000228976,0.0098604673565918,0.0113798385109422,0.7262525252364596,949,SUMO2P8
ENSG00000270553,0.0003900338224027,0.00142210055721,0.9651026545826096,949,LOC107984970
ENSG00000254119,-0.0014235063757369,-0.0045079014104068,0.8897550998587203,948,LINC02842
ENSG00000257730,-0.0168504433722832,-0.0207043994987013,0.5243153633098274,948,LSM6P2
ENSG00000285634,-0.0160299159800925,-0.0300361911246372,0.3558497439690128,947,LOC105376121
ENSG00000242390,0.0098205125416411,0.0113449578667916,0.7273350837561813,947,RPL6P9
ENSG00000249341,0.0893366657659097,0.0849696180955623,0.0088945748565208,947,LOC100506444
ENSG00000285231,-0.0259117547051926,-0.0472941316348651,0.1458655987696811,947,OOSP3
ENSG00000233680,0.0090740485267328,0.069713798793053,0.0320353638338249,946,HNRNPA1P27
ENSG00000231364,-0.0186357643378702,-0.0443205361139624,0.1731856659787005,946,LOC105375358
ENSG00000139269,0.0552957230969262,0.0563827623966033,0.0832133476744235,945,INHBE
ENSG00000251599,-0.0033266232977758,-0.0198895038795137,0.5414171052253711,945,LOC105379030
ENSG00000250130,-0.0564858704521694,-0.0850486243858463,0.0089394969183869,944,GAPDHP43
ENSG00000235060,0.0074780157363727,0.0272279243004525,0.4033725841265595,944,VDAC1P4
ENSG00000254946,-0.008722441859337,-0.0312547899719045,0.3374316116729144,944,LINC02751
ENSG00000125414,-0.0385945954601454,-0.0685398086792508,0.0352440436125745,944,MYH2
ENSG00000263846,-7.729833492389559e-33,-2.784966125070014e-16,0.9999999999999932,944,CIAPIN1P
ENSG00000287545,-0.0156331609090333,-0.0234273740650798,0.4724124607386754,943,LOC124902771
ENSG00000205359,-0.0022697892165388,-0.005098574308565,0.8757477479601647,943,SLCO6A1
ENSG00000233225,0.0244839847992578,0.0946555745554838,0.0036213318965372,943,SSBP3P1
ENSG00000232930,0.0039512455401467,0.0051632852916755,0.874183774584816,943,LOC105375233
ENSG00000230140,-0.0113414265050513,-0.0191663737568047,0.5566395625391987,943,NPAS2-AS1
ENSG00000224222,0.0061811987801628,0.0075528270544597,0.816825256153166,943,LINC02636
ENSG00000251583,0.0490937454876471,0.1190786649986662,0.0002474343080765,943,MFFP2
ENSG00000143520,0.0057794877618681,0.0078122184899816,0.8107504260384579,942,FLG2
ENSG00000260019,-0.0084457689747252,-0.0201949190767312,0.535874872045586,942,LINC01992
ENSG00000144230,-0.0053029035261071,-0.0134348093550766,0.680476854335902,942,GPR17
ENSG00000236922,-0.0106103738417296,-0.0238770989249363,0.4641882987783134,942,LINC01378
ENSG00000222714,-0.015654193909347,-0.0228156241127806,0.4842903321402455,942,RN7SKP38
ENSG00000227176,0.0418236845114615,0.0657141972283211,0.0437578317205439,942,NSA2P5
ENSG00000289978,-0.0055394574360239,-0.0257128140070116,0.4307897060184873,941,LOC105371123
ENSG00000231849,-0.032447108380422,-0.0573338611329206,0.0787703018730001,941,UBE2V2P4
ENSG00000224655,0.0126657999249482,0.0162544795149278,0.6186795222737356,940,LINC01823
ENSG00000107859,0.0266059759561574,0.0262430004771856,0.4215916436926477,940,PITX3
ENSG00000177414,0.0109873748450342,0.0118357135005935,0.7171931497295818,939,UBE2U
ENSG00000243744,0.0134313052166052,0.0742048753886997,0.0229675049525545,939,RPL29P13
ENSG00000250126,0.0094586034438437,0.0203324302081941,0.5337556353276749,939,LOC101927414
ENSG00000287354,-0.0025986188404576,-0.0061234350184039,0.8513525975510805,939,LOC124904503
ENSG00000275132,-0.0102417997068981,-0.0170844427318964,0.6010708296130871,939,RN7SL663P
ENSG00000233643,-0.0092988141870565,-0.0157560028713029,0.6298470217335623,938,LINC02625
ENSG00000229598,0.0122302056214476,0.0556142362347239,0.0886932104121215,938,PRDX3P1
ENSG00000255136,-0.0229751824083577,-0.0492081157969135,0.1322767594851299,937,TPBGL-AS1
ENSG00000187870,0.0197143761481272,0.0394391181434441,0.2277761865682586,937,RNFT1P3
ENSG00000227237,-0.0195790270167414,-0.0234757492073742,0.4729157292336923,937,ZNF692-DT
ENSG00000268742,0.0912154730140016,0.0827512006497441,0.0112762986108925,937,TGFBR1P1
ENSG00000232489,0.0067871194695199,0.0068994122974053,0.8329537946706036,937,MFAP1P1
ENSG00000242052,0.0334833614085578,0.0620733151786143,0.0575134859384319,937,RPL10P7
ENSG00000179546,-0.0042428962642836,-0.0068211180079276,0.8349091283938912,936,HTR1D
ENSG00000253497,-0.0038686031598551,-0.0074760716689103,0.8193186836475673,936,IGKV1-13
ENSG00000198062,-0.010507344316696,-0.0263619619248177,0.4204832132795065,936,POTEH
ENSG00000256723,-0.0131763253751144,-0.0296833085798868,0.3643428296195361,936,LOC100421622
ENSG00000184571,-0.0034472663134221,-0.0056749196489516,0.8623460273217108,936,PIWIL3
ENSG00000223446,-0.0063975646250825,-0.0164740408574753,0.6148941743334083,935,LOC101927993
ENSG00000259470,0.0393667773501242,0.1180403171929808,0.0002977678911437,935,KRT8P9
ENSG00000267968,-0.0066481728114665,-0.0276433916242251,0.3984996250507073,935,LOC105372441
ENSG00000212124,-0.0008788864095548,-0.0012588039770652,0.9693533526019216,934,TAS2R19
ENSG00000280208,-0.0050647713646927,-0.0222641409505611,0.4967598822169201,934,GGT4P
ENSG00000241529,-0.0156830396328842,-0.0365827050402278,0.2640388629641456,934,RN7SL767P
ENSG00000257522,0.0092587234395129,0.0217723333315281,0.5063185278923492,934,LOC102724934
ENSG00000186466,0.0001904718199113,0.0004534402335648,0.988964182542029,933,AQP7P1
ENSG00000235619,0.0028763769656299,0.0028470652053133,0.9307928590196404,933,RPL36AP33
ENSG00000240023,0.0169233599792942,0.0229280643743079,0.4842446561657956,933,RPLP0P3
ENSG00000275607,-0.0354826158346404,-0.0437145308234976,0.1821677425595163,933,WDR53P1
ENSG00000236646,0.0036810358647848,0.0379871207902955,0.2466362794020116,932,LAMTOR5P1
ENSG00000260884,-0.0444719577689788,-0.0667431178082019,0.0416383910450424,932,PCHILR
ENSG00000213606,0.0039566604089372,0.0188507274294017,0.5654492388952495,932,AKR1B10P1
ENSG00000234192,1.0791821575427368e-32,7.776326529090064e-16,0.9999999999999812,932,RPS26P38
ENSG00000143595,-0.0360075381557146,-0.0877841098275856,0.0073606486751672,931,AQP10
ENSG00000236519,0.0204552427119634,0.0292166925714458,0.3732185608178805,931,LINC01424
ENSG00000233086,0.0032322108935738,0.0083399425783162,0.7993925677009154,931,LNCARSR
ENSG00000181995,-0.0188574196794903,-0.0422519840484921,0.1979708247464758,930,LINC00301
ENSG00000232885,-0.0017895113002457,-0.0039464709892199,0.9043328011347808,930,GPC5-AS2
ENSG00000233056,-0.0114108637545678,-0.0159664375252686,0.6267636626141136,930,ERVH48-1
ENSG00000241889,8.30350997811123e-05,0.0026008642277491,0.9368662590140502,930,CTDNEP1P1
ENSG00000254395,-0.010012160920955,-0.0189798358179581,0.5632095528436276,930,IGHV4-55
ENSG00000249624,-0.0136953463771678,-0.022016448947563,0.5024819180413539,930,IFNAR2-IL10RB
ENSG00000243099,0.0329238699835641,0.0805145974240865,0.0140473115925361,930,RPL17P27
ENSG00000271216,-0.0024340448185346,-0.0047680164490455,0.8846067122806641,929,LINC01050
ENSG00000231548,-0.0131432923279076,-0.0177415853300575,0.5891493618542509,929,OR55B1P
ENSG00000231302,-0.0030751674030214,-0.006758720067619,0.8370038448372117,929,RPL36P2
ENSG00000284917,-0.005938352058527,-0.0080507764420396,0.8064121064205199,929,EEF1AKMT4-ECE2
ENSG00000241220,-0.0303752225269496,-0.0481411314490929,0.1425959103128112,929,LINC03109
ENSG00000254481,0.0122627428907507,0.0253041398229061,0.4413433896898244,928,PTP4A2P2
ENSG00000167968,-0.0285384132029565,-0.0462982077138029,0.1587638110398662,928,DNASE1L2
ENSG00000223648,-0.002162969581416,-0.0074228748971254,0.821339817793128,928,IGHV3-64
ENSG00000239589,0.014817056779645,0.0301340105499712,0.3594306028820572,927,LINC00879
ENSG00000157851,0.01578017298135,0.0229583816146372,0.4850801115680953,927,DPYSL5
ENSG00000231894,0.0491669612458604,0.0614455631247235,0.0616166365906407,926,WDR95P
ENSG00000237223,-0.0179173445648514,-0.0518278431669557,0.1150112517740467,926,SULT1C5P
ENSG00000271387,-2.680880287435693e-08,-4.288540144986641e-08,0.9999989601564004,926,C1orf21-DT
ENSG00000130433,-0.044756226479795,-0.0811865037237025,0.0134634559604666,926,CACNG6
ENSG00000179899,0.0118504252488723,0.0308366423673093,0.3488539942623001,925,PHC1P1
ENSG00000226995,-0.0027773199638096,-0.0037079573063116,0.9103310234618328,925,LINC00658
ENSG00000264424,0.0321005079223942,0.0583748193650796,0.0761373762629201,924,MYH4
ENSG00000238097,0.0053565399288945,0.0077346204659982,0.8143660184500359,924,LINC02037
ENSG00000283044,-0.0485411782017192,-0.0784477863492075,0.0170765821982908,924,LOC124904498
ENSG00000170788,0.0040632190238556,0.0062760517345321,0.8489834073350191,923,DYDC1
ENSG00000136695,0.0430784224473563,0.0407262541240639,0.2164076293104559,923,IL36RN
ENSG00000237574,0.061148903469353,0.049517284669449,0.1329816393283557,922,LINC01856
ENSG00000236679,3.355546096392098e-33,2.4179259252697126e-16,0.9999999999999942,922,RPL23AP24
ENSG00000253315,-0.0225094070390075,-0.0499605253330548,0.129541414153792,922,LINC01932
ENSG00000198178,-0.0246416272001626,-0.0483998255609562,0.1419681308842967,922,CLEC4C
ENSG00000234857,-0.0197156717208914,-0.024362740385542,0.4599875239179836,922,HNRNPUL2-BSCL2
ENSG00000232963,0.0048172357657752,0.0083448052602732,0.8002325812512113,922,HMGN2P20
ENSG00000262791,-0.0323892624694355,-0.0492413621996859,0.1353711306435675,921,WDR81-AS1
ENSG00000254659,-0.0048113343469695,-0.0126080434350432,0.7023692240463735,921,LINC02715
ENSG00000150783,-0.0140533582734942,-0.0249642712513609,0.4492270466116228,921,TEX12
ENSG00000184716,-0.0473518606291803,-0.0791833739543235,0.016294204937221,920,SERINC4
ENSG00000235597,-0.0006260303671561,-0.001750908984821,0.957703592886308,920,LINC01102
ENSG00000225357,0.0135066741495479,0.0540337285644893,0.1018173119039807,918,RPF2P1
ENSG00000232186,0.0199716693066543,0.0611903311621035,0.0638555813923464,918,TERF1P7
ENSG00000246863,0.0256619243589923,0.0432729148323418,0.1902187472558714,918,GPR176-DT
ENSG00000242142,0.0375016936685743,0.0617931470370714,0.0612788146748878,918,SERBP1P3
ENSG00000230568,0.0404584643547575,0.1179757536431663,0.0003433584711716,917,SF3A3P1
ENSG00000242797,-0.0014846218455695,-0.0033789374191193,0.918612424682014,917,GLYCTK-AS1
ENSG00000101883,-0.0078193521567546,-0.0128572228980971,0.6974037309724388,917,RHOXF1
ENSG00000229525,-0.0237191309945584,-0.047052992203108,0.1545321252373286,917,DNPEP-AS1
ENSG00000265996,0.0197093638381099,0.053481863531703,0.1057483030577484,916,MIR3671
ENSG00000081248,-0.014375449362429,-0.0277855564169479,0.4009322685242492,916,CACNA1S
ENSG00000174963,0.0330956857912136,0.0332131318308925,0.3153226092282313,916,ZIC4
ENSG00000279980,0.0384087806152461,0.0953953798719649,0.0038738416618595,915,GABARAPL3
ENSG00000255120,-0.0595674023133363,-0.0914635919428056,0.0056280024949261,915,OVOL1-AS1
ENSG00000249310,-0.0499779927930651,-0.0682942460438024,0.0389905856437512,914,APOBEC3B-AS1
ENSG00000231035,0.004478382011055,0.0100854108354039,0.7607492831738133,914,RPL7L1P9
ENSG00000260785,0.0069625936861044,0.0125444519415597,0.7048770771165032,914,CASC17
ENSG00000228636,-0.0335108361802491,-0.0897221797609197,0.0066419261324856,914,LOC124902542
ENSG00000186510,0.006112879243745,0.0165550541459341,0.6171814781667952,914,CLCNKA
ENSG00000235091,-0.0175684142890383,-0.0290992516254893,0.3798128397765382,913,LOC107985535
ENSG00000163673,0.0056324956345623,0.0072332515952332,0.8272245378230018,913,DCLK3
ENSG00000276127,-0.0108158514634258,-0.0289108210984041,0.3829074168579505,913,LOC100132834
ENSG00000281903,-0.0067023293419509,-0.0115910072306322,0.7265154154021651,913,ASMER1
ENSG00000237065,-0.0299040307952895,-0.0521721093052236,0.1153777577019014,912,NANOGP4
ENSG00000261729,0.0070531936041704,0.0242184103456582,0.4650943759041331,912,GS1-204I12.4
ENSG00000250286,0.0086240951170408,0.0117861935766943,0.722245433897047,912,LOC105371824
ENSG00000240399,-0.018367296424882,-0.037690263825133,0.2555115401128835,912,RPL37P19
ENSG00000287693,-0.0049846765092864,-0.0111641439341466,0.7363446827173054,912,LOC105372188
ENSG00000289616,-0.0257229649372387,-0.0638287919549985,0.0539910054539454,912,LOC124902403
ENSG00000263535,0.0015023847303105,0.006412144327092,0.8467454965717909,911,AK4P1
ENSG00000211770,-0.0018299419486015,-0.01261959989298,0.7036583505315404,911,TRBJ2-6
ENSG00000236719,-0.0129296015785744,-0.0315522777165208,0.3414700457470604,911,OVAAL
ENSG00000266501,0.0167640140695975,0.056194762035384,0.090051748344206,911,ATG12P1
ENSG00000159398,0.0029760779915823,0.0034930029052243,0.9161963726026798,910,CES5A
ENSG00000200997,-0.0024798600630617,-0.0056117128436535,0.8657551594031344,910,RNVU1-34
ENSG00000282936,-0.0179205717236687,-0.0383344863689717,0.2479916734480657,910,LOC122526780
ENSG00000236686,0.0491685894580283,0.1493604501158785,6.043853054522743e-06,910,BZW1P1
ENSG00000170790,0.0154426037577806,0.0344030796693795,0.2998799738163929,910,OR10A2
ENSG00000226677,0.0103052698810374,0.0543903058155064,0.1010659300920775,910,IGBP1P1
ENSG00000283422,0.0449682165821114,0.0512120973597772,0.1228517542187207,909,LINC02452
ENSG00000270813,-0.0120975079951835,-0.0132549932799427,0.6898189803768019,909,NANOGNBP3
ENSG00000234722,0.0031679776960646,0.010931387308276,0.7420547229200339,909,LINC01287
ENSG00000226556,-0.0647847650254295,-0.1127559123162016,0.0006598563057232,909,NPM1P49
ENSG00000285347,-0.008785274222016,-0.0235893049884123,0.4775001676870933,909,LOC149684
ENSG00000243063,0.0005993500647499,0.0050725074491984,0.8786153415643086,909,IGKV3-7
ENSG00000173093,-0.0170665089850277,-0.0278640368534518,0.4016745487536903,908,CCDC63
ENSG00000130287,0.0080241311675917,0.0107007943842872,0.7474432343157087,908,NCAN
ENSG00000234497,0.0116797879195164,0.0174647487002979,0.5991793030883369,908,ERICH3-AS1
ENSG00000224839,0.003259456938021,0.051653448906567,0.1198580605077265,908,RPL12P17
ENSG00000232237,-0.0192553773543696,-0.0353498245126725,0.2875665369127459,907,ASCL5
ENSG00000230712,0.0111248893517347,0.0551958258362093,0.0966580334497233,907,GGTLC4P
ENSG00000239519,0.0087804178336548,0.0079503263163345,0.8111234922361577,906,CADM2-AS1
ENSG00000223881,0.0051910275660702,0.006414654020412,0.8471035077883275,906,LOC124904478
ENSG00000248809,0.0108230815164982,0.0265411763328708,0.4249153802757485,906,LINC01095
ENSG00000234985,0.0419578269714867,0.1008701503400493,0.0023810936948721,905,RPL18P4
ENSG00000254503,0.0123851415434067,0.0202929618331415,0.5420627822221662,905,HMGB3P29
ENSG00000225231,-0.018796649803507,-0.048570961673663,0.1442864695813585,905,LINC02470
ENSG00000166948,-0.0055967579630429,-0.0102286265653074,0.7587501597183106,904,TGM6
ENSG00000224079,-0.0114770555677731,-0.0158916150926194,0.6332369802734553,904,CHLSN-AS1
ENSG00000220105,0.0189317862129037,0.0488807120195888,0.1419627918402287,904,RPS5P6
ENSG00000241151,-0.0187667192440259,-0.0296381283172027,0.3734228793527376,904,LINC02066
ENSG00000236279,-0.0115428540589023,-0.0174381025257827,0.600745876459196,903,CLEC2L
ENSG00000237594,-0.0381497633648123,-0.0946859921379536,0.0044026846469346,903,TIAM1-AS1
ENSG00000227248,-0.0235955304488829,-0.0354469920583239,0.2875785549723753,902,NALF1-IT1
ENSG00000224402,0.0109647326767149,0.0197822301697028,0.5529401593718323,902,OR6D1P
ENSG00000104755,-0.0057481951053872,-0.0157887522667627,0.6358133264695622,902,ADAM2
ENSG00000258675,0.0297274446429087,0.0287348550205547,0.3886962017131252,902,LINC02308
ENSG00000215311,-7.442084113624159e-33,-2.681293360884578e-16,0.9999999999999936,901,NPM1P12
ENSG00000271615,-0.0126016878328517,-0.0167326177288879,0.6159522992417797,901,ACTG1P22
ENSG00000234710,-0.0269625067857812,-0.0326096080834023,0.3282065098109485,901,LOC105375148
ENSG00000101306,-0.0249819364512919,-0.0370552896631706,0.2665194496439116,901,MYLK2
ENSG00000226194,0.0484673985919027,0.062022853799128,0.0629010160902992,900,LINC02519
ENSG00000211714,-0.0104360856620664,-0.0423968114529951,0.2038325293717914,900,TRBV7-3
ENSG00000268812,-0.0270811251354242,-0.0742596105582618,0.0258959444861579,900,LIF-AS2
ENSG00000242272,0.0204028009723071,0.1289056888897134,0.0001053246671532,900,AK2P2
ENSG00000230077,-0.0079222103736197,-0.0268710162230892,0.4209888654934306,899,MTAPP2
ENSG00000287259,0.0129916416813616,0.0144416736105351,0.6656045642841492,898,LOC124904530
ENSG00000287394,-0.0662186100588899,-0.1237154997278466,0.0002020328710238,898,MAGEA3-DT
ENSG00000226660,0.0,0.0,1.0,898,TRBV2
ENSG00000223953,-0.0017868461840447,-0.0287304231596386,0.3898260898532879,898,C1QTNF5
ENSG00000267260,0.0057090714843568,0.0102727563790223,0.758654833314492,897,ZNF850-DT
ENSG00000260583,-0.0131551011478866,-0.0267351852976979,0.4238590812077413,897,LINC00515
ENSG00000256916,0.0011920046645167,0.0064469992974696,0.8470998478888097,897,MMP20-AS1
ENSG00000231718,-0.0037931262482793,-0.0057355236197866,0.8637987322542199,897,LINC02789
ENSG00000235366,0.0600009648328361,0.1008496885649379,0.002508999790676,896,LINC01055
ENSG00000244585,0.0225007615054022,0.0545079013309648,0.1029887417800787,896,RPL12P33
ENSG00000227394,-0.0295096809543946,-0.0462186290807634,0.166885249477397,896,RPL11P1
ENSG00000169271,-0.0066663576885382,-0.0456725955012108,0.1721998182435081,895,HSPB3
ENSG00000118733,-0.0041096368750104,-0.0142288598953045,0.6707601172705787,895,OLFM3
ENSG00000215231,-0.0039481726136591,-0.0208677732057065,0.5329644059076057,895,LINC01020
ENSG00000226761,-0.0063327767617,-0.0123335362449227,0.712518923720376,895,TAS2R46
ENSG00000235529,-0.0282835359745328,-0.0379888600884361,0.2565090178121964,894,AGAP1-IT1
ENSG00000254331,5.845865535619919e-33,4.2123899380809256e-16,0.99999999999999,894,CKS1BP7
