NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION	GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION		29	0.14370757	0.92363566	0.54435486	0.7357338	1.0	7507	tags=55%, list=41%, signal=93%	
GOBP_CONSTITUTIVE_HETEROCHROMATIN_FORMATION	GOBP_CONSTITUTIVE_HETEROCHROMATIN_FORMATION		58	0.100232854	0.9235366	0.56133056	0.7353473	1.0	14967	tags=91%, list=81%, signal=489%	
GOBP_PRESYNAPTIC_MODULATION_OF_CHEMICAL_SYNAPTIC_TRANSMISSION	GOBP_PRESYNAPTIC_MODULATION_OF_CHEMICAL_SYNAPTIC_TRANSMISSION		38	0.12631378	0.92286867	0.55226827	0.7360282	1.0	11716	tags=76%, list=64%, signal=210%	
GOBP_POSITIVE_REGULATION_OF_NEURON_MIGRATION	GOBP_POSITIVE_REGULATION_OF_NEURON_MIGRATION		17	0.18646874	0.9227515	0.528	0.73568195	1.0	13882	tags=94%, list=75%, signal=384%	
GOBP_NEURON_PROJECTION_MAINTENANCE	GOBP_NEURON_PROJECTION_MAINTENANCE		16	0.19231632	0.9218881	0.53757226	0.73669016	1.0	9109	tags=69%, list=50%, signal=136%	
GOBP_CEREBRAL_CORTEX_NEURON_DIFFERENTIATION	GOBP_CEREBRAL_CORTEX_NEURON_DIFFERENTIATION		27	0.14660932	0.92092407	0.5497925	0.7379601	1.0	3437	tags=33%, list=19%, signal=41%	
GOBP_REGULATION_OF_POSTSYNAPSE_ASSEMBLY	GOBP_REGULATION_OF_POSTSYNAPSE_ASSEMBLY		45	0.11731778	0.92088985	0.5497076	0.7374506	1.0	15829	tags=98%, list=86%, signal=700%	
GOBP_DENDRITIC_CELL_DIFFERENTIATION	GOBP_DENDRITIC_CELL_DIFFERENTIATION		51	0.11109651	0.92066914	0.527027	0.73728955	1.0	3010	tags=27%, list=16%, signal=33%	
GOBP_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY	GOBP_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY		44	0.11661679	0.9205153	0.5378323	0.7370163	1.0	5801	tags=43%, list=32%, signal=63%	
GOBP_INORGANIC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	GOBP_INORGANIC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE		130	0.06841441	0.92036605	0.55130786	0.7367273	1.0	8794	tags=55%, list=48%, signal=104%	
GOBP_RESPONSE_TO_LITHIUM_ION	GOBP_RESPONSE_TO_LITHIUM_ION		17	0.1905986	0.91998976	0.5387674	0.7368518	1.0	8397	tags=65%, list=46%, signal=119%	
GOBP_LYMPH_VESSEL_MORPHOGENESIS	GOBP_LYMPH_VESSEL_MORPHOGENESIS		23	0.16096993	0.9198681	0.5686275	0.7365084	1.0	5838	tags=48%, list=32%, signal=70%	
GOBP_DENDRITIC_SPINE_DEVELOPMENT	GOBP_DENDRITIC_SPINE_DEVELOPMENT		95	0.08080571	0.91939956	0.5418327	0.73682016	1.0	9168	tags=58%, list=50%, signal=115%	
GOBP_RESPONSE_TO_GLUCAGON	GOBP_RESPONSE_TO_GLUCAGON		20	0.17267162	0.9186822	0.5598377	0.7375602	1.0	8781	tags=65%, list=48%, signal=124%	
GOBP_GAP_JUNCTION_ASSEMBLY	GOBP_GAP_JUNCTION_ASSEMBLY		18	0.18193364	0.9181752	0.5173745	0.73791283	1.0	8917	tags=67%, list=48%, signal=129%	
GOBP_ESTABLISHMENT_OF_PIGMENT_GRANULE_LOCALIZATION	GOBP_ESTABLISHMENT_OF_PIGMENT_GRANULE_LOCALIZATION		24	0.15553257	0.9165367	0.5490605	0.7403912	1.0	9403	tags=67%, list=51%, signal=136%	
GOBP_SKELETAL_MUSCLE_CELL_DIFFERENTIATION	GOBP_SKELETAL_MUSCLE_CELL_DIFFERENTIATION		81	0.08494448	0.91558367	0.55859375	0.7416079	1.0	4574	tags=33%, list=25%, signal=44%	
GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS	GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS		15	0.19409378	0.9149515	0.5502092	0.7422555	1.0	8693	tags=67%, list=47%, signal=126%	
GOBP_BRAIN_MORPHOGENESIS	GOBP_BRAIN_MORPHOGENESIS		36	0.12983292	0.914817	0.5383104	0.7419447	1.0	8344	tags=58%, list=45%, signal=107%	
GOBP_CARDIAC_RIGHT_VENTRICLE_MORPHOGENESIS	GOBP_CARDIAC_RIGHT_VENTRICLE_MORPHOGENESIS		20	0.17259812	0.9145566	0.546	0.74187684	1.0	11541	tags=80%, list=63%, signal=215%	
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I	GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I		34	0.1317257	0.91453224	0.5557895	0.7413522	1.0	15431	tags=97%, list=84%, signal=602%	
GOBP_RESPONSE_TO_LEAD_ION	GOBP_RESPONSE_TO_LEAD_ION		19	0.17337309	0.91321003	0.5263158	0.74325204	1.0	11333	tags=79%, list=62%, signal=206%	
GOBP_HOST_MEDIATED_SUPPRESSION_OF_SYMBIONT_INVASION	GOBP_HOST_MEDIATED_SUPPRESSION_OF_SYMBIONT_INVASION		22	0.16419959	0.912684	0.5553279	0.74374604	1.0	12030	tags=82%, list=65%, signal=236%	
GOBP_THYROID_HORMONE_METABOLIC_PROCESS	GOBP_THYROID_HORMONE_METABOLIC_PROCESS		30	0.13889587	0.91191804	0.5532787	0.7446406	1.0	2353	tags=27%, list=13%, signal=31%	
GOBP_PYRIMIDINE_NUCLEOBASE_METABOLIC_PROCESS	GOBP_PYRIMIDINE_NUCLEOBASE_METABOLIC_PROCESS		20	0.16682817	0.9116211	0.5752577	0.7446199	1.0	11647	tags=80%, list=63%, signal=218%	
GOBP_REGULATION_OF_SUPEROXIDE_METABOLIC_PROCESS	GOBP_REGULATION_OF_SUPEROXIDE_METABOLIC_PROCESS		30	0.13940057	0.9113123	0.550813	0.7446052	1.0	7248	tags=53%, list=39%, signal=88%	
GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION	GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION		277	0.047637727	0.9107024	0.5395257	0.7451622	1.0	8232	tags=49%, list=45%, signal=88%	
GOBP_REGULATION_OF_STEROID_HORMONE_SECRETION	GOBP_REGULATION_OF_STEROID_HORMONE_SECRETION		24	0.15533748	0.9102517	0.5462366	0.74542713	1.0	7874	tags=58%, list=43%, signal=102%	
GOBP_REGULATION_OF_RECEPTOR_CLUSTERING	GOBP_REGULATION_OF_RECEPTOR_CLUSTERING		19	0.17320406	0.90820646	0.56842107	0.7486405	1.0	13272	tags=89%, list=72%, signal=321%	
GOBP_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	GOBP_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS		88	0.08337805	0.9075521	0.5575049	0.74926335	1.0	15610	tags=93%, list=85%, signal=613%	
GOBP_GLAND_MORPHOGENESIS	GOBP_GLAND_MORPHOGENESIS		130	0.0679026	0.9073473	0.55145633	0.74908507	1.0	8096	tags=51%, list=44%, signal=90%	
GOBP_REGULATION_OF_SPINDLE_ORGANIZATION	GOBP_REGULATION_OF_SPINDLE_ORGANIZATION		47	0.11091919	0.90589124	0.5587121	0.7511049	1.0	15964	tags=98%, list=87%, signal=740%	
GOBP_CARDIAC_CONDUCTION_SYSTEM_DEVELOPMENT	GOBP_CARDIAC_CONDUCTION_SYSTEM_DEVELOPMENT		35	0.13113657	0.90484315	0.5574074	0.75242794	1.0	8101	tags=57%, list=44%, signal=102%	
GOBP_POSTSYNAPSE_ASSEMBLY	GOBP_POSTSYNAPSE_ASSEMBLY		86	0.08540873	0.90479404	0.57026476	0.7519555	1.0	6348	tags=43%, list=35%, signal=65%	
GOBP_PROTEIN_TETRAMERIZATION	GOBP_PROTEIN_TETRAMERIZATION		100	0.07622492	0.9045565	0.56584364	0.7517998	1.0	8352	tags=53%, list=45%, signal=97%	
GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION		16	0.18977551	0.9043718	0.575	0.75155866	1.0	12604	tags=88%, list=69%, signal=278%	
GOBP_CARDIAC_NEURAL_CREST_CELL_DIFFERENTIATION_INVOLVED_IN_HEART_DEVELOPMENT	GOBP_CARDIAC_NEURAL_CREST_CELL_DIFFERENTIATION_INVOLVED_IN_HEART_DEVELOPMENT		16	0.18691157	0.904248	0.572	0.75121266	1.0	5760	tags=50%, list=31%, signal=73%	
GOBP_NEGATIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS		31	0.1327289	0.90350425	0.5742972	0.752072	1.0	8834	tags=61%, list=48%, signal=118%	
GOBP_REGULATION_OF_CELL_SIZE	GOBP_REGULATION_OF_CELL_SIZE		183	0.057038788	0.9010314	0.5943205	0.7561054	1.0	15040	tags=87%, list=82%, signal=475%	
GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION	GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION		330	0.042766165	0.89912975	0.5841393	0.7590717	1.0	6583	tags=40%, list=36%, signal=61%	
GOBP_ADHERENS_JUNCTION_ASSEMBLY	GOBP_ADHERENS_JUNCTION_ASSEMBLY		15	0.1942643	0.897861	0.5652174	0.76082647	1.0	11142	tags=80%, list=61%, signal=203%	
GOBP_ORGANIC_CATION_TRANSPORT	GOBP_ORGANIC_CATION_TRANSPORT		117	0.07198823	0.8976966	0.57197696	0.760557	1.0	2456	tags=21%, list=13%, signal=24%	
GOBP_CHONDROCYTE_DEVELOPMENT	GOBP_CHONDROCYTE_DEVELOPMENT		34	0.13154463	0.89705825	0.5803213	0.76119494	1.0	5157	tags=41%, list=28%, signal=57%	
GOBP_POSITIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION	GOBP_POSITIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION		24	0.15371773	0.896465	0.57505286	0.7617458	1.0	3306	tags=33%, list=18%, signal=41%	
GOBP_AGGREPHAGY	GOBP_AGGREPHAGY		18	0.17237252	0.8963705	0.5996094	0.7613364	1.0	15223	tags=100%, list=83%, signal=580%	
GOBP_PEPTIDYL_GLUTAMIC_ACID_MODIFICATION	GOBP_PEPTIDYL_GLUTAMIC_ACID_MODIFICATION		20	0.16883677	0.8946302	0.5625	0.76397187	1.0	9771	tags=70%, list=53%, signal=149%	
GOBP_CALCIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	GOBP_CALCIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE		41	0.115928754	0.894302	0.56427014	0.764016	1.0	3703	tags=32%, list=20%, signal=40%	
GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION	GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION		52	0.103851825	0.89414537	0.5711382	0.7637592	1.0	9412	tags=62%, list=51%, signal=126%	
GOBP_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_SARCOPLASMIC_RETICULUM	GOBP_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_SARCOPLASMIC_RETICULUM		34	0.12879845	0.894105	0.5585774	0.7632668	1.0	13862	tags=88%, list=75%, signal=358%	
GOBP_PURINE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORT	GOBP_PURINE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORT		39	0.12002326	0.8925986	0.5987395	0.76552176	1.0	10057	tags=67%, list=55%, signal=147%	
GOBP_REGULATION_OF_MEMBRANE_REPOLARIZATION	GOBP_REGULATION_OF_MEMBRANE_REPOLARIZATION		36	0.12416084	0.8925683	0.60465115	0.7650093	1.0	12535	tags=81%, list=68%, signal=252%	
GOBP_RESPONSE_TO_PEPTIDE_HORMONE	GOBP_RESPONSE_TO_PEPTIDE_HORMONE		430	0.038264167	0.89255804	0.6031746	0.7644585	1.0	7994	tags=47%, list=43%, signal=82%	
GOBP_REGULATION_OF_HYDROGEN_PEROXIDE_METABOLIC_PROCESS	GOBP_REGULATION_OF_HYDROGEN_PEROXIDE_METABOLIC_PROCESS		18	0.17098461	0.89241064	0.5882353	0.764151	1.0	6053	tags=50%, list=33%, signal=74%	
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION		56	0.10109472	0.8918201	0.57349896	0.7646897	1.0	3400	tags=29%, list=18%, signal=35%	
GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION		68	0.09145288	0.89165294	0.5610278	0.7644233	1.0	9412	tags=60%, list=51%, signal=123%	
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION	GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION		36	0.12864342	0.89162284	0.5815324	0.76390594	1.0	11431	tags=75%, list=62%, signal=198%	
GOBP_SKELETAL_MUSCLE_SATELLITE_CELL_PROLIFERATION	GOBP_SKELETAL_MUSCLE_SATELLITE_CELL_PROLIFERATION		18	0.17262048	0.89114386	0.58483034	0.76425743	1.0	13175	tags=89%, list=72%, signal=313%	
GOBP_MRNA_MODIFICATION	GOBP_MRNA_MODIFICATION		20	0.16032608	0.89058316	0.58449304	0.7646894	1.0	12686	tags=85%, list=69%, signal=274%	
GOBP_PANCREAS_DEVELOPMENT	GOBP_PANCREAS_DEVELOPMENT		79	0.085903406	0.89029133	0.6135922	0.76467806	1.0	10997	tags=68%, list=60%, signal=169%	
GOBP_POSITIVE_REGULATION_OF_BROWN_FAT_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_BROWN_FAT_CELL_DIFFERENTIATION		16	0.18432313	0.89008486	0.5795918	0.7644949	1.0	6957	tags=56%, list=38%, signal=90%	
GOBP_REGULATION_OF_HEART_CONTRACTION	GOBP_REGULATION_OF_HEART_CONTRACTION		213	0.05297252	0.8899933	0.6106557	0.76408774	1.0	4562	tags=30%, list=25%, signal=39%	
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS	GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS		18	0.17933623	0.889723	0.58158994	0.76399463	1.0	7943	tags=61%, list=43%, signal=107%	
GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION		54	0.104369044	0.8892295	0.59183675	0.7643667	1.0	11027	tags=70%, list=60%, signal=175%	
GOBP_REGULATION_OF_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION	GOBP_REGULATION_OF_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION		29	0.1362484	0.8883453	0.5854167	0.7653917	1.0	11449	tags=76%, list=62%, signal=201%	
GOBP_RESPONSE_TO_ACIDIC_PH	GOBP_RESPONSE_TO_ACIDIC_PH		26	0.14670259	0.8878501	0.5780933	0.7657103	1.0	7915	tags=58%, list=43%, signal=101%	
GOBP_REGULATION_OF_CATECHOLAMINE_SECRETION	GOBP_REGULATION_OF_CATECHOLAMINE_SECRETION		38	0.12229608	0.88781047	0.6097561	0.7652144	1.0	6950	tags=50%, list=38%, signal=80%	
GOBP_ESTABLISHMENT_OF_EPITHELIAL_CELL_POLARITY	GOBP_ESTABLISHMENT_OF_EPITHELIAL_CELL_POLARITY		33	0.13322076	0.88610125	0.59574467	0.76776147	1.0	9814	tags=67%, list=53%, signal=143%	
GOBP_REGULATION_OF_SKELETAL_MUSCLE_CELL_PROLIFERATION	GOBP_REGULATION_OF_SKELETAL_MUSCLE_CELL_PROLIFERATION		17	0.17790805	0.88597786	0.5714286	0.76741004	1.0	9712	tags=71%, list=53%, signal=149%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS	GOBP_POSITIVE_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS		40	0.11878645	0.88486266	0.59029126	0.7688893	1.0	4256	tags=35%, list=23%, signal=45%	
GOBP_PURINERGIC_NUCLEOTIDE_RECEPTOR_SIGNALING_PATHWAY	GOBP_PURINERGIC_NUCLEOTIDE_RECEPTOR_SIGNALING_PATHWAY		31	0.135085	0.8845002	0.6086956	0.7689918	1.0	9384	tags=65%, list=51%, signal=132%	
GOBP_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	GOBP_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS		60	0.096436836	0.881738	0.5883534	0.7734612	1.0	3442	tags=28%, list=19%, signal=35%	
GOBP_CARDIAC_VENTRICLE_DEVELOPMENT	GOBP_CARDIAC_VENTRICLE_DEVELOPMENT		132	0.064926475	0.8797115	0.61220473	0.7765938	1.0	2018	tags=17%, list=11%, signal=19%	
GOBP_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS	GOBP_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS		26	0.1412763	0.8792495	0.58627856	0.7768563	1.0	8722	tags=62%, list=47%, signal=117%	
GOBP_REGULATION_OF_CHROMATIN_ORGANIZATION	GOBP_REGULATION_OF_CHROMATIN_ORGANIZATION		24	0.15050998	0.87866855	0.60465115	0.7773209	1.0	14093	tags=92%, list=77%, signal=392%	
GOBP_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY	GOBP_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY		49	0.10626775	0.8784887	0.5885827	0.7770817	1.0	7433	tags=51%, list=40%, signal=85%	
GOBP_POSTSYNAPTIC_MEMBRANE_ORGANIZATION	GOBP_POSTSYNAPTIC_MEMBRANE_ORGANIZATION		43	0.117198005	0.87661374	0.6118812	0.7800561	1.0	7258	tags=51%, list=39%, signal=84%	
GOBP_POSITIVE_REGULATION_OF_SPROUTING_ANGIOGENESIS	GOBP_POSITIVE_REGULATION_OF_SPROUTING_ANGIOGENESIS		24	0.14767654	0.87490165	0.6141079	0.782622	1.0	8781	tags=63%, list=48%, signal=119%	
GOBP_PEPTIDYL_SERINE_MODIFICATION	GOBP_PEPTIDYL_SERINE_MODIFICATION		93	0.07613914	0.87454945	0.61087865	0.78270227	1.0	12844	tags=77%, list=70%, signal=255%	
GOBP_ANATOMICAL_STRUCTURE_ARRANGEMENT	GOBP_ANATOMICAL_STRUCTURE_ARRANGEMENT		18	0.16619498	0.87453485	0.62124246	0.7821517	1.0	6141	tags=50%, list=33%, signal=75%	
GOBP_NEGATIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION	GOBP_NEGATIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION		15	0.18574591	0.8742913	0.58316636	0.7820227	1.0	1490	tags=27%, list=8%, signal=29%	
GOBP_LOCOMOTOR_RHYTHM	GOBP_LOCOMOTOR_RHYTHM		15	0.18369979	0.8715548	0.597166	0.7863888	1.0	8884	tags=67%, list=48%, signal=129%	
GOBP_REGULATION_OF_POSTSYNAPSE_ORGANIZATION	GOBP_REGULATION_OF_POSTSYNAPSE_ORGANIZATION		143	0.06084429	0.87137115	0.6106557	0.7861568	1.0	6348	tags=41%, list=35%, signal=61%	
GOBP_COPULATION	GOBP_COPULATION		16	0.17975509	0.8710378	0.60571426	0.78617126	1.0	15087	tags=100%, list=82%, signal=556%	
GOBP_POSITIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY	GOBP_POSITIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY		48	0.10678803	0.8697239	0.6343874	0.78795636	1.0	10684	tags=69%, list=58%, signal=164%	
GOBP_CELLULAR_RESPONSE_TO_VITAMIN_D	GOBP_CELLULAR_RESPONSE_TO_VITAMIN_D		23	0.15171471	0.8679911	0.61445785	0.79052806	1.0	6008	tags=48%, list=33%, signal=71%	
GOBP_AMINE_CATABOLIC_PROCESS	GOBP_AMINE_CATABOLIC_PROCESS		19	0.16519703	0.8674393	0.60515875	0.7909584	1.0	15355	tags=100%, list=83%, signal=605%	
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_EFFLUX	GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_EFFLUX		26	0.1435465	0.8670023	0.6291262	0.7911809	1.0	10095	tags=69%, list=55%, signal=153%	
GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT		145	0.062174797	0.865574	0.5923077	0.7931723	1.0	10787	tags=65%, list=59%, signal=156%	
GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE	GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE		357	0.039288085	0.8650217	0.6178862	0.7936208	1.0	12736	tags=73%, list=69%, signal=233%	
GOBP_MRNA_EXPORT_FROM_NUCLEUS	GOBP_MRNA_EXPORT_FROM_NUCLEUS		69	0.086799905	0.86176604	0.62753034	0.79897845	1.0	12002	tags=74%, list=65%, signal=212%	
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY		42	0.112075664	0.8615741	0.6200378	0.79872066	1.0	14582	tags=90%, list=79%, signal=436%	
GOBP_APOPTOTIC_DNA_FRAGMENTATION	GOBP_APOPTOTIC_DNA_FRAGMENTATION		18	0.1685777	0.86134326	0.6218324	0.7985216	1.0	14271	tags=94%, list=78%, signal=421%	
GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_MIGRATION	GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_MIGRATION		15	0.18555002	0.8608238	0.6230159	0.79890555	1.0	8850	tags=67%, list=48%, signal=128%	
GOBP_GLUTAMATERGIC_NEURON_DIFFERENTIATION	GOBP_GLUTAMATERGIC_NEURON_DIFFERENTIATION		18	0.17133537	0.8601077	0.6146045	0.79963595	1.0	8090	tags=61%, list=44%, signal=109%	
GOBP_POSITIVE_REGULATION_OF_LIPID_STORAGE	GOBP_POSITIVE_REGULATION_OF_LIPID_STORAGE		19	0.16456965	0.85872614	0.61406845	0.8015367	1.0	6655	tags=53%, list=36%, signal=82%	
GOBP_NITROGEN_CYCLE_METABOLIC_PROCESS	GOBP_NITROGEN_CYCLE_METABOLIC_PROCESS		16	0.17837414	0.8584857	0.609901	0.801402	1.0	3618	tags=38%, list=20%, signal=47%	
GOBP_NEGATIVE_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	GOBP_NEGATIVE_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION		90	0.078149356	0.8575886	0.6582809	0.8024809	1.0	14712	tags=88%, list=80%, signal=437%	
GOBP_REGULATION_OF_PLASMA_MEMBRANE_ORGANIZATION	GOBP_REGULATION_OF_PLASMA_MEMBRANE_ORGANIZATION		17	0.17399266	0.8573783	0.6639344	0.8022975	1.0	3293	tags=35%, list=18%, signal=43%	
GOBP_REGULATION_OF_ENDOPEPTIDASE_ACTIVITY	GOBP_REGULATION_OF_ENDOPEPTIDASE_ACTIVITY		20	0.15835829	0.8569648	0.6103093	0.8024794	1.0	768	tags=20%, list=4%, signal=21%	
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_NATURAL_KILLER_CELL_DIFFERENTIATION		15	0.1843927	0.85648435	0.6322957	0.8027965	1.0	3967	tags=40%, list=22%, signal=51%	
GOBP_RETINA_HOMEOSTASIS	GOBP_RETINA_HOMEOSTASIS		58	0.09521082	0.8519197	0.62909836	0.8105858	1.0	7449	tags=50%, list=41%, signal=84%	
GOBP_NEGATIVE_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION	GOBP_NEGATIVE_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION		31	0.12908316	0.8518105	0.6499069	0.81020147	1.0	13647	tags=87%, list=74%, signal=337%	
GOBP_RESPONSE_TO_ESTROGEN	GOBP_RESPONSE_TO_ESTROGEN		64	0.089818805	0.8516098	0.6294821	0.80995053	1.0	3238	tags=27%, list=18%, signal=32%	
GOBP_NEGATIVE_REGULATION_OF_HORMONE_SECRETION	GOBP_NEGATIVE_REGULATION_OF_HORMONE_SECRETION		68	0.0886687	0.8509032	0.6542443	0.8106785	1.0	6488	tags=44%, list=35%, signal=68%	
GOBP_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE		58	0.0967353	0.8506192	0.643299	0.8105956	1.0	10909	tags=69%, list=59%, signal=169%	
GOBP_REGULATION_OF_GENE_SILENCING_BY_REGULATORY_NCRNA	GOBP_REGULATION_OF_GENE_SILENCING_BY_REGULATORY_NCRNA		30	0.13048132	0.8503876	0.63	0.8104406	1.0	11703	tags=77%, list=64%, signal=210%	
GOBP_REGULATION_OF_MUSCLE_ORGAN_DEVELOPMENT	GOBP_REGULATION_OF_MUSCLE_ORGAN_DEVELOPMENT		42	0.11004104	0.85004133	0.64065707	0.81046665	1.0	8489	tags=57%, list=46%, signal=106%	
GOBP_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	GOBP_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS		184	0.053588755	0.84944946	0.67083335	0.8109477	1.0	11917	tags=70%, list=65%, signal=197%	
GOBP_CALCIUM_ION_TRANSMEMBRANE_IMPORT_INTO_CYTOSOL	GOBP_CALCIUM_ION_TRANSMEMBRANE_IMPORT_INTO_CYTOSOL		184	0.053509045	0.84921724	0.63429755	0.81077087	1.0	2623	tags=20%, list=14%, signal=23%	
GOBP_POSITIVE_REGULATION_OF_AXONOGENESIS	GOBP_POSITIVE_REGULATION_OF_AXONOGENESIS		76	0.08288359	0.8491269	0.67813766	0.81035006	1.0	16630	tags=99%, list=90%, signal=1026%	
GOBP_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	GOBP_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION		83	0.08049611	0.84821266	0.62857145	0.8114087	1.0	3400	tags=27%, list=18%, signal=32%	
GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS	GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS		46	0.10535392	0.84800667	0.6565041	0.81119686	1.0	8861	tags=59%, list=48%, signal=113%	
GOBP_CELL_PROLIFERATION_INVOLVED_IN_HEART_MORPHOGENESIS	GOBP_CELL_PROLIFERATION_INVOLVED_IN_HEART_MORPHOGENESIS		20	0.15905777	0.8470685	0.63721806	0.8123021	1.0	7192	tags=55%, list=39%, signal=90%	
